Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,습도9,H/L9,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,습도10,H/L10,,,,
442,19:06:29,2,,,18,6,1,150,17.49,55.23,61.24,-3.13,,101,0,0,0,0,,,,,28,6,1,483,17.82,39.24,61.24,12.86,,94,0,0,0,0,,,,
443,19:06:31,2,,,18,6,1,150,17.49,55.23,61.24,-3.13,,102,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.86,,95,0,0,0,0,,,,
444,19:06:33,2,,,18,6,1,150,17.49,55.23,61.24,-3.23,,102,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.76,,95,0,0,0,0,,,,
445,19:06:35,2,,,18,6,1,150,17.49,54.55,62.08,-2.55,,103,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.76,,95,0,0,0,0,,,,
446,19:06:37,2,,,18,6,1,150,17.49,54.55,62.08,-2.55,,103,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.76,,96,0,0,0,0,,,,
447,19:06:39,2,,,18,6,1,150,17.49,54.55,62.08,-2.55,,103,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.76,,96,0,0,0,0,,,,
448,19:06:41,2,,,18,6,1,150,17.49,54.55,62.08,-2.55,,104,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.76,,97,0,0,0,0,,,,
449,19:06:43,2,,,18,6,1,150,17.49,54.55,62.08,-2.65,,104,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.66,,97,0,0,0,0,,,,
450,19:06:45,2,,,18,6,1,150,17.49,54.55,62.08,-2.65,,105,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.66,,98,0,0,0,0,,,,
451,19:06:47,2,,,18,6,1,150,17.49,54.55,62.08,-2.65,,105,0,0,0,0,,,,,28,6,1,483,17.82,39.24,62.08,12.66,,98,0,0,0,0,,,,
452,19:06:49,2,,,18,6,1,150,17.49,54.55,62.08,-2.75,,106,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.56,,99,0,0,0,0,,,,
453,19:06:51,2,,,18,6,1,150,17.49,54.55,62.08,-2.75,,106,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.56,,99,0,0,0,0,,,,
454,19:06:53,2,,,18,6,1,150,17.49,54.55,62.93,-2.75,,107,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.56,,99,0,0,0,0,,,,
455,19:06:55,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,107,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.43,,100,0,0,0,0,,,,
456,19:06:57,2,,,18,6,1,150,17.49,54.55,62.93,-2.75,,107,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.56,,100,0,0,0,0,,,,
457,19:06:59,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,108,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.43,,101,0,0,0,0,,,,
458,19:07:01,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,108,0,0,0,0,,,,,28,6,1,521,17.82,39.24,62.93,12.43,,101,0,0,0,0,,,,
459,19:07:03,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,109,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,102,0,0,0,0,,,,
460,19:07:05,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,109,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,102,0,0,0,0,,,,
461,19:07:07,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,110,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,103,0,0,0,0,,,,
462,19:07:09,2,,,18,6,1,150,17.49,54.55,62.93,-2.88,,110,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,103,0,0,0,0,,,,
463,19:07:11,2,,,18,6,1,129,17.49,54.55,62.93,-2.88,,111,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,104,0,0,0,0,,,,
464,19:07:13,2,,,18,6,1,129,17.49,54.55,62.93,-2.88,,111,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.34,,104,0,0,0,0,,,,
465,19:07:15,2,,,18,6,1,111,17.49,53.23,62.93,-1.68,,112,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.22,,104,0,0,0,0,,,,
466,19:07:17,2,,,18,6,1,111,17.49,53.23,62.93,-1.68,,112,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.22,,105,0,0,0,0,,,,
467,19:07:19,2,,,18,6,1,130,17.49,53.23,62.93,-1.68,,112,0,0,0,0,,,,,28,6,1,521,17.82,38.33,62.93,13.22,,105,0,0,0,0,,,,
468,19:07:21,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,113,0,0,0,0,,,,,28,6,1,582,17.82,38.33,62.93,13.09,,106,0,0,0,0,,,,
469,19:07:23,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,113,0,0,0,0,,,,,28,6,1,582,17.82,38.33,62.93,13.09,,106,0,0,0,0,,,,
470,19:07:25,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,114,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,107,0,0,0,0,,,,
471,19:07:27,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,114,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,107,0,0,0,0,,,,
472,19:07:29,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,115,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,108,0,0,0,0,,,,
473,19:07:31,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,115,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,108,0,0,0,0,,,,
474,19:07:33,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,116,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,109,0,0,0,0,,,,
475,19:07:35,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,116,0,0,0,0,,,,,28,6,1,582,17.82,37.89,62.93,13.53,,109,0,0,0,0,,,,
476,19:07:37,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,117,0,0,0,0,,,,,28,6,1,582,17.82,37.45,62.93,13.97,,109,0,0,0,0,,,,
477,19:07:39,2,,,18,6,1,130,17.49,53.23,62.93,-1.81,,117,0,0,0,0,,,,,28,6,1,582,17.82,37.45,62.93,13.97,,110,0,0,0,0,,,,
478,19:07:41,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,117,0,0,0,0,,,,,28,6,1,582,17.82,37.45,62.93,13.97,,110,0,0,0,0,,,,
479,19:07:43,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,118,0,0,0,0,,,,,28,6,1,582,17.82,37.45,62.93,13.97,,111,0,0,0,0,,,,
480,19:07:45,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,118,0,0,0,0,,,,,28,6,1,638,17.82,37.45,62.93,13.97,,111,0,0,0,0,,,,
481,19:07:47,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,119,0,0,0,0,,,,,28,6,1,638,17.82,37.45,62.93,13.97,,112,0,0,0,0,,,,
482,19:07:49,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,119,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.93,13.97,,112,0,0,0,0,,,,
483,19:07:51,2,,,18,6,1,130,17.49,51.95,62.93,-0.53,,120,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.93,13.97,,113,0,0,0,0,,,,
484,19:07:53,2,,,18,6,1,130,17.49,51.95,62.93,-0.40,,120,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.93,13.97,,113,0,0,0,0,,,,
485,19:07:55,2,,,18,6,1,130,17.49,51.95,62.93,-0.40,,121,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,113,0,0,0,0,,,,
486,19:07:57,2,,,18,6,1,130,17.49,51.95,62.93,-0.40,,121,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,114,0,0,0,0,,,,
487,19:07:59,2,,,18,6,1,130,17.49,51.95,62.93,-0.40,,121,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,114,0,0,0,0,,,,
488,19:08:01,2,,,18,6,1,130,17.49,51.95,62.93,-0.40,,122,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,115,0,0,0,0,,,,
489,19:08:03,2,,,18,6,1,130,17.49,50.71,62.08,0.84,,122,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,115,0,0,0,0,,,,
490,19:08:05,2,,,18,6,1,130,17.49,50.71,62.08,0.84,,123,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,116,0,0,0,0,,,,
491,19:08:07,2,,,18,6,1,130,17.49,50.71,62.08,0.84,,123,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.10,,116,0,0,0,0,,,,
492,19:08:09,2,,,18,6,1,130,17.49,50.71,62.08,0.97,,124,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.22,,117,0,0,0,0,,,,
493,19:08:11,2,,,18,6,1,130,17.49,50.71,62.08,0.97,,124,0,0,0,0,,,,,28,6,1,648,17.82,37.45,62.08,14.22,,117,0,0,0,0,,,,
494,19:08:13,2,,,18,6,1,130,17.49,49.52,62.08,2.28,,125,0,0,0,0,,,,,28,6,1,648,17.82,36.58,62.08,15.22,,117,0,0,0,0,,,,
495,19:08:15,2,,,18,6,1,130,17.49,49.52,62.08,2.28,,125,0,0,0,0,,,,,28,6,1,648,17.82,36.58,62.08,15.22,,118,0,0,0,0,,,,
496,19:08:17,2,,,18,6,1,130,17.49,49.52,62.08,2.38,,126,0,0,0,0,,,,,28,6,1,718,17.82,36.58,61.24,15.32,,118,0,0,0,0,,,,
497,19:08:19,2,,,18,6,1,130,17.49,49.52,62.08,2.38,,126,0,0,0,0,,,,,28,6,1,718,17.82,36.58,61.24,15.32,,119,0,0,0,0,,,,
498,19:08:21,2,,,18,6,1,130,17.49,48.36,61.24,3.64,,126,0,0,0,0,,,,,28,6,1,718,17.82,36.58,61.24,15.42,,119,0,0,0,0,,,,
499,19:08:23,2,,,18,6,1,130,17.49,48.36,61.24,3.64,,127,0,0,0,0,,,,,28,6,1,718,17.82,36.58,61.24,15.42,,120,0,0,0,0,,,,
500,19:08:25,2,,,18,6,1,130,17.49,47.24,61.24,4.86,,127,0,0,0,0,,,,,28,6,1,718,17.82,35.72,61.24,16.38,,120,0,0,0,0,,,,
501,19:08:27,2,,,18,6,1,130,17.49,47.24,61.24,4.86,,128,0,0,0,0,,,,,28,6,1,718,17.82,35.72,61.24,16.38,,121,0,0,0,0,,,,
502,19:08:29,2,,,18,6,1,130,17.49,46.15,61.24,5.95,,128,0,0,0,0,,,,,28,6,1,718,17.82,35.72,61.24,16.38,,121,0,0,0,0,,,,
503,19:08:31,2,,,18,6,1,130,17.49,46.15,61.24,6.05,,129,0,0,0,0,,,,,28,6,1,718,17.82,35.72,61.24,16.48,,122,0,0,0,0,,,,
504,19:08:33,2,,,18,6,1,130,17.49,45.61,61.24,6.59,,129,0,0,0,0,,,,,28,6,1,718,17.82,35.72,61.24,16.48,,122,0,0,0,0,,,,
505,19:08:35,2,,,18,6,1,130,17.49,45.61,61.24,6.72,,130,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.60,,122,0,0,0,0,,,,
506,19:08:37,2,,,18,6,1,130,17.49,45.61,61.24,6.72,,130,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.60,,123,0,0,0,0,,,,
507,19:08:39,2,,,18,6,1,130,17.49,45.09,60.43,7.36,,130,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.73,,123,0,0,0,0,,,,
508,19:08:41,2,,,18,6,1,130,17.49,45.09,60.43,7.36,,131,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.73,,124,0,0,0,0,,,,
509,19:08:43,2,,,18,6,1,130,17.49,45.09,60.43,7.49,,131,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.85,,124,0,0,0,0,,,,
510,19:08:45,2,,,18,6,1,130,17.49,45.09,60.43,7.49,,132,0,0,0,0,,,,,28,6,1,718,17.82,35.72,60.43,16.85,,125,0,0,0,0,,,,
511,19:08:47,2,,,18,6,1,130,17.49,44.05,60.43,8.53,,132,0,0,0,0,,,,,28,6,1,792,17.82,34.88,60.43,17.69,,125,0,0,0,0,,,,
512,19:08:49,2,,,18,6,1,130,17.49,44.05,60.43,8.53,,133,0,0,0,0,,,,,28,6,1,792,17.82,34.88,60.43,17.69,,126,0,0,0,0,,,,
513,19:08:51,2,,,18,6,1,130,17.49,43.04,60.43,9.66,,133,0,0,0,0,,,,,28,6,1,792,17.82,34.88,60.43,17.82,,126,0,0,0,0,,,,
514,19:08:53,2,,,18,6,1,130,17.49,43.04,60.43,9.66,,134,0,0,0,0,,,,,28,6,1,792,17.82,34.88,59.64,17.82,,126,0,0,0,0,,,,
515,19:08:55,2,,,18,6,1,130,17.49,43.04,60.43,9.66,,134,0,0,0,0,,,,,28,6,1,792,17.82,34.88,59.64,17.82,,127,0,0,0,0,,,,
516,19:08:57,2,,,18,6,1,130,17.49,42.55,59.64,10.15,,135,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.82,,127,0,0,0,0,,,,
517,19:08:59,2,,,18,6,1,130,17.49,42.55,59.64,10.15,,135,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.82,,128,0,0,0,0,,,,
518,19:09:01,2,,,18,6,1,130,17.49,41.10,59.64,11.70,,135,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.92,,128,0,0,0,0,,,,
519,19:09:03,2,,,18,6,1,130,17.49,41.10,59.64,11.70,,136,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.92,,129,0,0,0,0,,,,
520,19:09:05,2,,,18,6,1,148,17.49,41.10,59.64,11.70,,136,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.92,,129,0,0,0,0,,,,
521,19:09:07,2,,,18,6,1,148,17.49,41.10,59.64,11.70,,137,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.92,,130,0,0,0,0,,,,
522,19:09:09,2,,,18,6,1,148,17.49,39.24,59.64,13.56,,137,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,17.92,,130,0,0,0,0,,,,
523,19:09:11,2,,,18,6,1,148,17.49,39.24,59.64,13.66,,138,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,18.02,,131,0,0,0,0,,,,
524,19:09:13,2,,,18,6,1,148,17.49,39.24,59.64,13.66,,138,0,0,0,0,,,,,28,6,1,792,18.47,34.88,59.64,18.02,,131,0,0,0,0,,,,
525,19:09:15,2,,,18,6,1,148,17.49,39.24,59.64,13.66,,139,0,0,0,0,,,,,28,6,1,792,18.47,34.06,58.86,18.84,,131,0,0,0,0,,,,
526,19:09:17,2,,,18,6,1,148,17.49,39.24,59.64,13.76,,139,0,0,0,0,,,,,28,6,1,792,18.47,34.06,58.86,18.94,,132,0,0,0,0,,,,
527,19:09:19,2,,,18,6,1,148,17.82,38.33,58.86,14.57,,139,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.84,,132,0,0,0,0,,,,
528,19:09:21,2,,,18,6,1,148,17.82,38.33,58.86,14.67,,140,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,133,0,0,0,0,,,,
529,19:09:23,2,,,18,6,1,148,17.82,37.89,58.86,15.11,,140,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,133,0,0,0,0,,,,
530,19:09:25,2,,,18,6,1,148,17.82,37.89,58.86,15.11,,141,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,134,0,0,0,0,,,,
531,19:09:27,2,,,18,6,1,148,17.82,37.45,58.86,15.55,,141,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,134,0,0,0,0,,,,
532,19:09:29,2,,,18,6,1,148,17.82,37.45,58.86,15.55,,142,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,135,0,0,0,0,,,,
533,19:09:31,2,,,18,6,1,148,17.82,36.58,58.86,16.42,,142,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,135,0,0,0,0,,,,
534,19:09:33,2,,,18,6,1,148,17.82,36.58,58.86,16.42,,143,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,135,0,0,0,0,,,,
535,19:09:35,2,,,18,6,1,148,17.82,36.58,58.86,16.42,,143,0,0,0,0,,,,,28,6,1,869,18.47,34.06,58.86,18.94,,136,0,0,0,0,,,,
536,19:09:37,2,,,18,6,1,169,17.82,36.58,58.86,16.42,,144,0,0,0,0,,,,,28,6,1,869,18.47,33.65,58.11,19.35,,136,0,0,0,0,,,,
537,19:09:39,2,,,18,6,1,169,17.82,36.58,58.86,16.42,,144,0,0,0,0,,,,,28,6,1,869,18.47,33.65,58.11,19.35,,137,0,0,0,0,,,,
538,19:09:41,2,,,18,6,1,169,17.49,35.72,58.11,17.28,,144,0,0,0,0,,,,,28,6,1,869,18.47,33.65,58.11,19.35,,137,0,0,0,0,,,,
539,19:09:43,2,,,18,6,1,169,17.49,35.72,58.11,17.28,,145,0,0,0,0,,,,,28,6,1,869,18.47,33.65,58.11,19.35,,138,0,0,0,0,,,,
540,19:09:45,2,,,18,6,1,169,17.49,35.72,58.11,17.28,,145,0,0,0,0,,,,,28,6,1,888,18.47,33.65,58.11,19.35,,138,0,0,0,0,,,,
541,19:09:47,2,,,18,6,1,169,17.49,35.72,58.11,17.18,,146,0,0,0,0,,,,,28,6,1,888,18.47,33.65,58.11,19.25,,139,0,0,0,0,,,,
542,19:09:49,2,,,18,6,1,169,17.49,34.88,58.11,18.02,,146,0,0,0,0,,,,,28,6,1,888,18.47,33.65,58.11,19.25,,139,0,0,0,0,,,,
543,19:09:51,2,,,18,6,1,169,17.49,34.88,58.11,18.02,,147,0,0,0,0,,,,,28,6,1,949,18.47,33.24,58.11,19.66,,140,0,0,0,0,,,,
544,19:09:53,2,,,18,6,1,169,17.49,34.88,58.11,18.02,,147,0,0,0,0,,,,,28,6,1,949,18.47,33.24,58.11,19.66,,140,0,0,0,0,,,,
545,19:09:55,2,,,18,6,1,169,17.49,34.88,58.11,18.02,,148,0,0,0,0,,,,,28,6,1,949,18.47,33.24,58.11,19.66,,140,0,0,0,0,,,,
546,19:09:57,2,,,18,6,1,169,17.49,34.88,58.11,18.02,,148,0,0,0,0,,,,,28,6,1,949,18.47,33.24,58.11,19.66,,141,0,0,0,0,,,,
547,19:09:59,2,,,18,6,1,169,17.49,34.88,58.11,17.92,,148,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.96,,141,0,0,0,0,,,,
548,19:10:01,2,,,18,6,1,169,17.49,34.88,58.11,17.92,,149,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.96,,142,0,0,0,0,,,,
549,19:10:03,2,,,18,6,1,169,17.82,34.06,57.37,18.74,,149,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.96,,142,0,0,0,0,,,,
550,19:10:05,2,,,18,6,1,169,17.82,34.06,57.37,18.74,,150,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.96,,143,0,0,0,0,,,,
551,19:10:07,2,,,18,6,1,193,17.82,34.06,57.37,18.74,,150,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.96,,143,0,0,0,0,,,,
552,19:10:09,2,,,18,6,1,193,17.82,34.06,57.37,18.64,,151,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.86,,144,0,0,0,0,,,,
553,19:10:11,2,,,18,6,1,193,17.82,34.06,57.37,18.64,,151,0,0,0,0,,,,,28,6,1,949,18.47,32.84,58.11,19.86,,144,0,0,0,0,,,,
554,19:10:13,2,,,18,6,1,193,17.82,34.06,57.37,18.64,,152,0,0,0,0,,,,,28,6,1,949,18.47,32.84,57.37,19.86,,144,0,0,0,0,,,,
555,19:10:15,2,,,18,6,1,193,17.82,34.06,57.37,18.51,,152,0,0,0,0,,,,,28,6,1,949,18.47,32.84,57.37,19.74,,145,0,0,0,0,,,,
556,19:10:17,2,,,18,6,1,193,17.82,33.65,57.37,18.92,,152,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.14,,145,0,0,0,0,,,,
557,19:10:19,2,,,18,6,1,193,17.82,33.65,57.37,18.92,,153,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.14,,146,0,0,0,0,,,,
558,19:10:21,2,,,18,6,1,193,17.82,33.24,57.37,19.33,,153,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.14,,146,0,0,0,0,,,,
559,19:10:23,2,,,18,6,1,193,17.82,33.24,57.37,19.33,,154,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.14,,147,0,0,0,0,,,,
560,19:10:25,2,,,18,6,1,193,17.82,32.84,57.37,19.74,,154,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.14,,147,0,0,0,0,,,,
561,19:10:27,2,,,18,6,1,193,17.82,32.84,57.37,19.61,,155,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.01,,148,0,0,0,0,,,,
562,19:10:29,2,,,18,6,1,193,17.82,32.84,57.37,19.61,,155,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,20.01,,148,0,0,0,0,,,,
563,19:10:31,2,,,18,6,1,193,17.82,32.84,57.37,19.49,,156,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,19.89,,149,0,0,0,0,,,,
564,19:10:33,2,,,18,6,1,193,17.82,32.84,57.37,19.49,,156,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,19.89,,149,0,0,0,0,,,,
565,19:10:35,2,,,18,6,1,193,17.82,32.84,56.64,19.49,,157,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,19.89,,150,0,0,0,0,,,,
566,19:10:37,2,,,18,6,1,193,17.82,32.84,56.64,19.49,,157,0,0,0,0,,,,,28,6,1,1031,18.47,32.44,57.37,19.89,,150,0,0,0,0,,,,
567,19:10:39,2,,,18,6,1,219,17.82,32.44,56.64,19.76,,158,0,0,0,0,,,,,28,6,1,1031,18.79,32.44,57.37,19.76,,151,0,0,0,0,,,,
568,19:10:41,2,,,18,6,1,219,17.82,32.44,56.64,19.76,,158,0,0,0,0,,,,,28,6,1,1031,18.79,32.44,57.37,19.76,,151,0,0,0,0,,,,
569,19:10:43,2,,,18,6,1,219,17.82,32.44,56.64,19.76,,158,0,0,0,0,,,,,28,6,1,1031,18.79,31.65,57.37,20.55,,151,0,0,0,0,,,,
570,19:10:45,2,,,18,6,1,219,17.82,32.44,56.64,19.66,,159,0,0,0,0,,,,,28,6,1,1031,18.79,31.65,57.37,20.45,,152,0,0,0,0,,,,
571,19:10:47,2,,,18,6,1,219,17.82,32.44,56.64,19.66,,159,0,0,0,0,,,,,28,6,1,1031,18.79,31.65,57.37,20.45,,152,0,0,0,0,,,,
572,19:10:49,2,,,18,6,1,219,17.82,32.44,56.64,19.56,,160,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,57.37,20.35,,153,0,0,0,0,,,,
573,19:10:51,2,,,18,6,1,219,17.82,32.44,56.64,19.56,,160,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,57.37,20.35,,153,0,0,0,0,,,,
574,19:10:53,2,,,18,6,1,219,17.82,32.44,56.64,19.56,,161,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.35,,153,0,0,0,0,,,,
575,19:10:55,2,,,18,6,1,219,17.82,32.44,56.64,19.46,,161,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.25,,154,0,0,0,0,,,,
576,19:10:57,2,,,18,6,1,219,17.82,32.44,56.64,19.46,,161,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.25,,154,0,0,0,0,,,,
577,19:10:59,2,,,18,6,1,219,17.82,32.44,56.64,19.46,,162,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.25,,155,0,0,0,0,,,,
578,19:11:01,2,,,18,6,1,219,17.82,32.44,56.64,19.46,,162,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.25,,155,0,0,0,0,,,,
579,19:11:03,2,,,18,6,1,219,17.82,32.44,56.64,19.36,,163,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.15,,156,0,0,0,0,,,,
580,19:11:05,2,,,18,6,1,249,17.82,32.44,55.93,19.36,,163,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.15,,156,0,0,0,0,,,,
581,19:11:07,2,,,18,6,1,249,17.82,32.44,55.93,19.36,,164,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.15,,157,0,0,0,0,,,,
582,19:11:09,2,,,18,6,1,249,17.82,32.44,55.93,19.36,,164,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.15,,157,0,0,0,0,,,,
583,19:11:11,2,,,18,6,1,249,17.82,32.44,55.93,19.36,,165,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.15,,158,0,0,0,0,,,,
584,19:11:13,2,,,18,6,1,249,17.82,32.44,55.93,19.24,,165,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.02,,158,0,0,0,0,,,,
585,19:11:15,2,,,18,6,1,249,17.82,31.65,55.93,20.02,,166,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.02,,159,0,0,0,0,,,,
586,19:11:17,2,,,18,6,1,249,17.82,31.65,55.93,20.02,,166,0,0,0,0,,,,,28,6,1,1114,18.79,31.65,56.64,20.02,,159,0,0,0,0,,,,
587,19:11:19,2,,,18,6,1,249,17.82,31.65,55.93,19.90,,167,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.90,,160,0,0,0,0,,,,
588,19:11:21,2,,,18,6,1,249,17.82,31.65,55.93,19.90,,167,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.90,,160,0,0,0,0,,,,
589,19:11:23,2,,,18,6,1,249,17.82,31.65,55.93,19.77,,168,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.77,,161,0,0,0,0,,,,
