CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
1609,0.7,1.9,1.2,2.0,0.9,1.2,1.1,1.4,2.3,0.6,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1610,0.8,1.8,1.2,1.9,0.8,1.3,1.1,1.3,2.3,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1611,0.7,1.7,1.1,1.9,0.9,1.2,1.1,1.3,2.3,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1612,0.6,1.7,1.2,1.9,0.9,1.2,1.2,1.4,2.2,0.6,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1613,0.7,1.6,1.1,1.9,0.9,1.2,1.0,1.5,2.0,0.7,0.7,3.0,36,36,36,36,36,14,36,36,36,120,36,36
1614,0.6,1.6,1.2,2.0,0.9,1.2,1.1,1.5,2.2,0.7,0.8,3.0,36,36,36,36,36,14,36,36,36,120,36,36
1615,0.6,1.5,1.1,1.8,0.8,1.2,1.0,1.3,2.0,0.6,0.9,3.1,36,36,36,36,36,14,36,36,36,120,36,36
1616,0.7,1.6,1.1,1.9,0.8,1.1,1.0,1.3,2.1,0.7,0.7,3.1,36,36,36,36,36,14,36,36,36,120,36,36
1617,0.7,1.6,1.0,1.8,0.8,1.2,1.1,1.3,1.9,0.6,0.8,3.0,36,36,36,36,36,36,36,36,36,120,36,36
1618,0.6,1.5,1.2,1.9,0.8,1.2,1.0,1.5,2.1,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1619,0.6,1.6,1.1,1.9,0.9,1.2,1.0,1.4,2.1,0.5,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1620,0.6,1.6,1.1,1.9,0.8,1.1,1.0,1.4,2.0,0.6,0.8,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1621,0.7,1.6,1.2,1.9,0.8,1.1,1.0,1.4,2.1,0.6,0.8,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1622,0.7,1.6,1.1,1.8,0.8,1.3,1.1,1.4,2.1,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1623,0.7,1.7,1.2,2.0,0.8,1.2,1.0,1.4,2.2,0.7,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1624,0.7,1.7,1.3,1.9,0.8,1.3,1.1,1.5,2.3,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1625,0.7,1.8,1.2,1.8,1.0,1.2,1.1,1.4,2.2,0.7,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1626,0.8,1.8,1.3,1.9,0.9,1.2,1.1,1.4,2.3,0.6,0.7,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1627,0.8,1.8,1.3,2.0,0.8,1.2,1.2,1.4,2.4,0.7,0.7,3.3,36,36,36,36,36,36,36,36,36,120,36,36
1628,0.7,1.8,1.3,1.9,0.9,1.3,1.2,1.4,2.3,0.6,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1629,0.8,1.6,1.2,1.9,0.9,1.1,1.1,1.3,2.2,0.6,0.7,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1630,0.8,1.7,1.2,1.9,0.9,1.2,1.1,1.4,2.3,0.7,0.7,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1631,0.8,1.7,1.2,1.8,0.8,1.2,1.2,1.4,2.2,0.6,0.8,3.3,36,36,36,36,36,36,36,36,36,120,36,36
1632,0.7,1.7,1.3,1.9,0.8,1.2,1.2,1.3,2.3,0.7,0.8,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1633,0.7,1.8,1.2,1.9,0.9,1.2,1.2,1.4,2.3,0.6,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1634,0.8,1.7,1.2,1.9,0.9,1.2,1.1,1.4,2.3,0.6,0.8,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1635,0.7,1.7,1.2,1.9,0.9,1.2,1.1,1.3,2.2,0.6,0.7,3.2,36,36,36,36,36,36,36,36,36,120,36,36
1636,0.7,1.7,1.2,2.0,0.8,1.3,1.2,1.4,2.2,0.6,0.7,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1637,0.7,1.7,1.2,1.9,0.8,1.4,1.1,1.4,2.2,0.5,0.8,3.1,36,36,36,36,36,36,36,36,36,120,36,36
1638,0.7,1.7,1.2,1.9,0.8,1.2,1.1,1.5,2.1,0.7,0.7,3.0,36,36,36,36,36,36,36,36,36,120,36,36
1639,0.7,1.5,1.2,1.9,0.8,1.2,1.1,1.4,2.2,0.6,0.7,2.9,36,36,36,36,36,36,36,36,36,120,36,36
1640,0.7,1.6,1.1,2.0,0.8,1.2,1.0,1.2,2.1,0.6,0.8,2.9,36,36,36,36,36,36,36,36,36,120,36,36
1641,0.7,1.6,1.1,1.9,0.8,1.2,1.0,1.4,2.0,0.7,0.8,3.0,36,36,36,36,36,14,36,36,36,120,36,36
1642,0.6,1.6,1.1,1.9,0.8,1.3,1.0,1.3,2.0,0.7,0.8,3.0,36,36,36,36,36,36,36,36,36,120,36,36
1643,0.7,1.6,1.1,1.9,0.8,1.2,1.1,1.3,2.0,0.6,0.7,3.1,36,36,36,36,36,14,36,36,36,120,36,36
1644,0.7,1.6,1.0,1.8,0.8,1.2,1.0,1.5,1.9,0.6,0.8,2.9,37,37,37,37,37,14,37,37,37,120,37,37
1645,0.8,1.9,1.0,1.8,0.8,1.2,1.1,1.8,1.9,0.8,0.7,2.4,39,39,39,39,39,14,39,39,39,120,39,39
1646,0.7,1.9,1.1,1.6,0.8,1.2,1.0,1.7,1.7,0.8,0.7,1.9,40,40,40,20,40,20,40,40,40,120,40,40
1647,0.6,2.0,1.1,1.6,0.9,1.2,1.1,1.9,1.8,0.8,0.6,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1648,0.7,2.0,1.2,1.7,0.8,1.2,1.1,1.7,1.8,0.9,0.7,1.9,40,40,40,20,40,20,40,40,40,120,40,40
1649,0.7,2.0,1.1,1.7,0.8,1.2,1.1,1.8,1.8,0.8,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1650,0.7,2.0,1.2,1.7,0.9,1.3,1.2,1.9,1.9,0.9,0.7,2.0,40,40,40,20,40,20,40,40,40,120,40,40
1651,0.7,2.1,1.2,1.7,0.9,1.1,1.2,1.8,2.0,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1652,0.7,2.1,1.3,1.7,0.8,1.3,1.2,1.8,1.9,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1653,0.7,2.1,1.3,1.6,0.8,1.2,1.2,1.8,2.0,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1654,0.8,2.1,1.3,1.6,0.8,1.2,1.1,1.7,2.0,0.9,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1655,0.7,2.1,1.3,1.6,0.9,1.1,1.2,1.8,2.0,0.9,0.7,2.0,40,40,40,20,40,14,40,40,40,40,40,40
1656,0.7,2.1,1.2,1.7,0.9,1.2,1.1,1.8,2.0,0.8,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1657,0.8,2.0,1.2,1.7,0.9,1.2,1.3,1.9,2.0,0.8,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1658,0.8,2.1,1.3,1.7,0.9,1.4,1.2,1.8,2.1,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1659,0.8,2.1,1.3,1.7,0.8,1.2,1.2,2.0,2.1,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1660,0.7,2.2,1.4,1.8,0.9,1.2,1.2,2.0,2.2,0.9,0.7,2.1,40,40,40,20,40,40,40,40,40,40,40,40
1661,0.8,2.1,1.3,1.7,1.0,1.2,1.2,1.8,2.1,0.9,0.8,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1662,0.8,2.1,1.4,1.8,1.0,1.2,1.3,1.9,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1663,0.9,2.1,1.4,1.7,0.9,1.2,1.3,1.8,2.2,0.9,0.7,2.3,40,40,40,20,40,20,40,40,40,40,40,40
1664,0.8,2.2,1.3,1.7,0.9,1.3,1.3,1.8,2.2,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1665,0.8,2.1,1.4,1.7,0.9,1.2,1.3,1.9,2.2,1.0,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1666,0.9,2.2,1.2,1.7,0.9,1.2,1.3,1.9,2.1,0.9,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1667,0.9,2.1,1.3,1.7,0.9,1.2,1.3,2.0,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1668,0.8,2.1,1.3,1.9,1.0,1.4,1.3,1.8,2.2,0.9,0.7,2.2,40,40,40,20,40,20,40,40,40,40,40,40
1669,0.8,2.1,1.4,1.8,0.9,1.2,1.3,1.8,2.1,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1670,0.9,2.1,1.4,1.7,0.9,1.2,1.3,1.9,2.2,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1671,0.9,2.2,1.4,1.8,1.0,1.2,1.4,1.8,2.2,0.9,0.7,2.0,40,40,40,40,40,20,40,40,40,40,40,40
1672,0.9,2.0,1.4,1.7,0.9,1.2,1.4,1.8,2.2,0.9,0.7,2.3,40,40,40,40,40,40,40,40,40,40,40,40
1673,0.9,2.1,1.4,1.7,0.9,1.2,1.2,1.9,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1674,0.7,2.1,1.3,1.7,0.9,1.2,1.2,1.9,2.0,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1675,0.8,2.1,1.3,1.7,0.9,1.4,1.3,1.9,2.3,0.9,0.8,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1676,0.8,2.1,1.4,1.7,1.0,1.3,1.3,1.9,2.2,1.0,0.7,2.0,40,40,40,40,40,40,40,40,40,40,40,40
1677,0.8,2.1,1.3,1.6,1.0,1.2,1.4,2.0,2.1,1.0,0.7,2.2,40,40,40,40,40,40,40,40,40,40,40,40
1678,0.8,2.1,1.4,1.6,1.0,1.2,1.4,1.9,2.2,0.9,0.7,2.2,40,40,40,40,40,40,40,40,40,40,40,40
1679,0.8,2.1,1.4,1.7,1.0,1.2,1.4,1.9,2.3,0.9,0.8,2.2,40,40,40,20,40,40,40,40,40,40,40,40
1680,0.8,2.1,1.5,1.7,0.9,1.2,1.3,2.1,2.2,0.9,0.8,2.3,40,40,40,40,40,40,40,40,40,40,40,40
1681,0.8,2.1,1.4,1.7,0.9,1.5,1.4,2.0,2.2,1.1,0.7,2.1,40,40,40,40,40,20,40,40,40,40,40,40
1682,0.8,2.0,1.3,1.5,0.9,1.3,1.4,1.8,2.1,0.9,0.7,2.1,40,40,40,40,40,40,40,40,40,40,40,40
1683,0.8,2.0,1.5,1.7,0.9,1.3,1.3,2.0,2.2,0.9,0.7,2.2,40,40,40,20,40,40,40,40,40,40,40,40
1684,0.8,1.9,1.2,1.6,0.8,1.1,1.2,1.8,2.0,0.8,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1685,0.8,1.9,1.4,1.7,1.0,1.2,1.3,2.0,2.1,0.9,0.7,2.1,40,40,40,20,40,40,40,40,40,40,40,40
1686,0.7,2.0,1.4,1.7,0.9,1.3,1.2,1.9,2.1,0.9,0.7,2.2,40,40,40,40,40,40,40,40,40,40,40,40
1687,0.8,2.1,1.4,1.6,0.9,1.2,1.4,2.0,2.1,0.9,0.8,2.1,40,40,40,40,40,40,40,40,40,40,40,40
1688,0.8,1.9,1.3,1.6,1.0,1.2,1.3,2.1,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1689,0.8,2.1,1.3,1.6,1.0,1.2,1.3,1.9,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1690,0.8,1.9,1.4,1.7,0.9,1.2,1.3,1.9,2.2,0.8,0.7,2.3,40,40,40,20,40,20,40,40,40,120,40,40
1691,0.9,2.1,1.5,1.7,0.9,1.2,1.2,1.9,2.2,0.9,0.7,2.2,40,40,40,20,40,40,40,40,40,40,40,40
1692,0.9,2.1,1.5,1.8,1.0,1.2,1.3,1.7,2.1,0.9,0.7,2.1,40,40,40,20,40,40,40,40,40,40,40,40
1693,0.9,2.1,1.4,1.7,0.9,1.3,1.3,1.8,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1694,0.8,2.1,1.5,1.8,0.9,1.3,1.2,1.7,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1695,0.8,2.2,1.4,1.7,0.9,1.2,1.3,1.7,2.2,1.0,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1696,0.9,2.1,1.3,1.9,0.9,1.2,1.4,1.9,2.1,0.8,0.8,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1697,0.9,2.2,1.4,1.7,0.9,1.3,1.2,1.8,2.2,1.0,0.7,2.2,40,40,40,20,40,20,40,40,40,40,40,40
1698,0.8,2.1,1.3,1.8,0.9,1.2,1.2,1.8,2.1,1.0,0.7,2.0,40,40,40,20,40,20,40,40,40,40,40,40
1699,0.9,2.1,1.3,1.8,1.0,1.2,1.3,1.9,2.2,1.0,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1700,0.8,2.2,1.4,1.7,1.0,1.3,1.3,2.0,2.2,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1701,0.9,2.2,1.3,1.9,0.9,1.2,1.3,2.0,2.3,0.9,0.7,2.1,40,40,40,20,40,20,40,40,40,40,40,40
1702,0.8,2.1,1.4,1.7,0.9,1.2,1.3,2.0,2.1,0.9,0.8,2.1,40,40,40,20,40,40,40,40,40,40,40,40
1703,0.9,2.2,1.5,1.7,1.0,1.4,1.3,2.0,2.3,1.0,0.8,2.4,40,40,40,40,40,40,40,40,40,40,40,40
1704,1.0,2.2,1.5,1.6,1.0,1.3,1.5,2.1,2.3,0.9,0.8,2.2,40,40,40,40,40,40,40,40,40,40,40,40
1705,0.9,2.2,1.6,1.6,1.1,1.3,1.5,2.0,2.5,1.0,0.8,2.1,41,41,41,41,41,41,41,41,41,41,41,41
1706,1.0,2.4,1.7,1.5,1.0,1.3,1.6,1.9,2.8,0.9,0.8,1.9,43,43,43,43,43,43,43,43,43,43,43,43
1707,1.2,2.2,1.7,1.4,1.1,1.2,1.7,1.7,2.7,0.9,0.9,1.7,44,44,44,22,44,44,44,44,44,44,44,44
1708,1.1,2.2,1.9,1.4,1.2,1.3,1.7,1.7,2.8,1.0,1.0,1.7,44,44,44,22,44,44,44,44,44,44,44,44
1709,0.7,1.9,1.3,1.4,0.9,1.1,1.2,1.6,2.1,0.8,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1710,0.7,2.0,1.3,1.3,0.9,1.2,1.1,1.5,2.1,0.7,0.7,1.4,44,44,44,22,44,22,44,44,44,120,44,44
1711,0.7,2.0,1.2,1.4,0.9,1.2,1.0,1.4,2.0,0.7,0.6,1.4,44,44,44,22,44,14,44,44,44,120,44,44
1712,0.7,2.0,1.3,1.4,0.9,1.1,1.2,1.6,1.9,0.8,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1713,0.6,2.0,1.1,1.4,0.8,1.0,1.1,1.4,1.8,0.7,0.6,1.2,44,44,44,22,44,14,44,44,44,120,44,44
1714,0.6,2.0,1.1,1.5,0.9,1.1,1.1,1.7,1.7,0.8,0.6,1.3,44,44,44,22,44,14,44,44,44,120,44,44
1715,0.7,2.1,1.3,1.4,0.9,1.1,1.3,1.6,2.0,0.7,0.6,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1716,0.7,2.3,1.2,1.5,0.9,1.1,1.3,1.6,2.0,0.7,0.6,1.4,44,44,44,22,44,14,44,44,44,120,44,44
1717,0.8,2.2,1.3,1.4,1.0,1.3,1.3,1.5,2.1,0.8,0.6,1.6,44,44,44,22,44,14,44,44,44,120,44,44
1718,0.8,2.3,1.3,1.5,1.0,1.2,1.3,1.4,2.2,0.8,0.6,1.4,44,44,44,22,44,14,44,44,44,120,44,44
1719,0.7,2.2,1.3,1.5,1.0,1.2,1.3,1.5,2.1,0.7,0.6,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1720,0.8,2.3,1.3,1.5,1.0,1.2,1.3,1.5,2.1,0.8,0.6,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1721,0.8,2.1,1.3,1.4,1.0,1.2,1.3,1.6,2.0,0.7,0.6,1.7,44,44,44,22,44,22,44,44,44,120,44,44
1722,0.8,2.3,1.3,1.4,1.0,1.2,1.4,1.6,2.1,0.7,0.7,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1723,0.8,2.2,1.3,1.4,0.9,1.2,1.3,1.6,2.1,0.8,0.7,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1724,1.1,2.5,2.0,1.5,1.1,1.4,1.5,1.8,3.2,0.9,0.8,1.7,44,44,44,22,44,22,44,44,44,44,44,44
1725,0.9,2.3,1.4,1.5,1.1,1.2,1.4,1.6,2.4,0.8,0.7,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1726,0.9,2.2,1.5,1.4,1.0,1.1,1.4,1.5,2.1,0.8,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1727,0.9,2.1,1.4,1.5,1.1,1.2,1.4,1.6,2.2,0.7,0.7,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1728,0.9,2.3,1.7,1.4,1.0,1.1,1.4,1.7,2.5,0.8,0.8,1.5,44,44,44,22,44,22,44,44,44,44,44,44
1729,1.1,2.2,1.7,1.4,1.2,1.2,1.7,1.6,2.7,0.9,0.9,1.8,44,44,44,22,44,44,44,44,44,44,44,44
1730,1.2,2.3,1.8,1.4,1.2,1.2,1.8,1.7,2.8,0.9,0.9,1.8,44,44,44,22,44,44,44,44,44,44,44,44
1731,1.0,2.3,1.8,1.4,1.2,1.2,1.5,1.7,2.8,0.8,0.8,1.5,44,44,44,22,44,44,44,44,44,120,44,44
1732,1.0,2.3,1.6,1.4,1.1,1.2,1.5,1.8,2.6,0.8,0.8,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1733,0.9,2.2,1.5,1.4,1.0,1.1,1.3,1.7,2.2,0.8,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1734,0.9,2.3,1.4,1.3,1.0,1.2,1.4,2.0,2.1,0.8,0.7,1.6,44,44,44,22,44,14,44,44,44,120,44,44
1735,0.8,2.3,1.4,1.4,1.0,1.1,1.2,1.8,2.2,0.7,0.6,1.4,44,44,44,22,44,14,44,44,44,120,44,44
1736,0.8,2.4,1.5,1.4,0.9,1.1,1.4,1.7,2.4,0.8,0.7,1.6,44,44,44,22,44,14,44,44,44,120,44,44
1737,0.8,2.2,1.4,1.4,1.1,1.1,1.3,1.6,2.2,0.8,0.7,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1738,0.7,2.1,1.3,1.5,1.0,1.1,1.2,1.7,2.0,0.8,0.6,1.4,44,44,44,22,44,22,44,44,44,120,44,44
1739,0.8,2.4,1.4,1.4,1.1,1.2,1.2,1.5,2.3,0.8,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1740,0.8,2.2,1.2,1.5,1.1,1.3,1.5,1.6,2.1,0.8,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1741,0.8,2.3,1.4,1.5,1.1,1.2,1.3,1.4,2.2,0.7,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1742,0.9,2.3,1.5,1.4,1.1,1.1,1.4,1.7,2.4,0.8,0.7,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1743,0.8,2.4,1.4,1.4,1.0,1.2,1.4,1.5,2.2,0.8,0.7,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1744,0.8,2.2,1.4,1.4,1.0,1.2,1.5,1.6,2.4,0.7,0.7,1.5,44,44,44,22,44,22,44,44,44,120,44,44
1745,0.8,2.4,1.4,1.4,1.0,1.2,1.3,1.7,2.4,0.7,0.8,1.6,44,44,44,22,44,22,44,44,44,120,44,44
1746,0.8,2.2,1.3,1.4,1.0,1.2,1.4,1.6,2.3,0.7,0.7,1.7,44,44,44,22,44,22,44,44,44,120,44,44
1747,1.0,2.3,1.5,1.4,1.1,1.2,1.5,1.9,2.5,0.9,0.8,1.5,44,44,44,22,44,14,44,44,44,44,44,44
1748,1.1,2.5,1.9,1.5,1.2,1.1,1.7,1.6,2.9,0.9,0.9,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1749,1.1,2.2,1.7,1.4,1.2,1.1,1.6,1.9,2.9,0.8,0.9,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1750,1.0,2.3,1.7,1.4,1.2,1.2,1.6,1.8,2.8,0.8,0.8,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1751,1.1,2.3,1.6,1.4,1.2,1.2,1.6,1.6,2.7,0.8,0.9,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1752,1.0,2.2,1.6,1.4,1.2,1.2,1.5,1.5,2.5,0.8,0.8,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1753,1.0,2.2,1.6,1.5,1.2,1.2,1.6,1.7,2.7,0.8,0.8,1.6,44,44,44,22,44,44,44,44,44,44,44,44
1754,1.0,2.2,1.5,1.4,1.2,1.2,1.5,1.6,2.4,0.8,0.9,1.6,44,44,44,22,44,44,44,44,44,120,44,44
1755,1.0,2.2,1.6,1.4,1.1,1.0,1.6,1.6,2.3,0.8,0.8,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1756,0.8,2.1,1.3,1.4,1.0,1.1,1.3,1.6,2.1,0.8,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1757,0.8,2.2,1.2,1.4,1.0,1.1,1.2,1.8,1.9,0.7,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1758,0.8,2.1,1.4,1.5,1.0,1.1,1.1,1.9,2.2,0.8,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1759,0.7,2.1,1.2,1.5,1.1,1.1,1.3,1.7,2.0,0.7,0.7,1.4,44,44,44,22,44,14,44,44,44,120,44,44
1760,0.8,2.2,1.2,1.4,1.1,1.2,1.3,1.5,2.1,0.8,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1761,0.9,2.3,1.6,1.6,1.2,1.1,1.3,1.9,2.4,0.8,0.7,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1762,0.8,2.3,1.5,1.6,1.0,1.1,1.4,1.7,2.2,0.7,0.6,1.5,44,44,44,22,44,14,44,44,44,120,44,44
1763,0.8,2.4,1.3,1.4,1.1,1.1,1.3,1.6,2.0,0.7,0.7,1.3,45,45,46,23,45,14,45,120,46,120,46,45
1764,0.8,2.1,1.3,1.2,1.1,1.1,1.1,1.6,2.0,0.7,0.7,1.4,47,47,47,24,47,14,47,120,47,120,47,47
1765,0.8,2.2,1.2,1.4,1.1,1.1,1.2,1.5,1.9,0.7,0.6,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1766,0.8,2.0,1.3,1.3,1.1,1.1,1.3,1.5,1.9,0.6,0.7,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1767,0.9,1.8,1.4,1.5,1.1,1.1,1.2,1.6,2.2,0.8,0.8,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1768,1.0,2.0,1.5,1.4,1.2,1.2,1.3,1.5,2.5,0.7,0.8,1.3,48,48,48,24,48,14,48,48,48,120,48,48
1769,1.0,1.9,1.4,1.5,1.2,1.2,1.4,1.7,2.1,0.7,0.8,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1770,0.8,1.9,1.3,1.4,1.0,1.1,1.2,1.5,2.1,0.7,0.6,1.3,48,48,48,24,48,14,48,120,48,120,48,48
1771,0.9,2.0,1.5,1.5,1.2,1.2,1.2,1.7,2.3,0.7,0.8,1.3,48,48,48,24,48,14,48,48,48,120,48,48
1772,1.0,2.0,1.3,1.5,1.1,1.2,1.3,1.4,2.2,0.7,0.8,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1773,0.8,2.1,1.2,1.4,1.1,1.1,1.2,1.4,1.9,0.7,0.6,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1774,0.8,2.2,1.2,1.5,1.0,1.1,1.3,1.4,1.9,0.7,0.7,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1775,0.7,2.2,1.3,1.4,1.0,1.1,1.1,1.5,2.0,0.7,0.6,1.4,48,48,48,24,48,14,48,120,48,120,48,48
1776,0.7,2.0,1.3,1.6,1.0,1.1,1.1,1.5,1.8,0.7,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,48
1777,0.8,2.0,1.2,1.5,1.1,1.1,1.2,1.5,1.8,0.7,0.6,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1778,0.7,2.1,1.2,1.5,1.0,1.2,1.2,1.4,1.8,0.8,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,48
1779,0.8,2.1,1.3,1.4,1.0,1.1,1.1,1.3,2.0,0.7,0.6,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1780,0.8,2.1,1.2,1.5,1.1,1.1,1.3,1.6,1.8,0.7,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,48
1781,0.7,2.0,1.2,1.5,1.0,1.0,1.1,1.3,1.8,0.7,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,36
1782,0.9,2.2,1.4,1.5,1.2,1.3,1.3,1.4,2.2,0.7,0.7,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1783,0.9,2.0,1.4,1.4,1.1,1.2,1.2,1.4,2.0,0.6,0.7,1.2,48,48,48,24,48,14,48,120,48,120,48,48
1784,0.8,2.4,1.4,1.4,1.0,1.1,1.1,1.4,2.1,0.7,0.6,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1785,0.9,1.9,1.3,1.5,1.2,1.3,1.3,1.4,2.1,0.7,0.7,1.2,48,48,48,24,48,14,48,48,48,120,48,48
1786,1.1,2.0,1.5,1.5,1.4,1.1,1.5,1.5,2.4,0.7,0.8,1.3,48,48,48,24,48,14,48,48,48,120,48,48
1787,0.9,1.9,1.3,1.5,1.1,1.1,1.3,1.6,2.1,0.8,0.8,1.3,48,48,48,24,48,14,48,48,48,120,48,48
1788,0.8,2.2,1.3,1.6,1.1,1.2,1.2,1.5,2.0,0.8,0.7,1.1,48,48,48,24,48,14,48,120,48,120,48,48
1789,0.7,2.1,1.1,1.6,1.0,1.0,1.1,1.3,1.8,0.7,0.6,1.0,48,48,48,24,48,14,48,120,48,120,48,48
1790,0.8,2.1,1.2,1.6,1.0,1.1,1.2,1.5,1.9,0.7,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,48
1791,0.7,2.0,1.1,1.4,0.9,1.0,1.1,1.4,1.7,0.7,0.6,1.1,48,48,48,24,48,14,48,120,48,120,48,48
