CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32
432,2.2,1.6,1.9,0.4,1.5,1.8,2.2,0.9,2.2,1,1.9,0.4,1.9,1.4,1.2,1.4,1,3.6,4.5,4.1,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
433,2.1,1.7,1.7,0.4,1.4,1.9,2.2,1.1,2.2,0.9,2,0.4,1.8,1.3,1.2,1.4,1,3.8,4.5,3.7,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
434,2.2,1.7,2.1,0.4,1.3,1.7,2.2,1.1,1.9,0.8,1.9,0.4,1.7,1,1.1,1.3,1.1,3.6,3.9,3.2,147,147,147,442,147,147,147,147,147,147,147,147,147,147,147,147,295,147,147,147
435,2.3,1.7,2,0.4,1.4,1.7,2.2,1.1,1.8,0.9,1.9,0.4,1.7,1,1.1,1.2,1,3.8,3.9,3.2,147,147,147,295,147,147,147,147,147,295,147,295,147,147,147,147,295,295,147,147
436,2.2,1.7,1.9,0.4,1.4,1.8,2.1,1.2,1.8,0.9,2,0.4,1.6,1,1.1,1.2,1,3.9,3.9,3.3,147,147,147,295,147,147,147,147,147,295,147,295,147,147,147,147,295,295,147,147
437,2.3,1.6,2,0.4,1.3,1.7,2.2,1.2,1.8,0.9,2,0.4,1.6,1,1.1,1.2,1.1,3.9,4,3.4,147,147,147,295,147,147,147,147,147,295,147,295,147,147,147,147,295,295,147,147
438,2.2,1.6,2,0.4,1.5,1.8,2.3,1.2,1.8,1,2,0.4,1.7,1.1,1.1,1.3,1.1,4,3.9,3.3,147,147,147,295,147,147,147,147,147,295,147,295,147,147,147,147,295,295,147,147
439,2.3,1.6,2,0.3,1.5,1.8,2.2,1.2,2,1,2,0.4,1.6,1,1.1,1.2,1.1,4,4,3.3,147,147,147,295,147,147,147,147,147,4,147,295,147,147,147,147,295,295,147,147
440,2.2,1.5,1.9,0.3,1.4,1.9,2.1,1.2,1.9,1,1.9,0.4,1.6,1,1.1,1.2,1.1,3.8,4,3.4,148,148,148,295,148,148,148,148,148,148,148,148,148,148,148,148,295,148,148,148
441,2.2,1.3,1.8,0.3,1.2,1.7,2,1.2,1.6,1.1,1.8,0.4,1.5,0.7,1.1,1.2,0.9,3.7,3.9,2.9,151,151,151,454,151,151,151,151,151,151,151,151,151,151,151,151,303,151,151,151
442,2,1.6,2.2,0.3,1.2,1.7,1.9,1.2,1.7,1,1.8,0.3,1.5,0.8,1,1.2,0.6,2.9,3.6,2.8,152,152,152,455,152,152,303,152,152,303,152,303,152,152,152,152,303,303,152,152
443,2.2,1.4,2.2,0.3,1.3,1.6,1.8,1.2,1.6,0.9,1.8,0.4,1.3,0.8,1,1.2,0.7,2.9,3.6,2.8,152,152,152,455,152,152,303,152,152,303,152,303,152,151,152,152,303,303,152,152
444,1.9,1.4,2,0.2,1.1,1.6,1.8,1.2,1.4,1,1.7,0.4,1.3,0.8,1,1.1,0.7,2.7,3.4,2.7,151,151,151,454,151,151,151,151,151,303,151,303,151,151,151,151,303,303,151,151
445,2,1.3,1.9,0.3,1.2,1.7,1.8,1.2,1.7,1,1.8,0.4,1.3,0.8,1,1.1,0.6,2.8,3.5,2.7,151,151,151,454,151,151,303,151,151,303,151,303,151,151,151,151,303,303,151,151
446,2,1.5,2.3,0.3,1.1,1.5,1.9,1.2,1.6,1,1.8,0.4,1.3,0.8,1,1.1,0.7,2.8,3.7,2.9,151,151,152,455,151,151,303,151,151,303,151,303,151,151,151,152,303,303,151,151
447,2.2,1.5,2.2,0.2,1.2,1.7,2,1.2,1.7,0.9,1.9,0.4,1.4,0.9,1,1.1,0.7,3.1,3.6,2.8,152,152,152,303,152,152,303,152,152,303,152,303,152,152,152,152,303,303,152,152
448,2.1,1.4,2.4,0.4,1.3,1.7,1.8,1.3,1.5,1,1.8,0.4,1.4,0.8,1,1,0.7,2.9,3.5,2.7,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,310,310,154,154
449,2,1.3,2.4,0.3,1.3,1.6,1.7,1.3,1.5,1,1.8,0.4,1.4,0.9,1,1,0.5,2.7,3.6,2.7,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
450,2,1.3,2.2,0.3,1.5,1.6,1.7,1.4,1.4,1.1,1.8,0.4,1.3,0.8,1,1,0.5,2.8,3.5,2.7,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
451,2.2,1.4,2.3,0.3,1.3,1.6,1.8,1.3,1.5,1.1,1.8,0.5,1.3,0.8,1,1.1,0.7,2.9,3.5,2.8,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
452,2.1,1.5,2.3,0.3,1.2,1.7,1.8,1.5,1.5,1.2,1.8,0.4,1.3,0.8,1,1,0.7,3,3.6,2.7,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
453,2.1,1.5,2.5,0.3,1.3,1.6,1.8,1.5,1.5,1.2,1.8,0.6,1.3,0.9,1,1.1,0.7,3,3.6,2.8,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
454,2.1,1.5,2.3,0.3,1.3,1.7,1.8,1.4,1.5,1.2,1.8,0.4,1.3,0.9,1,1.1,0.6,3,3.5,2.8,156,156,156,467,156,156,311,156,156,156,156,156,156,156,156,156,311,311,311,156
455,2.1,1.4,2.4,0.3,1.2,1.7,1.9,1.4,1.4,1.2,1.8,0.4,1.2,1,1,1,0.7,2.9,3.6,2.7,157,157,157,468,157,157,316,157,157,157,157,157,157,157,157,157,312,312,157,157
456,2,1.4,2.5,0.3,1.1,1.6,1.7,1.5,1.4,1.3,1.8,0.5,1.2,1.1,1,1,0.7,2.7,3.6,2.8,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,160,160
457,2,1.5,2.2,0.3,1.4,1.7,1.6,1.5,1.4,1.3,1.7,0.5,1.2,1.1,1,1.1,0.6,2.8,3.6,2.5,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,160,160
458,2,1.6,2.4,0.3,1.2,1.6,1.8,1.6,1.4,1.3,1.7,0.5,1.2,1.1,1,1,0.7,2.7,3.7,2.5,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,160,160
459,2.1,1.6,2.3,0.3,1.1,1.6,1.7,1.5,1.4,1.2,1.7,0.4,1.2,1,1,1,0.7,2.7,3.6,2.6,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,160,160
460,2.1,1.4,2.3,0.2,1.2,1.7,1.7,1.5,1.4,1.1,1.7,0.5,1.2,1,1.1,1.1,0.7,2.8,3.7,2.6,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,160,160
461,2,1.5,2.2,0.2,1.2,1.6,1.8,1.5,1.3,1.2,1.7,0.5,1.2,1,1,1.1,0.7,2.8,3.6,2.5,160,160,160,479,160,160,319,160,160,160,160,160,160,160,160,160,319,319,319,160
462,2.1,1.5,2.2,0.2,1.3,1.6,1.7,1.6,1.4,1.2,1.7,0.4,1.1,1.2,1.1,1,0.7,2.7,3.6,2.5,160,160,160,479,160,160,320,160,160,160,160,160,160,160,160,160,320,320,160,160
463,2.1,1.6,2.2,0.2,1.2,1.6,1.7,1.9,1.3,1.4,1.7,0.6,1.1,1.3,1.1,1,0.6,2.7,3.8,2.3,163,163,163,491,163,163,327,163,163,163,163,163,163,163,163,163,327,327,163,163
464,2.2,1.6,2.2,0.2,1.2,1.5,1.7,1.8,1.3,1.5,1.7,0.6,1.1,1.3,1.2,1.1,0.7,2.6,3.9,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
465,2.2,1.6,2,0.2,1.3,1.5,1.7,1.8,1.3,1.5,1.7,0.7,1.1,1.3,1.1,1.1,0.7,2.6,4,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
466,2.2,1.6,2.2,0.3,1.1,1.5,1.8,1.9,1.3,1.6,1.7,0.6,1.1,1.3,1.2,1.1,0.7,2.6,4,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
467,2.1,1.6,2.3,0.3,1.1,1.5,1.7,1.8,1.3,1.4,1.7,0.6,1.1,1.3,1.2,1.2,0.6,2.6,3.8,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
468,2.1,1.6,2.2,0.3,1.3,1.6,1.8,1.8,1.3,1.5,1.7,0.6,1.1,1.3,1.2,1.1,0.6,2.6,3.9,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
469,2.1,1.6,2.2,0.3,1.1,1.5,1.7,1.8,1.3,1.3,1.7,0.6,1.1,1.3,1.2,1,0.7,2.5,4,2.4,164,164,164,491,164,164,327,164,164,164,164,164,164,164,164,164,327,327,164,164
470,2.1,1.6,2.2,0.2,2.4,1.5,1.7,2,1.3,1.5,1.7,0.6,1,1.3,1.2,1.1,0.6,2.5,3.9,2.3,165,164,165,492,165,165,328,165,165,165,165,165,165,165,165,165,328,328,165,165
471,1.9,1.3,2.3,0.2,1.2,1.5,1.7,2.1,1.3,1.8,1.7,0.6,1,1.4,1.2,1.2,0.6,2.5,4.2,2.2,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
472,1.9,1.3,2.2,0.4,1.1,1.5,1.6,2.1,1.3,1.7,1.7,0.6,1,1.4,1.2,1.2,0.6,2.7,4.3,2.1,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
473,1.9,1.2,2.4,0.3,1.2,1.6,1.7,2.1,1.3,1.7,1.7,0.7,1,1.5,1.2,1.2,0.6,2.7,4.2,2.2,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
474,2,1.2,2.3,0.3,1.1,1.5,1.6,2.1,1.3,1.7,1.7,0.6,1,1.4,1.2,1.2,0.6,2.7,4.1,2.3,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
475,2,1.3,2.2,0.3,1.4,1.6,1.7,2.1,1.4,1.8,1.7,0.7,1,1.4,1.2,1.2,0.6,2.7,4.2,2.2,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
476,2,1.3,2.1,0.3,1.2,1.6,1.7,2.1,1.2,1.8,1.7,0.6,1,1.4,1.2,1.2,0.6,2.8,4.2,2.2,168,168,168,497,168,168,335,168,168,168,168,168,168,168,168,168,335,335,168,168
477,1.9,1.1,2.2,0.3,1.1,1.6,1.6,2.1,1.2,1.7,1.7,0.6,1.1,1.4,1.2,1.2,0.6,2.8,4.1,2.2,168,168,168,168,168,168,336,168,168,168,168,168,168,168,168,168,336,336,168,168
478,2,1.1,2,0.3,1.2,1.4,1.6,2.2,1.3,1.9,1.7,0.7,0.9,1.7,1.4,1.3,0.5,2.8,4.8,2,171,171,171,485,171,171,343,171,171,171,171,171,171,171,171,171,343,343,171,171
479,2.1,1.2,2,0.4,1.5,1.3,1.6,2.2,1.2,1.9,1.7,0.7,0.9,1.8,1.4,1.3,0.6,2.7,4.9,2,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
480,2,1.5,2,0.3,1.4,1.3,1.8,2.3,1.2,2,1.7,0.7,0.9,1.7,1.5,1.3,0.7,2.6,4.9,2,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
481,2.1,1.3,1.9,0.4,1.3,1.3,1.8,2.3,1.3,1.9,1.8,0.7,0.9,1.7,1.5,1.3,0.7,2.8,5,2.1,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
482,2.1,1.2,1.9,0.3,1.3,1.4,1.8,2.3,1.3,1.9,1.8,0.7,0.9,1.7,1.4,1.3,0.5,3.2,4.8,2,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
483,2.1,1,2,0.3,1.2,1.3,1.7,2.3,1.3,1.9,1.7,0.7,0.9,1.7,1.4,1.2,0.6,2.4,4.8,1.9,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
484,2,1.1,1.8,0.3,1.2,1.2,1.7,2.2,1.3,2,1.7,0.7,0.9,1.8,1.4,1.2,0.5,2.5,4.9,2,172,172,172,485,172,172,343,172,172,172,172,172,172,172,172,172,343,343,172,172
485,2.2,1.1,1.8,0.3,1.3,1.2,1.7,2.4,1.3,2,1.8,0.9,0.9,2.1,1.6,1.3,0.5,2.3,5.4,1.9,172,172,172,172,172,172,344,172,172,172,172,172,172,172,172,172,344,344,172,172
486,2.4,1.2,1.7,0.4,1.5,1.2,1.7,2.5,1.3,2.1,1.9,0.8,0.8,2.6,1.9,1.5,0.5,2.4,6.3,1.9,176,176,176,176,176,176,351,176,176,176,176,176,473,176,176,176,351,351,176,176
487,2.4,1.1,1.8,0.4,3,1.3,1.7,2.6,1.4,2.2,1.9,0.8,0.9,2.7,1.9,1.4,0.5,2.4,6.5,1.8,176,176,176,176,176,176,352,176,176,176,176,176,473,176,176,176,352,352,176,176
488,2.4,1.1,1.8,0.4,1.6,1.2,1.8,2.6,1.3,2.2,1.9,0.8,0.9,2.7,1.9,1.3,0.5,2.3,6.3,1.7,176,176,176,176,176,176,351,176,176,176,176,176,473,176,176,176,352,352,176,176
489,2.3,1.2,2,0.4,1.5,1.3,1.7,2.6,1.4,2.1,1.9,0.8,0.9,2.6,2,1.4,0.5,2.4,6.3,1.7,176,176,176,176,176,176,351,176,176,176,176,176,473,176,176,176,351,351,176,176
490,2.4,1.1,1.8,0.4,1.3,1.3,1.6,2.6,1.4,2.2,1.9,0.9,0.9,2.7,2,1.3,0.5,2.2,6.4,1.7,176,176,176,176,176,176,352,176,176,176,176,176,473,176,176,176,352,352,176,176
491,2.4,1.2,2.2,0.4,1.9,1.2,1.7,2.6,1.4,2.2,1.9,0.9,0.9,2.6,1.9,1.3,0.5,2.4,6.3,1.7,176,176,176,176,176,176,351,176,176,176,176,176,473,176,176,176,351,351,176,176
492,2.4,1.2,1.8,0.4,1.5,1.3,1.7,2.5,1.4,2.1,1.9,0.8,0.9,2.8,2,1.4,0.5,2.4,6.4,1.7,176,176,176,176,176,176,352,176,176,176,176,176,176,176,176,176,352,352,176,176
493,3.1,1.3,2,0.5,1.5,1.2,1.8,3.1,1.4,2.8,2.4,1,1.1,3.4,2.4,1.5,0.6,2.4,7.9,1.6,179,179,179,179,179,179,359,179,179,179,179,179,179,179,179,179,359,359,179,179
494,1.9,1.1,1.6,0.4,1.1,0.8,1.2,1.8,0.9,1.6,1.4,0.6,0.8,2,1.4,1.1,0.5,1.6,4.5,0.9,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
495,1.9,1,1.5,0.4,1.5,0.8,1.3,1.9,1,1.6,1.5,0.7,0.8,2.1,1.5,1.1,0.5,1.7,4.6,0.9,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
496,1.8,1,1.5,0.3,1.3,0.8,1.2,1.8,0.9,1.6,1.4,0.6,0.8,2.1,1.4,1,0.5,1.6,4.5,0.9,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
497,1.9,1,1.4,0.3,1.3,0.8,1.4,1.9,1,1.6,1.5,0.6,0.8,2,1.4,0.9,0.6,1.6,4.6,1,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
498,1.9,1,1.5,0.3,1.2,0.8,1.2,1.8,0.9,1.7,1.4,0.6,0.8,1.9,1.4,0.9,0.5,1.6,4.4,0.9,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
499,2,1,1.5,0.4,1.4,0.9,1.1,1.9,0.9,1.7,1.5,0.7,0.8,2,1.4,0.9,0.5,1.7,4.4,0.9,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
500,2.7,1.2,1.7,0.4,1.4,1,1.5,2.6,1.1,2.2,2,0.8,1,2.7,1.8,1.2,0.5,1.6,5.9,1,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
501,3.4,1.4,2.7,0.6,2,1.5,1.8,3.3,1.3,2.9,2.6,1.1,1.3,3.2,2.2,1.5,0.7,2.1,6.6,1.2,183,183,183,183,183,183,367,183,183,183,183,183,183,183,183,183,367,367,183,183
502,3.2,1.4,2.8,0.5,2.1,1.4,1.7,3.1,1.4,2.7,2.5,1.1,1.2,3,2.1,1.4,0.7,2,6.3,1.1,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
503,3.3,1.3,2.7,0.5,2,1.5,1.7,3.2,1.3,2.8,2.5,1.1,1.2,3,2,1.5,0.7,2.1,6.2,1.2,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
504,3.2,1.4,2.7,0.6,2.1,1.5,1.7,3.1,1.3,2.7,2.5,1,1.2,3,2,1.4,0.7,2,6.1,1.1,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
505,3.3,1.3,2.9,0.6,2.1,1.5,1.6,3.1,1.3,2.6,2.5,1,1.3,2.9,2.1,1.3,0.7,2,6.4,1.1,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
506,3.3,1.5,3,0.6,2,1.5,1.7,3.1,1.2,2.7,2.5,1,1.3,2.9,2,1.5,0.7,2,6.3,1.1,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
507,3.2,1.3,2.9,0.6,2.1,1.5,1.6,3.1,1.4,2.6,2.5,1,1.3,3.1,2,1.4,0.6,2,6.1,1,184,184,184,184,184,184,368,184,184,184,184,184,184,184,184,184,368,368,184,184
508,3.1,1.3,2.9,0.5,2,1.7,1.9,3.5,1.3,3.1,2.4,1.3,1.6,3.1,1.9,1.3,0.8,3,5.8,1.9,187,187,187,187,187,187,375,187,187,187,187,187,187,187,187,187,371,371,187,71
509,2.9,1.1,3,0.5,2.9,1.7,1.7,3.6,1.4,3.2,2.4,1.2,1.3,2.9,1.8,1.3,0.8,2.7,5.3,1.4,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,188
510,2.9,1.3,3,0.5,2.2,1.7,1.8,3.7,1.2,3.1,2.4,1.2,1.2,2.9,1.8,1.3,0.9,2.9,5.3,1.8,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,188
511,2.9,1.2,2.9,0.5,2.2,1.7,1.9,3.8,1.3,3.1,2.4,1.2,1.2,3,1.8,1.3,0.9,2.8,5.2,1.6,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,65
512,2.9,1.3,3.1,0.5,2.1,1.7,1.8,3.7,1.2,3.2,2.4,1.2,1.2,2.9,1.7,1.3,0.9,2.9,5.2,1.5,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,65
513,2.9,1.2,3.1,0.5,2.2,1.8,1.9,3.7,1.2,3.1,2.4,1.3,1.2,2.9,1.8,1.3,0.9,3,5.3,1.5,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,65
514,2.9,1.2,3,0.5,1.9,1.7,1.8,3.7,1.2,3.1,2.3,1.3,1.2,2.9,1.8,1.4,0.9,2.9,5.4,1.6,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,65
515,2.9,1.1,3,0.5,2,1.7,1.8,3.7,1.2,3.3,2.4,1.3,1.2,2.8,1.8,1.4,0.9,2.8,5.2,1.7,188,188,188,188,188,188,376,188,188,188,188,188,188,188,188,188,376,376,188,66
516,2.9,1,2.9,0.6,2.3,1.7,1.9,3.8,1.3,3.3,2.4,1.2,1.4,2.9,1.7,1.3,0.9,2.9,5.1,1.5,189,189,189,189,189,189,377,189,189,189,189,189,189,189,189,189,377,377,189,188
517,2.9,1,3.2,0.5,2.1,1.8,1.8,4,1.2,3.4,2.3,1.3,1.1,2.7,1.6,1.3,1.1,2.5,4.6,1.2,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
518,2.9,1,3.1,0.5,2.3,1.8,1.6,4,1.1,3.3,2.3,1.3,1.1,2.7,1.6,1.3,1,2.5,4.6,1.4,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
519,2.9,1,3.1,0.5,2.1,1.8,1.7,4,1.1,3.4,2.3,1.3,1.2,2.7,1.6,1.2,1,2.5,4.7,1.4,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
520,2.9,1.1,3.2,0.5,2.2,1.8,1.7,4.1,1.2,3.4,2.3,1.5,1.1,2.7,1.6,1.4,1.1,2.6,4.7,1.5,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
521,2.8,1.1,3.1,0.5,2.4,1.8,1.7,4,1.1,3.4,2.3,1.4,1.1,2.7,1.6,1.2,1,2.5,4.6,1.4,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
522,2.9,1.1,3.1,0.5,2.4,1.7,1.6,4,1.2,3.5,2.3,1.4,1.1,2.6,1.6,1.3,1,2.6,4.8,1.6,192,192,192,192,192,192,384,192,192,192,192,192,192,192,192,192,384,384,192,384
523,2.7,1,3.1,0.4,2.1,1.8,1.7,4.8,1.1,4,2.2,1.6,1.1,2.7,1.6,1.3,1.3,2.7,4.6,1.8,194,194,194,194,194,194,390,194,194,194,194,194,194,194,194,194,390,390,194,194
524,2.5,0.9,3.1,0.4,1.9,1.8,1.5,4.8,1.1,4.1,2.1,1.5,1.1,2.6,1.5,1.2,1.3,2.6,4.4,1.8,196,196,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
525,2.5,0.8,3.2,0.4,1.9,1.8,1.6,4.8,1.2,4.1,2.1,1.6,1.2,2.6,1.6,1.2,1.3,2.5,4.3,1.6,196,196,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
526,2.4,0.7,3,0.4,2,1.7,1.4,4.7,1.2,4.1,2.1,1.5,1.1,2.5,1.5,1.2,1.2,2.1,4.2,1.6,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
527,2.5,0.7,3.2,0.4,2.1,1.8,1.4,4.7,1.1,4,2.1,1.6,1.1,2.6,1.5,1.1,1.2,2.1,4.2,1.5,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
528,2.5,0.7,3.3,0.4,2.3,1.7,1.4,4.8,1.1,4.1,2,1.6,1.1,2.6,1.5,1.2,1.2,2.3,4.4,1.6,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
529,2.5,0.7,3,0.4,2.3,1.8,1.5,4.8,1.2,4,2.1,1.6,1.1,2.5,1.5,1.1,1.2,2.1,4.2,1.5,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
530,2.5,0.7,3,0.4,2.2,1.8,1.7,4.8,1.3,4.1,2.1,1.6,1.1,2.6,1.5,1.1,1.3,2.5,4.3,1.3,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
531,2.7,0.9,3.2,0.4,2.2,1.8,1.6,5.4,1.2,4.4,2.3,1.8,1.2,2.8,1.6,1.2,1.5,2.5,4.5,1.4,196,24,196,196,196,196,392,197,197,197,196,197,196,196,196,196,392,392,196,392
532,2.4,0.7,2.6,0.3,1.9,1.5,1.4,5.3,0.9,4.4,2,1.7,0.9,2.5,1.5,1,1.4,2.4,4.2,1.3,200,5,200,200,200,200,400,200,200,200,200,200,200,200,200,200,400,400,200,400
533,0.3,0.8,0.8,0.2,0.7,0.5,0.6,0.5,0.4,0.6,0.3,0.2,0.3,0.3,0.2,0.4,0.4,1.6,0.5,0.7,200,4,200,200,200,200,400,200,200,200,200,200,200,200,200,200,400,400,200,400
534,0.4,0.7,0.9,0.1,0.8,0.5,0.7,0.6,0.4,0.7,0.3,0.3,0.3,0.3,0.2,0.4,0.4,1.9,0.4,0.6,200,24,200,200,200,200,400,200,200,200,200,200,200,200,200,200,400,400,200,400
535,0.4,0.8,0.9,0.2,0.7,0.5,0.6,0.7,0.4,0.8,0.3,0.3,0.2,0.3,0.2,0.4,0.4,1.7,0.4,0.5,200,400,200,200,200,200,400,200,200,200,200,200,200,200,200,200,400,400,200,400
536,0.4,0.7,1,0.2,1.4,0.5,0.5,0.5,0.4,0.6,0.3,0.2,0.3,0.3,0.2,0.3,0.4,1.6,0.6,0.8,200,400,200,200,200,200,400,200,200,200,200,200,200,200,200,200,400,400,200,400
537,1.9,0.7,2.5,0.3,1.6,1.4,1.2,5.7,1,4.8,1.7,1.8,0.9,2.3,1.3,0.9,1.4,1.8,3.6,1,200,24,200,200,200,200,400,200,200,200,200,200,201,200,200,200,400,400,200,400
538,1.5,0.7,1.9,0.3,1.3,1.1,1,4.8,0.9,3.9,1.2,1.5,0.7,1.6,1,0.8,1.2,2.1,2.6,1.2,204,204,204,204,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
539,1.3,0.8,1.7,0.3,1.3,1.1,1.1,4,0.8,3.5,1.2,1.4,0.7,1.5,0.9,0.9,1.1,2.1,2.3,1.2,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
540,1.4,0.8,1.9,0.3,1.5,1.1,1.1,4,0.9,3.5,1.1,1.4,0.7,1.5,0.8,0.8,1.1,2.2,2.4,1.2,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,408
541,1.4,1,1.9,0.3,1.4,1.2,1,3.9,1,3.6,1.2,1.4,0.7,1.4,0.8,0.9,1.2,2.1,2.3,1.4,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
542,1.4,1,1.8,0.3,1.3,1,1,4,1,3.6,1.1,1.5,0.7,1.5,0.9,0.8,1.1,2,2.2,1.3,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
543,1.3,1.1,1.7,0.3,1.3,1.1,1,4,1,3.5,1.1,1.3,0.7,1.5,0.8,0.8,1.1,2.1,2.3,1.3,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
544,1.5,1,1.9,0.3,1.5,1.1,1,4.1,1,3.6,1.1,1.6,0.7,1.5,0.9,0.8,1.1,2,2.3,1.2,204,204,204,388,204,204,408,204,204,204,204,204,204,204,204,204,408,408,204,204
545,1.5,0.8,2.1,0.2,1.6,1.1,0.9,4.6,1,3.9,1.1,1.5,0.7,1.5,0.8,0.9,1.1,1.7,2.3,0.9,205,205,205,205,205,205,409,205,205,205,205,205,205,205,205,205,409,409,205,205
