CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
605,1.1,1.5,1.5,2.9,3.8,3,3,2.7,3.7,0.6,3.2,4.1,2.5,3.2,1.8,3.3,3.9,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
606,1.2,1.6,1.7,2.8,3.5,3,3,2.7,3.7,0.6,3.1,4.1,2.8,3.2,1.6,3.3,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
607,1.1,1.5,1.6,3.1,3.6,2.9,2.9,2.6,3.8,0.6,3.1,4.2,3,3.1,1.9,3.3,3.8,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
608,1.1,1.5,1.5,3.1,3.5,3,3.1,2.6,3.6,0.6,3.1,4.3,2.8,3.2,1.7,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
609,1.1,1.5,1.5,3.1,3.5,2.9,3,2.5,3.6,0.5,2.9,4.7,2.7,3.1,1.8,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
610,1.1,1.6,1.6,3,3.6,3.2,3.1,2.7,3.6,0.6,3,4.7,2.9,3,1.7,3.3,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
611,1.1,1.5,1.6,3.2,3.6,3.1,3.2,2.6,3.6,0.6,3.1,4.9,2.9,3.2,1.8,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
612,1.2,1.6,1.7,3.3,3.5,3,3.2,2.6,3.6,0.6,3.1,4.9,2.9,3,1.8,3.4,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
613,1.2,1.6,1.7,3.4,3.7,3,3,2.5,3.8,0.5,3,4.9,2.5,3.2,1.8,3.3,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
614,1,1.5,1.8,3.1,3.4,2.8,2.9,2.5,3.8,0.6,3,4.8,2.6,3.1,1.8,3.4,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
615,1.1,1.5,1.6,3.1,3.4,2.9,2.9,2.7,3.5,0.6,2.9,4.8,2.6,3,1.8,3.4,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
616,1.1,1.6,1.6,3,3.6,3,3,2.6,3.8,0.6,2.8,4.8,2.5,3.1,1.7,3.3,3.9,2.1,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
617,1.1,1.5,1.7,3.1,3.6,3,3,2.8,3.8,0.6,2.9,4.8,2.4,3,1.7,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
618,1.1,1.6,1.6,2.9,3.8,3,2.9,2.6,3.9,0.6,2.9,4.8,2.3,3.1,1.8,3.5,4.2,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
619,1.1,1.6,1.6,3.2,3.5,3.1,3.1,2.6,3.6,0.6,3.2,4.9,2.5,3.1,1.7,3.4,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
620,1.1,1.6,1.7,3.1,3.6,3.1,3.2,2.7,3.8,0.6,3,4.9,2.5,3,1.8,3.3,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
621,1.2,1.6,1.7,3.3,3.4,3.1,3.2,2.7,3.6,0.6,3.1,5,2.5,3.2,1.7,3.3,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
622,1.2,1.6,1.7,3.1,3.7,3.1,3.1,2.6,3.9,0.6,3.1,5,2.5,3,1.7,3.3,3.9,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
623,1.1,1.7,1.6,3,3.6,3.1,3,2.6,3.7,0.6,3.1,4.9,2.6,3.2,1.7,3.4,4,2.6,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
624,1.2,1.6,1.6,2.9,3.4,3.1,3,2.7,3.6,0.6,3,4.9,2.7,3,1.7,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
625,1.1,1.5,1.6,3.1,3.4,3,3.1,2.7,3.8,0.6,3.1,4.9,2.8,3.1,1.8,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
626,1.1,1.6,1.8,3.4,3.5,3,3,2.6,3.6,0.6,3,4.9,2.6,3.1,1.8,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
627,1.2,1.5,1.7,3.2,3.5,3,3,2.6,3.6,0.6,3,4.9,2.8,3.2,1.6,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
628,1.1,1.6,1.6,3,3.5,3,2.9,2.6,3.7,0.6,3,4.5,2.4,3.2,1.7,3.3,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
629,1.1,1.5,1.5,2.8,3.4,3,3,2.6,3.7,0.5,2.9,4.6,2.6,3.2,1.9,3.4,3.8,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
630,1.1,1.5,1.6,2.8,3.5,2.8,2.7,2.5,3.6,0.6,2.7,3.9,2.6,2.9,1.7,3.3,3.6,2.1,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
631,1.1,1.6,1.5,2.9,3.5,2.9,2.8,2.5,3.7,0.5,2.8,3.9,2.5,3,1.6,3.3,3.5,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
632,1.1,1.6,1.7,2.8,3.4,2.9,2.9,2.7,3.7,0.6,3,4.1,2.7,3,1.7,3.3,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
633,1.1,1.5,1.5,3.1,3.4,3,3.1,2.6,3.7,0.6,2.9,4.5,2.8,3.1,1.8,3.3,3.9,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
634,1.1,1.5,1.8,2.8,3.3,2.9,3,2.6,3.6,0.6,2.7,5,2.3,2.8,1.7,3.5,4.1,2.2,119,60,119,60,60,60,60,60,60,119,60,119,60,60,60,119,119,119
635,1.2,1.3,1.7,2.9,3.5,3.3,3.4,2.9,3.8,0.6,3.4,4.2,2.1,3.2,1.7,2.6,3.8,2,60,60,60,60,60,61,61,60,60,60,60,121,61,60,60,121,121,121
636,1.7,1.4,2.2,3.5,4.3,3.9,3.9,3.3,4.4,0.8,4.2,4.3,2.1,3.2,2,3,5.7,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
637,1.8,1.5,2.4,3.2,4.4,4.2,4.4,3.6,4.8,0.9,4.7,4.6,2.2,3.8,2.5,2.7,5.5,2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
638,1.8,1.4,2.3,3.5,4.5,4.1,4.3,3.5,4.8,0.9,4.6,4.5,2.3,3.8,2.5,2.8,5.5,2,123,123,123,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
639,1.8,1.5,2.2,3.3,4.5,4.2,4.4,3.6,4.7,0.8,4.7,4.5,2.7,3.6,2.4,2.6,5.6,2.1,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
640,1.8,1.5,2.3,3.3,4.6,4.4,4.6,3.6,4.9,0.9,4.5,4.6,2.7,3.7,2.6,2.7,5.6,2.1,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
641,1.8,1.5,2.2,3.4,4.5,4.3,4.3,3.7,4.9,0.9,4.3,4.5,2.6,3.5,2.3,2.7,5.6,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
642,1.9,1.5,2.2,3.3,4.6,4.2,4.5,3.6,4.8,0.9,4.6,4.7,2.7,3.7,2.6,2.7,5.4,2.4,123,123,123,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
643,1.9,1.5,2.2,3.4,4.5,4.1,4.3,3.6,4.8,0.9,4.5,4.4,2.6,3.7,2.4,2.7,5.4,2,123,123,123,62,61,61,61,61,61,123,61,61,62,61,61,123,123,246
644,1.8,1.4,2.1,3.2,4.4,4.4,4.6,3.7,4.8,0.8,4.5,4.1,2.3,3.7,2.5,2.6,5.3,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
645,1.8,1.6,2.3,3.7,4.6,4.3,4.7,3.8,4.8,0.9,4.4,4.6,2.4,3.7,2.3,2.6,5.7,2.1,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
646,1.8,1.4,2.3,3.2,4.5,4.5,4.5,3.8,4.9,0.9,4.5,4.5,2.3,3.6,2.4,2.6,5.7,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
647,1.9,1.5,2.1,3.7,4.5,4.5,4.5,3.9,4.8,0.9,4.5,4.8,2.3,3.7,2.4,2.7,5.7,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
648,1.8,1.4,2.2,3.2,4.8,4.6,4.6,3.9,5.2,0.9,4.7,4.5,2.4,3.7,2.4,2.5,5.7,2,123,123,123,61,61,61,61,61,61,123,61,246,62,61,61,123,123,246
649,1.8,1.5,2.2,3.4,4.5,4.2,4.5,3.6,4.9,0.9,4.7,4.6,2.4,3.6,2.6,2.6,5.8,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
650,1.8,1.5,2.2,3.2,4.7,4.4,4.5,3.9,5.1,0.8,4.6,4.8,2.3,3.6,2.3,2.6,5.5,2.1,123,123,123,62,61,61,61,61,61,123,61,246,61,61,61,123,123,246
651,1.8,1.6,2.4,3.7,4.8,4.6,5,4,5,0.9,4.6,4.3,2.2,3.7,2.5,2.5,5.6,2.3,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
652,1.8,1.4,2.1,3.2,4.7,4.4,4.3,4,5.1,0.9,4.5,4.1,2.2,3.7,2.5,2.7,5.5,2.2,123,123,123,61,61,61,61,61,61,123,61,246,61,61,61,123,123,246
653,1.9,1.5,2.1,3.1,4.8,4.3,4.8,3.9,5.1,0.8,4.4,4,2.3,3.7,2.4,2.7,5.3,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
654,1.9,1.5,2.2,3.2,4.8,4.4,4.3,3.8,5.3,0.9,5,4,2.1,4,2.4,2.7,5.3,2.1,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
655,1.9,1.5,2.3,3.5,4.7,4.3,4.5,3.7,5,0.9,4.7,4,2.7,4,2.4,2.7,5.6,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
656,1.8,1.5,2.2,3.1,5,4.3,4.4,3.8,5.2,0.9,4.8,4,2.5,3.9,2.9,2.6,5.5,2.3,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
657,1.8,1.4,2.2,3.1,4.6,4.5,4.7,3.7,5,0.9,4.5,4.2,2.2,3.9,2.5,2.7,5.5,2.1,123,61,61,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
658,1.8,1.6,2.2,3.3,4.8,4.2,4.7,3.7,5.1,0.8,4.5,4.3,2.3,3.7,2.5,2.6,5.6,2.2,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
659,1.8,1.5,2.2,3.5,4.7,4.5,4.7,3.8,4.9,0.9,4.6,4.5,2.4,3.9,2.4,2.7,5.4,2.1,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
660,1.8,1.5,2.2,3.4,4.8,4.2,4.3,3.8,5.1,0.9,4.6,4.6,2.8,3.8,2.5,2.6,5.6,2.2,123,123,61,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
661,1.8,1.6,2.3,3.4,4.6,4.5,4.9,3.8,4.9,0.8,4.7,4.8,2.7,4.1,2.4,2.7,5.8,2.2,123,123,123,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
662,1.8,1.6,2.2,3.4,4.5,4.3,4.6,3.8,4.9,0.9,4.8,4.6,2.4,4.2,2.5,2.6,5.6,2.1,123,123,123,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
663,1.9,1.5,2.1,3.4,4.6,4.3,4.7,3.6,4.9,0.9,4.4,4.7,2.3,3.8,2.3,2.6,5.5,2.3,123,61,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
664,1.9,1.6,2.2,3.1,4.6,4.3,4.4,3.7,4.9,0.9,4.6,4.4,2.3,3.8,2.4,2.6,5.6,2.3,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
665,1.8,1.6,2.3,3.4,4.4,4.3,4.5,3.7,4.8,0.9,4.6,4.3,2.3,3.9,2.3,2.6,5.6,2.2,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
666,1.9,1.5,2.2,3.2,4.8,4.4,4.6,3.7,4.9,0.9,4.5,4.4,1.9,4,2.6,2.6,5.5,2.4,123,123,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
667,1.8,1.6,2.2,3.3,4.6,4.2,4.4,3.6,4.9,0.9,4.7,4.4,2.1,4,2.3,2.6,5.7,2.3,123,123,123,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
668,1.9,1.6,2.2,3.5,4.5,4.1,4.5,3.6,4.7,0.9,4.7,4.5,2.1,3.7,2.3,2.6,5.4,2.2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
669,1.9,1.5,2.3,3.5,4.7,4.4,4.5,3.8,4.9,0.9,4.7,4.7,2.4,3.8,2.4,2.7,5.7,2.1,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
670,1.9,1.5,2.3,3.4,4.8,4.3,4.7,3.7,4.9,0.9,4.7,4.7,2.7,4,2.3,2.7,5.6,2.4,123,123,123,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
671,1.9,1.5,2.2,3.5,4.6,4.4,4.5,3.7,4.8,0.9,4.5,4.5,2.5,3.8,2.6,2.6,5.5,2.2,123,61,61,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
672,1.9,1.5,2.4,3.5,4.6,4.2,4.4,3.8,4.9,0.9,4.6,5,2.5,3.7,2.3,2.5,5.6,2.4,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
673,1.9,1.5,2.3,3.2,4.7,4.2,4.6,3.6,4.9,1,4.5,5,2.6,3.7,2.3,2.6,5.5,2.3,123,123,123,62,61,61,61,61,61,123,61,61,62,61,61,123,123,246
674,1.8,1.5,2.4,3.2,4.7,4.3,4.5,3.7,5,0.9,4.4,4.5,2.4,3.7,2.4,2.6,5.5,2.3,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
675,1.9,1.6,2.4,3.4,4.5,4.2,4.6,3.6,4.9,0.9,4.6,4.8,2.5,3.9,2.4,2.6,5.7,2.1,123,123,61,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
676,1.9,1.5,2.2,3.5,4.5,4.3,4.6,3.6,4.8,0.9,4.6,4.7,2.1,3.7,2.6,2.6,5.7,2.1,123,123,62,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
677,2,1.5,2.1,3.2,4.8,4.3,4.4,3.7,5,0.9,4.5,4.5,2.4,3.6,2.4,2.6,5.6,2.3,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
678,1.9,1.6,2.2,3.5,4.8,4.4,4.7,3.7,4.8,0.8,4.8,4.6,2.3,3.9,2.3,2.7,5.5,2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
679,2,1.5,2.2,3.4,4.4,4.4,4.5,3.7,4.9,0.9,4.7,4.5,2.1,3.7,2.4,2.8,5.5,2.4,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
680,1.8,1.6,2.3,3.5,4.6,4.2,4.4,3.7,4.9,0.9,4.4,4.7,2.3,3.6,2.4,2.7,5.8,2.1,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
681,1.8,1.5,2.3,3.6,4.6,4.2,4.4,3.7,4.8,0.9,4.4,4.7,2.1,3.7,2.3,2.6,5.6,2.2,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
682,1.9,1.5,2.3,3.4,4.6,4.3,4.4,3.7,4.8,0.9,4.6,4.7,2.4,3.7,2.4,2.6,5.7,2.4,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
683,1.8,1.6,2.3,3.6,4.7,4.3,4.6,3.9,5.1,0.9,4.6,4.7,2.3,3.6,2.3,2.6,5.6,2,123,123,62,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
684,1.7,1.5,2.3,3.4,4.6,4.2,4.3,3.8,5,0.9,4.7,4.6,2.1,3.7,2.4,2.7,5.7,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
685,1.9,1.6,2.4,3.5,4.9,4.2,4.4,3.7,5.2,0.9,4.6,4.7,2.3,3.7,2.5,2.5,5.7,2.2,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
686,1.8,1.5,2.4,3.6,4.7,4.3,4.4,3.7,5,0.9,4.7,4.8,2.1,3.8,2.6,2.6,5.7,2.3,123,123,61,61,61,61,61,61,61,123,61,61,62,61,61,123,123,246
687,2,1.5,2.3,3.5,4.6,4.4,4.7,3.9,4.8,0.9,4.5,4.6,2.1,3.6,2.4,2.6,5.8,2.2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
688,1.9,1.5,2.3,3.6,4.8,4.5,4.7,4,5.1,0.9,4.5,4.6,2.2,3.6,2.5,2.5,5.6,2.4,123,123,61,62,61,62,62,62,61,123,61,62,62,61,61,123,123,246
689,1.8,1.6,2.3,3.3,4.9,4.4,4.5,3.9,5.3,0.9,4.7,4.7,2.4,3.7,2.5,2.6,5.5,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
690,1.8,1.5,2.1,3.5,4.9,4.5,4.7,3.7,5.1,0.8,4.5,4.6,2.2,3.8,2.4,2.7,5.8,2.2,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
691,1.8,1.5,2.1,3.5,4.8,4,4.3,3.7,5.1,0.9,4.4,4.6,2.2,3.8,2.4,2.6,5.5,2.1,123,123,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
692,1.8,1.6,2.2,3.4,4.9,4.5,4.8,3.8,4.9,0.9,4.4,4.5,2.3,3.8,2.4,2.6,5.5,2.3,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
693,1.8,1.5,2.2,3.3,4.7,4.4,4.4,3.8,5.1,0.9,4.5,4.5,2.1,3.7,2.5,2.6,5.5,2.1,123,123,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
694,1.8,1.4,2.2,3.5,4.7,4.3,4.6,3.7,4.9,0.8,4.8,4.6,2.3,3.8,2.3,2.6,5.6,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
695,1.8,1.6,2.3,3.4,4.7,4.2,4.4,3.7,4.9,0.9,4.8,4.7,2.3,3.9,2.4,2.5,5.6,2.2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
696,1.9,1.6,2.3,3.2,4.5,4.4,4.5,3.8,5,0.9,4.6,4.8,2.1,3.9,2.5,2.5,5.5,2.3,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
697,1.8,1.6,2.2,3.6,4.7,4.2,4.5,3.7,5,0.9,4.7,4.8,2.4,3.8,2.4,2.5,5.5,2.3,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
698,1.8,1.5,2.3,3.5,4.6,4,4.6,3.6,4.7,0.9,4.6,4.8,2.6,3.8,2.2,2.5,5.4,2.3,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
699,1.9,1.5,2.3,3.3,4.6,4.2,4.5,3.6,5,0.9,4.5,4.9,2.3,4,2.5,2.6,5.4,2.3,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
700,1.9,1.6,2.3,3.8,4.5,4,4.3,3.7,4.9,1,4.5,4.6,2.2,3.8,2.3,2.5,5.3,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
701,1.8,1.5,2.2,3.3,4.7,4,4.4,3.6,4.9,0.9,4.7,4.4,2.1,3.9,2.4,2.5,5.4,2.3,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
702,1.9,1.6,2.4,3.3,4.6,4.1,4.6,3.7,4.8,0.9,4.7,4.3,2.1,3.8,2.4,2.6,5.5,2.4,123,123,61,61,61,61,61,61,61,123,61,61,61,61,61,123,123,246
703,1.8,1.6,2.2,3.5,4.6,4.1,4.5,3.6,4.9,0.9,4.5,4,2.2,3.8,2.5,2.6,5.3,2.1,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
704,1.9,1.5,2.4,3.2,4.6,4,4.5,3.7,4.9,0.9,4.5,4.4,2.3,3.8,2.2,2.6,5.4,2.4,123,123,61,61,61,61,61,61,61,123,62,61,61,62,61,123,123,246
705,1.9,1.6,2.4,3.4,4.9,4.1,4.6,3.8,5,0.9,4.4,4.5,2.2,3.6,2.3,2.5,5.4,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
706,1.9,1.6,2.4,3.3,4.5,4.4,4.6,3.8,4.9,1,4.6,4.6,2.4,3.8,2.5,2.6,5.5,2.2,123,123,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
707,1.9,1.5,2.2,3.5,4.8,4.3,4.5,3.7,5,0.9,4.5,4.6,2.4,3.9,2.4,2.5,5.7,2.3,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
708,1.9,1.6,2.4,3.5,4.6,4.1,4.4,3.9,5,1,4.4,4.4,2.3,3.5,2.3,2.5,5.5,2.3,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
709,1.8,1.6,2.3,3.4,4.7,4.3,4.7,3.8,5.1,0.9,4.4,4.6,2.1,3.7,2.3,2.5,5.4,2.2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
710,1.8,1.6,2.3,3.6,4.5,3.9,4.2,3.5,4.9,1,4.6,4.2,2.2,3.8,2.3,2.6,5.1,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
711,1.8,1.5,2.2,3.4,4.7,4.2,4.5,3.6,4.8,0.9,4.6,4.1,2,3.6,2.4,2.6,5.3,2.2,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
712,1.9,1.6,2.2,3.4,4.7,4.1,4.6,3.7,5,1,4.4,4.3,1.8,3.7,2.3,2.6,5.3,2.3,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
713,1.8,1.6,2.2,3.5,4.7,4.2,4.5,3.8,4.9,0.9,4.4,4.5,2,3.7,2.3,2.5,5.4,1.9,123,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
714,1.8,1.6,2.3,3.5,4.6,4.2,4.4,3.7,5,0.9,4.6,4.6,2,3.8,2.4,2.5,5.4,2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
715,1.9,1.8,2.4,3.6,4.8,4.1,4.7,3.7,4.9,0.9,4.5,4.5,2,3.6,2.4,2.5,5.3,2.1,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
716,1.8,1.7,2.4,3.6,4.6,4.1,4.3,3.8,4.9,0.9,4.6,4.4,2.3,3.7,2.3,2.4,5.4,2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
717,1.8,1.9,2.4,3.7,4.7,4.4,4.7,3.9,4.9,0.9,4.5,4.5,2.1,3.7,2.4,2.4,5.4,2.2,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
718,1.9,1.8,2.4,3.6,4.9,4.2,4.5,3.8,5,0.9,4.5,4,2,3.7,2.3,2.5,5.3,2.1,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
719,1.9,1.8,2.4,3.6,4.6,4.1,4.5,3.9,5,0.9,4.5,4,1.9,3.7,2.3,2.5,5.1,2,123,61,61,61,61,61,61,61,61,62,61,61,61,61,61,123,123,246
720,1.8,1.8,2.3,3.7,4.7,4.3,4.4,3.9,5,0.9,4.4,3.9,2,3.5,2.4,2.4,5.3,2.4,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
721,1.8,1.8,2.6,3.7,4.8,4.5,5,3.9,5,0.9,4.6,4,1.9,3.8,2.4,2.3,5.2,2.3,123,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
722,1.9,1.7,2.4,3.4,4.8,4,4.2,3.9,5.3,1,4.5,4.1,1.9,3.7,2.3,2.5,5.2,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
723,1.8,1.7,2.4,3.6,4.7,3.9,4.2,3.7,5,0.9,4.7,4.2,2,3.7,2.4,2.5,5.2,2.3,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
724,1.8,1.7,2.5,3.6,4.8,4,4.3,3.7,5.2,0.9,4.6,4.1,1.9,3.6,2.4,2.4,5.1,2,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,246
725,1.8,1.8,2.4,3.6,4.7,4,4.5,3.7,5,0.9,4.5,3.9,2.2,3.8,2.5,2.4,5.3,2.4,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
726,1.9,1.7,2.5,3.6,4.8,4.1,4.7,3.8,5.2,1,4.8,4.5,2.2,3.8,2.4,2.4,5.5,2.2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
727,1.9,1.8,2.6,3.7,4.5,4.1,4.3,3.6,4.7,1,4.8,4.5,2.1,3.7,2.3,2.6,5.4,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
728,1.9,1.7,2.6,3.8,4.8,4,4.4,3.7,5.1,0.9,4.8,4.5,2.2,3.8,2.2,2.4,5.3,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
729,1.8,1.8,2.4,3.6,4.6,4.1,4.5,3.6,4.9,0.9,4.4,4.6,2,3.7,2.3,2.4,5.4,2.3,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,246
