CH Name,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
202,0.9,1.8,1.7,1.5,1.0,1.1,1.5,0.9,0.8,1.6,53,107,53,53,53,213,107,107,120,120
203,0.8,1.5,1.6,1.4,1.0,1.2,1.5,0.9,0.9,1.5,53,107,53,53,53,213,107,107,120,120
204,0.9,1.7,1.7,1.4,1.1,1.2,1.5,0.9,0.9,1.7,53,107,53,53,53,213,107,107,120,120
205,0.8,1.8,1.8,1.4,1.1,1.1,1.5,0.9,0.9,1.5,53,107,53,53,53,213,60,107,120,120
206,0.8,1.8,1.8,1.5,1.0,1.3,1.5,0.9,0.9,1.8,53,107,53,53,53,213,60,107,120,120
207,0.9,1.7,1.6,1.3,0.9,1.1,1.6,0.9,0.9,1.6,53,107,53,53,53,213,107,107,120,120
208,0.9,2.0,1.9,1.5,1.0,1.2,1.6,0.9,1.0,1.6,53,107,53,53,53,213,60,107,120,120
209,0.8,1.6,1.7,1.5,0.9,1.2,1.5,0.9,0.9,1.5,53,107,53,53,53,213,60,107,120,120
210,0.8,1.7,1.7,1.5,1.1,1.1,1.6,1.0,0.9,1.6,53,107,53,53,53,213,107,107,120,120
211,0.9,1.8,1.8,1.5,1.0,1.1,1.6,0.9,1.0,1.7,53,107,53,53,53,213,60,107,120,120
212,0.9,1.8,1.8,1.5,1.0,1.1,1.5,0.9,0.9,1.6,53,107,53,53,53,213,60,107,120,120
213,0.9,2.0,2.0,1.6,0.9,1.3,1.6,1.0,0.9,1.6,53,107,53,53,53,213,60,107,120,120
214,0.9,1.8,2.0,1.5,1.0,1.2,1.6,0.9,0.9,1.5,53,107,53,53,53,213,60,107,120,120
215,0.9,1.8,1.6,1.4,1.0,1.1,1.6,1.0,0.9,1.6,53,107,53,53,53,213,60,107,120,120
216,0.8,1.6,1.6,1.4,0.9,1.1,1.6,0.9,0.9,1.6,54,107,54,107,54,214,107,107,120,120
217,0.9,1.8,1.8,1.5,1.0,1.1,1.5,0.9,0.9,1.9,55,109,55,55,55,219,60,109,120,120
218,0.9,1.8,1.8,1.6,1.0,1.1,1.5,0.9,0.9,1.6,111,111,56,111,120,222,60,111,120,120
219,0.9,1.7,1.8,1.6,1.0,1.2,1.3,0.9,0.7,1.6,113,113,57,113,113,57,60,113,120,120
220,0.9,1.7,1.8,1.8,1.0,1.1,1.4,0.8,0.9,1.5,115,115,58,115,115,115,60,115,120,120
221,0.8,1.6,1.7,1.6,1.1,1.2,1.4,0.8,0.9,1.4,117,117,59,117,117,117,60,117,120,120
222,0.8,1.8,1.6,1.7,0.9,1.1,1.3,0.7,0.9,1.4,60,119,60,60,119,119,60,119,120,120
223,0.8,1.6,1.4,1.4,0.8,1.0,1.8,0.7,1.0,1.5,60,121,61,61,121,121,121,120,121,120
224,1.0,1.9,1.9,1.6,1.4,1.2,2.2,0.8,1.6,2.0,123,123,123,123,123,123,123,123,123,120
225,0.9,1.6,2.0,1.6,1.4,1.4,2.2,0.8,1.6,1.8,125,125,125,125,125,125,125,125,125,120
226,0.9,1.9,1.7,1.6,1.3,1.5,2.1,0.8,1.5,1.8,127,127,127,64,127,127,127,127,127,120
227,0.8,1.7,1.6,1.5,1.3,1.3,1.9,0.8,1.4,1.8,386,129,64,64,129,129,129,129,129,120
228,0.7,1.7,1.6,1.3,1.3,1.4,1.9,0.8,1.4,1.8,259,129,65,65,129,65,60,129,129,120
229,0.8,2.0,1.7,1.4,1.3,1.6,1.9,0.8,1.4,2.0,391,130,65,65,130,130,130,130,130,65
230,0.7,1.8,1.6,1.1,1.3,1.4,1.8,0.8,1.4,1.9,391,130,65,65,130,130,60,130,130,65
231,0.7,1.7,1.6,1.3,1.2,1.4,1.8,0.7,1.5,1.8,391,130,65,65,130,130,60,130,130,120
232,0.7,1.8,1.6,1.2,1.3,1.4,1.9,0.8,1.4,1.9,391,130,65,65,130,130,60,130,130,120
233,0.8,1.8,1.6,1.2,1.3,1.3,1.9,0.8,1.5,1.8,391,130,65,65,130,130,60,130,130,120
234,0.7,1.7,1.4,1.3,1.2,1.5,1.8,0.8,1.4,1.9,391,130,65,65,130,130,60,130,130,120
235,0.8,1.8,1.6,1.3,1.2,1.5,1.8,0.8,1.5,1.9,391,130,65,65,130,130,130,130,130,120
236,0.8,1.8,1.6,1.1,1.3,1.4,1.8,0.8,1.5,1.8,391,130,65,65,130,130,60,120,130,120
237,0.7,1.8,1.7,1.3,1.4,1.5,1.9,0.7,1.4,1.9,391,130,65,65,130,130,60,130,130,120
238,0.7,1.8,1.6,1.2,1.4,1.5,1.8,0.8,1.4,1.8,391,130,65,65,130,130,60,130,130,120
239,0.7,1.8,1.7,1.2,1.3,1.4,1.9,0.8,1.5,1.8,391,130,65,65,130,130,60,130,130,120
240,0.7,1.8,1.8,1.3,1.3,1.4,1.9,0.7,1.6,2.0,391,130,65,65,130,130,130,130,130,120
241,0.8,1.8,1.7,1.3,1.3,1.6,1.9,0.8,1.5,1.9,391,130,65,65,130,130,130,130,130,120
242,0.8,1.7,1.5,1.2,1.3,1.5,1.9,0.8,1.4,1.9,391,130,65,65,130,130,60,130,130,120
243,0.8,2.0,1.7,1.3,1.2,1.5,1.9,0.8,1.5,1.9,391,130,65,65,130,130,60,130,130,65
244,0.8,1.8,1.7,1.4,1.3,1.4,1.8,0.7,1.4,1.9,391,130,65,65,130,130,60,130,130,65
245,0.7,1.7,1.5,1.3,1.2,1.4,1.9,0.8,1.4,1.8,391,130,65,65,130,130,60,130,130,65
246,0.7,1.7,1.6,1.3,1.3,1.4,1.9,0.7,1.5,1.9,261,131,65,65,131,131,60,131,131,120
247,0.8,1.9,1.6,1.3,1.3,1.7,1.8,0.8,1.4,1.7,263,131,66,66,131,197,60,120,131,120
248,0.7,1.9,1.5,1.4,1.2,1.5,1.7,0.7,1.4,1.8,397,132,66,66,132,132,60,132,132,66
249,0.7,1.7,1.4,1.4,1.0,1.5,1.7,0.7,1.4,1.9,266,133,67,67,133,133,60,133,133,120
250,0.8,1.9,1.5,1.7,1.3,1.5,1.5,0.8,1.6,1.8,268,134,67,67,134,134,60,134,134,120
251,0.8,2.0,1.7,1.8,1.3,1.6,1.7,0.8,1.5,1.9,60,135,67,67,135,135,60,135,135,120
252,0.8,1.9,1.5,1.9,1.0,1.8,1.5,0.7,1.4,1.8,68,136,68,68,136,136,60,120,136,120
253,0.8,2.1,1.7,2.0,1.0,1.8,1.6,0.7,1.6,1.7,68,68,68,68,137,205,60,120,137,120
254,0.9,2.0,2.0,2.1,1.2,2.0,1.7,0.8,1.5,1.8,69,69,69,69,137,137,60,120,137,120
255,0.8,2.3,1.9,2.3,1.0,1.8,1.7,0.7,1.5,2.0,69,138,69,69,138,138,60,120,138,120
256,0.8,2.1,1.9,2.4,1.1,2.0,1.6,0.6,1.5,1.9,70,139,70,70,139,139,60,120,139,120
257,0.9,2.3,2.1,2.6,1.0,2.1,1.5,0.6,1.4,1.9,70,70,70,70,140,140,60,140,140,120
258,1.0,2.1,2.2,2.8,1.0,1.9,1.4,0.6,1.4,2.1,70,141,70,70,141,141,60,141,141,120
259,1.0,2.1,2.1,2.8,1.0,1.9,1.4,0.6,1.3,2.0,71,71,71,71,142,142,60,142,142,120
260,1.0,2.3,2.2,2.6,1.1,1.9,1.5,0.6,1.2,2.0,71,71,71,71,143,143,60,120,143,120
261,0.9,2.2,2.3,2.5,1.1,1.9,1.5,0.6,1.2,2.0,72,72,72,72,287,143,60,120,143,120
262,0.8,2.1,2.1,2.3,0.9,1.8,1.5,0.6,1.1,2.1,72,72,72,72,144,144,60,120,144,72
263,0.7,2.0,2.1,2.2,0.9,1.6,1.6,0.7,1.0,1.9,73,145,73,73,145,145,60,120,145,120
264,0.7,1.9,1.9,2.0,0.9,1.5,1.6,0.7,1.0,2.0,73,146,73,73,146,73,60,120,120,120
265,0.8,2.0,2.0,1.9,1.0,1.4,1.5,0.7,1.0,2.0,73,147,73,73,147,73,60,120,120,120
266,0.7,2.2,2.0,2.0,1.0,1.4,1.6,0.7,1.1,1.9,74,148,74,74,120,74,60,120,120,120
267,0.7,2.0,2.0,1.9,0.9,1.4,1.6,0.7,0.9,2.0,74,149,74,74,120,74,60,120,120,120
268,0.7,2.0,2.1,2.0,1.0,1.5,1.5,0.7,1.1,1.8,75,149,75,75,120,75,60,120,120,120
269,0.7,1.8,2.0,2.0,1.0,1.3,1.5,0.6,0.8,1.7,75,150,75,75,120,75,60,120,120,120
270,0.8,1.9,2.1,2.1,0.8,1.4,1.4,0.7,0.7,1.7,120,151,76,76,120,76,60,120,120,120
271,0.7,2.2,2.0,2.2,0.9,1.4,1.5,0.7,0.8,1.8,76,152,76,76,120,76,60,120,120,120
272,0.8,2.1,1.8,2.1,0.9,1.4,1.7,0.7,0.7,1.8,120,153,76,76,120,76,60,120,120,120
273,0.7,2.2,2.0,2.1,1.0,1.4,1.8,0.7,0.7,1.8,77,154,77,77,120,77,60,120,120,120
274,0.7,2.1,1.8,2.0,0.9,1.5,1.7,0.7,0.7,1.7,77,154,77,77,120,77,60,120,120,120
275,0.8,2.4,2.0,2.1,0.8,1.4,1.7,0.7,0.6,1.8,77,154,77,77,120,77,60,120,120,120
276,0.8,2.2,2.0,2.2,0.8,1.5,1.8,0.7,0.6,1.8,77,154,77,77,120,77,60,120,120,120
277,0.7,2.3,1.9,2.1,1.0,1.7,1.8,0.8,0.7,1.8,120,155,78,78,120,78,60,120,120,120
278,0.9,2.8,2.2,2.4,0.9,1.8,1.8,0.8,0.6,1.7,78,156,78,78,120,78,60,120,120,120
279,0.8,2.4,1.9,2.3,1.0,1.7,1.9,0.7,0.6,1.6,120,157,78,78,157,78,60,157,120,120
280,0.7,2.4,1.8,2.2,0.9,1.8,2.0,0.7,0.7,1.7,79,158,79,79,120,79,60,120,120,120
281,0.7,2.4,1.8,2.3,0.9,1.8,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
282,0.7,2.5,1.8,2.3,0.8,1.8,1.9,0.8,0.6,1.6,79,158,79,79,158,79,60,120,120,120
283,0.7,2.7,1.8,2.3,0.9,1.9,2.0,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
284,0.8,2.5,1.8,2.3,1.0,1.9,2.0,0.8,0.6,1.7,79,158,79,79,158,79,60,158,120,120
285,0.8,2.5,2.1,2.3,0.9,1.9,2.0,0.8,0.6,1.7,79,158,79,79,158,79,60,120,120,120
286,0.8,2.5,1.8,2.2,0.9,1.9,2.0,0.8,0.7,1.7,79,158,79,79,120,79,60,120,120,120
287,0.9,2.4,1.8,2.3,1.0,1.9,1.9,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
288,0.8,2.5,1.9,2.4,0.9,1.9,2.0,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
289,0.7,2.4,1.7,2.2,1.0,1.9,1.9,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
290,0.8,2.4,2.0,2.4,0.9,1.8,2.0,0.8,0.6,1.7,79,158,79,79,158,79,60,120,120,120
291,0.8,2.5,1.9,2.3,0.9,1.9,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
292,0.7,2.6,1.9,2.3,1.1,1.9,2.0,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
293,0.7,2.5,1.9,2.4,0.9,1.9,2.0,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
294,0.8,2.6,1.9,2.4,0.9,1.9,1.9,0.8,0.7,1.7,79,158,79,79,158,79,60,120,120,120
295,0.8,2.5,1.8,2.4,0.9,1.9,1.9,0.8,0.6,1.6,79,158,79,79,158,79,60,120,120,120
296,0.8,2.4,1.8,2.3,0.9,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
297,0.7,2.4,1.7,2.3,0.8,1.8,1.8,0.7,0.5,1.6,79,158,79,79,158,79,60,120,120,120
298,0.7,2.3,1.8,2.4,0.9,1.8,1.9,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
299,0.7,2.3,1.7,2.3,0.9,1.6,1.9,0.8,0.6,1.6,79,158,79,79,158,79,60,120,120,120
300,0.7,2.3,1.7,2.3,0.8,1.7,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
301,0.7,2.4,1.7,2.3,0.8,1.7,2.0,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
302,0.9,2.4,1.8,2.3,1.0,1.7,2.0,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
303,0.8,2.5,1.9,2.3,0.9,1.7,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
304,0.8,2.5,1.8,2.2,0.8,1.8,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
305,0.7,2.4,1.8,2.3,0.8,1.7,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
306,0.8,2.4,1.8,2.3,0.8,1.8,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
307,0.7,2.3,1.8,2.2,0.8,1.7,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
308,0.7,2.4,1.7,2.3,0.8,1.8,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
309,0.8,2.5,1.9,2.3,0.9,1.7,1.9,0.8,0.6,1.6,79,158,79,79,158,79,60,120,120,120
310,0.8,2.5,1.9,2.3,1.0,1.8,1.8,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
311,0.8,2.6,1.9,2.3,0.9,1.8,1.8,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
312,0.8,2.4,2.0,2.3,1.0,1.7,1.9,0.8,0.7,1.7,79,158,79,79,158,79,60,120,120,120
313,0.7,2.4,1.8,2.3,0.8,1.8,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
314,0.7,2.6,1.8,2.4,0.9,1.7,1.8,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
315,0.8,2.3,1.7,2.2,0.8,1.8,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
316,0.7,2.2,2.0,2.2,0.8,1.9,2.0,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
317,0.9,2.7,2.0,2.5,0.9,1.8,1.9,0.7,0.8,1.7,79,158,79,79,158,79,60,120,120,120
318,0.7,2.4,1.9,2.3,0.9,1.8,1.9,0.9,0.6,1.6,79,158,79,79,158,79,60,120,120,120
319,0.8,2.3,1.9,2.2,0.9,1.7,2.0,0.8,0.7,1.7,79,158,79,79,120,79,60,120,120,120
320,0.8,2.4,1.9,2.2,0.9,1.8,1.9,0.7,0.6,1.6,79,158,79,79,120,79,60,120,120,120
321,0.8,2.6,1.8,2.4,1.0,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
322,0.7,2.5,1.8,2.2,0.9,1.7,1.9,0.8,0.6,1.7,79,158,79,79,158,79,60,120,120,120
323,0.7,2.4,1.8,2.3,0.9,1.7,1.9,0.7,0.7,1.5,79,158,79,79,158,79,60,120,120,120
324,0.7,2.4,1.6,2.3,0.9,1.7,1.9,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
325,0.8,2.6,1.8,2.3,0.9,1.8,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
326,0.8,2.4,1.8,2.3,0.9,1.9,1.8,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
327,0.8,2.4,1.9,2.3,0.9,1.9,1.9,0.7,0.6,1.6,79,158,79,79,158,79,60,120,120,120
328,0.8,2.4,2.0,2.3,1.1,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
329,0.8,2.3,1.8,2.2,0.9,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
330,0.7,2.4,1.8,2.2,0.8,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
331,0.7,2.5,1.9,2.4,0.8,1.8,1.9,0.7,0.6,1.7,79,158,79,79,158,79,60,120,120,120
332,0.8,2.4,1.9,2.3,0.9,1.9,1.9,0.7,0.7,1.6,79,158,79,79,158,79,60,120,120,120
333,0.7,2.3,1.7,2.3,0.9,1.8,1.9,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
334,0.7,2.4,1.7,2.3,0.9,1.7,1.9,0.8,0.6,1.6,79,158,79,79,158,79,60,120,120,120
335,0.8,2.5,1.8,2.3,0.9,1.8,1.8,0.8,0.7,1.6,79,158,79,79,158,79,60,120,120,120
336,0.7,2.5,1.8,2.3,0.9,1.8,1.8,0.7,0.7,1.7,79,158,79,79,158,79,60,120,120,120
337,0.7,2.3,1.8,2.4,0.9,1.7,1.8,0.8,0.7,1.8,79,158,79,79,158,79,60,120,120,120
338,0.7,2.2,1.8,2.3,0.8,1.7,1.8,0.9,1.0,1.8,79,158,79,79,158,79,60,120,120,120
339,0.8,2.3,1.9,2.2,0.8,1.7,2.1,0.9,1.1,2.4,79,158,79,79,158,79,60,39,120,39
340,0.8,2.3,1.9,2.1,0.9,1.9,2.1,1.0,1.2,2.4,79,158,79,79,158,79,60,39,39,39
341,0.8,2.5,2.0,2.3,1.0,1.8,2.1,1.1,1.2,2.6,79,158,79,79,158,79,60,39,39,39
342,0.8,2.4,1.9,2.2,0.9,1.6,2.1,1.1,1.0,2.7,79,158,79,79,158,79,60,39,39,39
343,0.8,2.3,1.8,2.3,0.9,1.8,2.0,1.0,1.0,2.4,79,158,79,79,158,79,60,39,39,39
344,0.8,2.4,1.8,2.3,0.9,1.7,2.0,1.1,1.2,2.4,79,158,79,79,158,79,60,39,39,39
345,0.8,2.3,1.8,2.2,0.9,1.8,1.9,1.0,1.0,2.4,79,158,79,79,158,79,60,39,39,39
346,0.8,2.4,1.8,2.2,0.8,1.7,2.0,1.1,1.1,2.5,79,158,79,79,158,79,60,39,39,39
347,0.9,2.4,2.0,2.4,0.8,1.7,2.1,1.0,1.0,2.5,79,158,79,79,158,79,60,39,39,39
348,0.8,2.4,1.9,2.2,0.8,1.7,2.0,1.0,1.0,2.6,60,158,79,79,158,79,60,39,39,39
349,0.8,2.4,1.7,2.3,0.8,1.9,2.1,1.1,1.1,2.4,60,158,79,79,158,79,60,39,39,39
350,0.8,2.3,1.9,2.2,0.9,1.6,2.1,1.0,1.0,2.3,60,158,79,79,158,79,60,39,39,39
351,0.8,2.4,1.9,2.3,0.9,1.7,2.1,1.0,1.2,2.3,60,158,79,79,158,79,60,39,39,39
352,0.7,2.1,1.8,2.2,0.9,1.8,2.0,1.0,1.1,2.5,60,158,79,79,158,79,60,39,39,39
353,0.9,2.2,2.0,2.3,0.9,1.8,2.1,1.0,1.1,2.5,60,158,79,79,158,79,60,39,39,39
354,0.8,2.3,2.0,2.3,1.0,1.8,2.1,1.0,1.1,2.6,60,158,79,79,158,79,60,39,39,39
355,0.8,2.4,2.0,2.3,0.9,1.7,2.1,1.0,1.2,2.5,60,158,79,79,158,79,60,39,39,39
356,0.9,2.4,1.9,2.4,0.9,1.8,2.1,1.0,1.1,2.7,60,158,79,79,120,79,60,39,39,39
357,0.9,2.3,2.0,2.3,0.9,1.8,2.1,1.0,1.1,2.5,60,158,79,79,120,79,60,39,39,39
358,0.8,2.4,2.0,2.3,0.8,1.8,2.2,1.0,1.1,2.7,60,158,79,79,120,79,60,39,39,39
359,0.8,2.3,1.9,2.3,1.0,1.9,2.1,1.0,1.1,2.5,60,158,79,79,120,79,60,39,39,39
360,0.8,2.3,1.9,2.2,0.9,1.8,2.0,1.0,1.1,2.5,60,158,79,79,120,79,60,39,39,39
361,0.8,2.3,1.9,2.2,0.9,1.8,2.1,1.0,1.2,2.5,60,158,79,79,120,79,60,39,39,39
362,0.8,2.3,2.1,2.3,0.9,1.8,2.1,1.0,1.1,2.5,60,158,79,79,120,79,60,39,39,39
363,0.8,2.1,1.9,2.2,0.9,1.8,2.2,1.0,1.2,2.4,60,158,79,79,120,79,60,39,39,39
364,0.8,2.2,1.8,2.2,0.8,1.7,2.1,1.1,1.0,2.4,60,158,79,79,120,79,60,39,39,39
365,0.9,2.3,1.9,2.3,1.0,1.8,2.2,1.0,1.1,2.4,60,158,79,79,120,79,60,39,39,39
366,0.9,2.3,2.0,2.3,0.9,1.7,2.1,1.0,1.1,2.5,60,158,79,79,120,79,60,39,39,39
367,1.0,2.2,1.9,2.1,0.9,1.7,2.1,1.0,1.1,2.4,60,158,79,79,158,79,60,39,39,39
368,0.9,2.2,1.8,2.2,0.9,1.7,2.0,1.0,1.1,2.3,60,158,79,79,158,79,60,39,39,39
369,0.9,2.3,1.9,2.2,1.0,1.7,2.1,1.0,1.1,2.4,60,158,79,79,158,79,60,39,39,39
370,0.8,2.4,2.0,2.3,1.0,1.7,2.1,1.0,1.1,2.4,60,158,79,79,158,79,60,39,39,39
371,0.9,2.2,1.8,2.1,0.9,1.6,2.2,0.9,1.1,2.4,60,158,79,79,158,79,60,39,39,39
372,0.8,2.3,1.9,2.2,0.8,1.8,2.1,0.9,1.1,2.3,60,158,79,79,158,79,60,39,39,39
373,0.8,2.4,2.1,2.3,0.9,1.8,2.2,0.9,1.0,2.2,60,158,79,79,158,79,60,39,39,39
374,0.8,2.3,1.9,2.2,0.8,1.8,2.1,1.0,1.1,2.4,60,158,79,79,158,79,60,39,39,39
375,0.8,2.2,1.8,2.2,0.8,1.8,2.1,0.9,1.0,2.3,60,158,79,79,158,79,60,39,39,39
376,0.8,2.2,1.9,2.2,0.8,1.8,2.1,1.0,1.0,2.3,60,158,79,79,158,79,60,39,39,39
377,0.7,2.2,1.8,2.2,0.8,1.8,2.0,0.9,1.0,2.2,60,158,79,79,158,79,60,39,39,39
378,0.7,2.2,1.8,2.2,0.9,1.7,2.0,1.0,1.2,2.4,60,158,79,79,158,79,60,39,39,39
379,0.7,2.1,1.7,2.2,0.8,1.6,2.0,0.9,1.0,2.4,60,158,79,79,158,79,60,39,39,39
380,0.8,2.3,1.9,2.3,0.9,1.8,2.0,1.0,1.1,2.3,60,158,79,79,158,79,60,39,39,39
381,0.8,2.3,1.9,2.2,0.8,1.7,2.0,1.0,1.0,2.4,79,158,79,79,158,79,60,39,39,39
382,0.7,2.3,1.8,2.3,0.8,1.7,2.0,1.0,1.0,2.4,79,158,79,79,158,79,60,39,39,39
383,0.9,2.2,1.8,2.2,0.7,1.7,2.0,0.9,1.0,2.3,79,158,79,79,158,79,60,39,39,39
384,0.8,2.2,1.7,2.1,0.7,1.6,2.1,1.0,1.1,2.3,79,158,79,79,158,79,60,39,39,39
385,0.8,2.4,1.8,2.3,0.8,1.8,2.1,1.0,1.1,2.4,79,158,79,79,158,79,60,39,39,39
386,0.8,2.3,1.9,2.2,0.8,1.7,2.0,1.0,1.1,2.6,79,158,79,79,158,79,60,39,39,39
387,0.7,2.1,1.7,2.2,0.9,1.7,2.1,1.0,1.1,2.4,79,158,79,79,158,79,60,39,39,39
388,0.8,2.2,1.8,2.2,0.9,1.7,2.0,1.0,1.1,2.4,79,158,79,79,158,79,60,39,39,39
389,0.7,2.2,1.8,2.3,0.9,1.9,1.9,1.0,1.0,2.3,79,158,79,79,158,79,60,39,39,39
390,0.8,2.3,2.0,2.3,0.9,1.7,2.0,1.0,1.1,2.3,79,158,79,79,158,79,60,39,39,39
391,0.8,2.2,1.7,2.2,0.8,1.7,2.0,1.1,1.1,2.5,79,158,79,79,120,79,60,39,39,39
392,0.8,2.3,1.9,2.3,0.9,1.8,1.9,1.1,1.1,2.4,79,158,79,79,120,79,60,39,39,39
393,0.9,2.6,2.1,2.4,0.9,1.9,2.0,1.1,1.2,2.5,79,158,79,79,120,79,60,39,39,39
394,0.8,2.2,1.7,2.3,0.8,1.7,2.0,1.0,1.1,2.5,79,158,79,79,120,79,60,39,39,39
395,0.8,2.3,1.8,2.3,0.9,1.8,2.1,1.1,1.2,2.5,79,158,79,79,120,79,60,39,39,39
396,0.8,2.2,1.9,2.1,0.9,1.7,2.0,1.0,1.2,2.4,79,158,79,79,120,79,60,39,39,39
397,0.8,2.1,1.8,2.2,1.1,1.6,1.9,1.0,0.9,2.2,79,158,79,79,120,79,60,120,120,120
398,0.8,2.4,2.1,2.2,1.0,1.7,1.9,0.9,0.8,2.0,79,158,79,79,120,79,60,120,120,120
399,0.8,2.2,1.7,2.1,0.8,1.7,1.8,0.8,0.8,1.7,79,158,79,79,120,79,60,120,120,120
400,0.7,2.2,1.8,2.0,0.9,1.8,1.9,0.7,0.8,1.5,79,158,79,79,120,79,60,120,120,120
401,0.8,2.4,1.8,2.1,0.9,1.7,1.7,0.8,0.7,1.7,79,158,79,79,120,79,60,120,120,120
402,0.8,2.4,2.1,2.2,1.0,1.8,1.9,0.8,0.9,1.9,79,158,79,79,158,79,60,120,120,120
403,0.8,2.3,1.7,2.0,0.9,1.7,1.8,0.8,0.7,1.7,79,158,79,79,158,79,60,120,120,120
404,0.8,2.2,1.9,2.1,0.9,1.6,1.8,0.9,0.8,1.8,79,158,79,79,158,79,60,120,120,120
405,0.8,2.3,1.8,2.0,0.9,1.6,1.9,0.7,0.8,1.7,79,158,79,79,158,79,60,120,120,120
406,0.7,2.1,1.7,2.1,0.9,1.6,1.7,0.8,0.8,1.8,79,158,79,79,158,79,60,120,120,120
407,0.8,2.2,1.7,2.0,0.9,1.7,1.9,0.8,0.8,1.8,79,158,79,79,158,79,60,120,120,120
408,0.8,2.1,1.8,2.0,0.9,1.7,1.8,0.8,0.7,1.8,79,158,79,79,158,79,60,120,120,120
409,0.7,2.1,1.9,2.1,0.8,1.7,1.9,0.8,0.8,1.8,79,158,79,79,158,79,60,120,120,120
410,0.7,2.3,1.8,2.1,1.0,1.7,1.9,0.9,0.8,1.7,79,158,79,79,158,79,60,120,120,120
411,0.8,2.2,2.0,2.2,0.9,1.7,1.8,0.9,0.8,1.9,79,158,79,79,158,79,60,120,120,120
412,0.8,2.3,2.0,2.2,0.9,1.7,1.9,0.7,0.8,1.7,79,158,79,79,158,79,60,120,120,120
413,0.7,2.2,1.9,2.1,0.8,1.7,1.7,0.8,0.8,1.7,79,158,79,79,158,79,60,158,120,120
414,0.8,2.2,2.0,2.1,1.0,1.7,1.9,0.8,0.8,1.7,79,158,79,79,158,79,60,158,120,120
415,0.7,2.1,1.7,2.0,0.9,1.6,1.8,0.8,0.7,1.8,79,158,79,79,158,79,60,158,120,120
416,0.7,2.1,1.7,2.0,0.9,1.7,1.9,0.8,0.8,1.7,79,158,79,79,158,79,60,158,120,120
417,0.7,2.2,1.8,2.0,0.9,1.6,1.8,0.7,0.7,1.8,79,158,79,79,158,79,60,158,120,120
418,0.8,2.1,1.9,2.0,0.9,1.7,1.9,0.8,0.8,1.8,79,158,79,79,158,79,60,158,120,120
419,0.7,2.1,1.7,2.1,0.9,1.6,1.8,0.8,0.7,1.8,79,158,79,79,158,79,60,158,120,120
420,0.8,2.3,1.9,2.1,0.9,1.8,1.8,0.7,0.7,1.8,79,158,79,79,158,79,60,158,120,120
421,0.7,2.1,1.8,2.0,0.9,1.6,1.9,0.8,0.7,1.7,79,158,79,79,158,79,60,158,120,120
422,0.7,2.0,1.8,1.9,0.8,1.7,1.8,0.7,0.7,1.7,60,158,79,79,158,79,60,158,120,120
423,0.7,2.0,1.7,2.0,0.8,1.7,1.8,0.7,0.7,1.7,60,158,79,79,158,79,60,158,120,120
