CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,aa,bb,dd,cc,gg,hh,rr,ee,ww,ll
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
2412,1.3,2.8,2.1,2.1,2.2,0.9,2.2,2.3,1.4,1.2,46,55,46,55,46,240,55,55,120,120
2413,1.4,2.7,2.4,2.2,2.6,0.8,2.3,2.3,1.3,1.2,46,55,46,55,46,120,55,55,120,120
2414,1.4,2.5,2.2,2.4,2.3,0.7,2.3,2.6,1.4,1.2,46,55,46,55,46,120,55,55,120,120
2415,1.2,2.7,2,2.3,2.5,0.8,2.3,2.4,1.3,1.1,46,55,46,55,46,120,55,55,120,120
2416,1.2,2.6,2.1,2.2,2.4,0.9,2.2,2.4,1.4,1.1,46,55,46,55,46,240,55,55,120,120
2417,1.2,2.6,2.2,2.1,2.6,0.8,2.3,2.3,1.3,1.1,46,55,46,55,46,120,55,55,120,120
2418,1.3,2.6,2.4,2.1,2.5,0.8,2.2,2.1,1.3,1.2,46,55,46,55,46,120,55,55,120,120
2419,1.4,2.7,2,2.2,2.6,0.8,2.2,2.3,1.3,1.2,46,55,46,55,46,120,55,55,120,120
2420,1.3,2.7,2.1,2.1,2.5,0.7,2.2,2.3,1.5,1.2,46,55,46,55,46,120,55,55,120,120
2421,1.4,2.8,2.4,2.2,2.6,0.8,2.3,2.4,1.4,1.2,46,55,46,55,46,120,55,55,120,120
2422,1.2,2.8,2.3,2.1,2.5,0.9,2.5,2.4,1.4,1.2,46,55,46,55,46,120,55,55,120,120
2423,1.3,2.9,2.3,2,2.4,0.9,2.3,2.3,1.4,1.2,46,55,46,55,46,120,55,55,120,120
2424,1.3,2.8,2.3,2.2,2.4,0.9,2.4,2.4,1.5,1.4,46,55,46,55,46,120,55,55,120,120
2425,1.2,2.9,2.4,2.1,2.5,0.9,2.2,2.6,1.4,1.3,46,55,46,55,46,120,55,55,120,120
2426,1.4,2.8,2.3,2.1,2.6,0.8,2.3,2.4,1.3,1.2,46,55,46,55,46,120,55,55,120,120
2427,1.4,2.5,2.1,2.4,2.6,0.9,2.2,2.5,1.5,1.3,46,55,46,55,46,120,55,55,120,120
2428,1.2,2.8,2.4,2.1,2.4,0.8,2.3,2.2,1.4,1.3,46,55,46,55,46,120,55,55,120,120
2429,1.3,2.6,2.2,2,2.5,0.7,2.3,2.4,1.2,1.4,46,55,46,55,46,120,55,55,120,120
2430,1.2,2.6,2.2,2,2.4,0.7,2.6,2.4,1.2,1.3,46,55,46,55,46,120,55,55,120,120
2431,1.3,2.7,2.1,2.1,2.7,0.7,2.3,2.2,1.3,1.4,46,55,46,55,46,240,55,55,120,120
2432,1.6,2.9,2.2,2.2,3.2,0.7,2.5,2.7,1.4,1.3,56,56,46,56,56,240,56,56,120,120
2433,1.4,2.7,1.7,2.1,2.8,0.7,2.6,2.9,1.4,1.2,46,57,46,57,46,240,57,57,120,120
2434,1.4,2.6,1.9,1.8,2.8,0.9,2.4,2.6,1.4,1.3,46,57,46,57,46,240,57,57,120,120
2435,1.5,2.5,2,2,2.8,0.7,2.3,2.7,1.3,1.3,46,57,46,57,46,240,57,57,120,120
2436,1.5,2.7,1.9,2.3,2.7,0.6,2.4,2.6,1.4,1.3,46,57,46,57,46,360,57,57,120,120
2437,1.4,2.5,1.9,1.9,2.8,0.7,2.3,2.6,1.4,1.3,46,57,46,57,46,120,57,57,120,120
2438,1.4,2.4,2,2,2.8,0.8,2.4,2.6,1.3,1.4,46,57,46,57,46,120,57,57,120,120
2439,1.5,2.5,1.8,1.8,2.8,0.7,2.4,2.6,1.2,1.3,46,57,46,57,46,120,57,57,120,120
2440,1.6,2.8,1.9,2,2.8,0.7,2.5,2.5,1.5,1.4,46,57,46,57,46,120,57,57,120,120
2441,1.4,2.6,1.8,1.9,2.7,0.9,2.5,2.5,1.3,1.3,47,57,47,57,47,120,57,57,120,120
2442,1.3,2.4,1.7,1.7,2.7,0.9,2.5,2.6,1.1,1.4,46,57,46,57,46,120,57,57,120,120
2443,1.4,2.5,1.9,1.8,2.8,0.8,2.5,2.8,1.3,1.5,46,57,46,57,46,120,57,57,120,120
2444,1.4,2.6,1.8,1.9,2.7,0.9,2.3,2.6,1.4,1.4,47,57,47,57,47,120,57,57,120,120
2445,1.5,2.8,1.9,1.9,2.7,0.9,2.8,2.9,1.6,1.4,47,57,47,57,47,120,57,57,120,120
2446,1.3,2.4,1.7,1.9,2.5,0.7,2.6,2.4,1.4,1.3,47,57,47,57,47,120,57,57,120,120
2447,1.4,2.5,1.8,1.8,2.6,0.7,2.4,2.5,1.4,1.4,47,57,47,57,47,120,57,57,120,120
2448,1.5,2.4,1.8,1.9,2.7,0.7,2.4,2.6,1.4,1.4,47,57,47,57,47,120,57,57,120,120
2449,1.3,2.4,1.9,2,3,0.7,2.3,2.6,1.4,1.4,47,57,47,57,47,120,57,57,120,120
2450,1.4,2.6,2.1,1.8,2.6,0.8,2.6,2.7,1.2,1.5,47,57,47,57,47,120,57,57,120,120
2451,1.3,2.5,1.6,2,2.6,0.7,2.5,2.5,1.2,1.4,47,57,47,57,47,120,57,57,120,120
2452,1.4,2.4,1.8,2.3,2.5,0.8,2.3,2.6,1.2,1.3,47,57,47,57,47,120,57,57,120,120
2453,1.4,2.4,1.8,1.9,2.6,0.7,2.3,2.6,1.4,1.6,47,57,47,57,47,120,57,57,120,120
2454,1.6,2.6,1.8,2.1,2.7,0.7,2.3,2.8,1.3,1.5,47,57,47,57,47,120,57,57,120,120
2455,1.5,2.6,1.8,1.9,2.6,0.7,2.5,2.7,1.3,1.4,47,57,47,57,47,120,57,57,120,120
2456,1.3,2.5,1.8,2,2.6,0.8,2.5,3,1.5,1.5,47,57,47,57,47,120,57,57,120,120
2457,1.4,2.2,1.5,1.8,2.5,0.8,2.2,2.4,1.3,1.4,47,57,47,57,47,120,57,57,120,120
2458,1.4,2.4,1.6,2,2.4,0.7,2.1,2.7,1.5,1.5,47,57,47,57,47,120,57,57,120,120
2459,1.4,2.4,1.8,1.9,2.6,0.7,2.2,2.6,1.3,1.5,47,57,47,57,47,120,57,57,120,120
2460,1.2,2.3,1.6,1.9,2.7,0.7,2.5,2.6,1.4,1.6,47,57,47,57,47,120,57,57,120,120
2461,1.3,2.3,1.5,2,2.5,0.7,2.5,2.7,1.3,1.5,47,57,47,57,47,240,57,57,120,120
2462,1.2,2.1,1.4,1.8,2.5,0.6,2.3,2.4,1.3,1.5,47,57,47,57,47,240,57,57,120,120
2463,1.4,2.5,1.5,2.1,2.3,0.7,2.2,2.6,1.4,1.5,47,57,47,57,47,240,57,57,120,120
2464,1.5,2.4,1.8,2.2,2.5,0.7,2.4,2.5,1.2,1.5,47,57,47,57,47,240,57,57,120,120
2465,1.5,2.4,1.7,1.9,2.5,0.6,2.5,2.6,1.4,1.6,47,57,47,57,47,240,57,57,120,120
2466,1.4,2.4,1.6,2,2.7,0.7,2.4,2.7,1.5,1.5,47,57,47,57,47,240,57,57,120,120
2467,1.5,2.4,1.6,1.8,2.6,0.7,2.4,2.5,1.3,1.5,47,57,47,57,47,240,57,57,120,120
2468,1.4,2.3,1.7,2.1,2.4,0.7,2.3,2.5,1.4,1.4,47,57,47,57,47,240,57,57,120,120
2469,1.3,2.3,1.7,1.9,2.8,0.7,2.4,2.5,1.4,1.5,47,57,47,57,47,120,57,57,120,120
2470,1.5,2.4,1.7,1.9,2.7,0.7,2.4,2.6,1.5,1.5,47,57,47,57,47,120,57,57,120,120
2471,1.3,2.3,1.5,1.9,2.5,0.6,2.3,2.7,1.2,1.4,47,57,47,57,47,120,57,57,120,120
2472,1.3,2.5,1.6,1.8,2.4,0.7,2.3,2.7,1.3,1.5,47,57,47,57,47,120,57,57,120,120
2473,1.3,2.5,1.4,1.8,2.4,0.7,2.4,2.6,1.3,1.6,47,57,47,57,47,120,57,57,120,120
2474,1.3,2.3,1.5,1.9,2.6,0.7,2.3,2.4,1.3,1.6,47,57,47,57,47,120,57,57,120,120
2475,1.4,2.3,1.7,1.9,2.5,0.8,2.6,2.5,1.2,1.6,47,57,47,57,47,120,57,57,120,120
2476,1.4,2.4,1.7,1.8,2.7,0.7,2.4,2.7,1.5,1.5,47,57,47,57,47,120,57,57,120,120
2477,1.3,2.4,1.7,1.8,2.5,0.7,2.3,2.5,1.4,1.7,47,57,47,57,47,120,57,57,120,120
2478,1.3,2.4,1.3,1.8,2.4,0.8,2.2,2.4,1.3,1.6,47,57,47,57,47,120,57,57,120,120
2479,1.3,2.2,1.4,1.8,2.4,0.7,2.2,2.5,1.4,1.5,47,57,47,57,47,360,57,57,120,120
2480,1.4,2.4,1.4,2,2.2,0.7,2.3,2.4,1.3,1.6,47,57,47,57,47,360,57,57,120,120
2481,1.4,2.3,1.6,1.8,2.3,0.7,2.5,2.6,1.3,1.7,47,58,47,58,47,360,58,57,120,120
2482,1.2,2.6,1.7,1.8,2.3,0.7,2.9,2.7,1.4,1.7,47,59,47,58,47,360,58,58,120,120
2483,1.3,2.5,1.8,2,2.6,0.7,3.1,2.9,1.6,1.9,47,59,47,59,47,120,59,59,120,120
2484,1.2,2.5,1.5,1.6,2.4,0.7,2.8,2.7,1.5,1.6,47,59,47,59,47,120,59,59,120,120
2485,1.2,2.6,1.7,1.7,2.4,0.7,2.7,2.8,1.3,1.6,47,59,47,59,47,120,59,59,120,120
2486,1.1,2.4,1.8,1.7,2.5,0.7,2.9,2.9,1.3,1.6,47,59,47,59,47,240,59,59,120,120
2487,1.4,2.5,1.8,1.8,2.5,0.7,2.9,3.1,1.4,1.7,47,59,47,59,47,240,59,59,120,120
2488,1.3,2.4,1.8,2.1,2.5,0.7,2.8,3,1.3,1.5,47,59,47,59,47,120,59,59,120,120
2489,1.2,2.4,1.8,1.7,2.4,0.7,3,2.9,1.3,1.6,47,59,47,59,47,240,59,59,120,120
2490,1.2,2.6,1.7,2,2.2,0.7,2.9,2.9,1.3,1.5,47,59,47,59,47,120,59,59,120,120
2491,1.2,2.5,1.7,1.8,2.3,0.8,2.9,3.1,1.3,1.6,47,59,47,59,47,120,59,59,120,120
2492,1.2,2.4,1.8,1.9,2.4,0.7,2.9,2.8,1.3,1.7,47,59,47,59,47,120,59,59,120,120
2493,1.2,2.5,1.9,1.8,2.6,0.8,3.2,3,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2494,1.2,2.4,1.8,1.8,2.4,0.8,3,2.8,1.3,1.6,47,59,47,59,47,120,59,59,120,120
2495,1.4,2.5,1.8,1.6,2.5,0.8,3.1,2.9,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2496,1.4,2.5,1.9,1.8,2.4,0.8,3,2.9,1.3,1.8,47,59,47,59,47,120,59,59,120,120
2497,1.3,2.5,1.9,1.9,2.4,0.8,3.2,3.1,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2498,1.2,2.6,1.9,1.9,2.4,0.8,2.9,3,1.4,1.6,47,59,47,59,47,120,59,59,120,120
2499,1.2,2.6,1.9,1.7,2.5,0.8,2.9,3.2,1.3,1.7,47,59,47,59,47,120,59,59,120,176
2500,1.3,2.5,1.8,1.6,2.6,0.8,3.1,3,1.4,1.9,47,59,47,59,47,120,59,59,120,176
2501,1.2,2.5,1.8,1.9,2.4,0.8,3,3,1.4,1.6,47,59,47,59,47,120,59,59,120,176
2502,1.3,2.4,1.9,1.6,2.4,0.8,3.1,2.9,1.5,1.6,47,59,47,59,47,120,59,59,120,176
2503,1.3,2.5,1.7,1.6,2.4,0.7,2.8,3.2,1.4,1.6,47,59,47,59,47,120,59,59,120,176
2504,1.4,2.6,1.8,1.6,2.4,0.9,3.1,2.9,1.4,1.7,47,59,47,59,47,120,59,59,120,176
2505,1.4,2.5,1.7,1.7,2.4,0.8,3,3.1,1.5,1.7,47,59,47,59,47,120,59,59,176,176
2506,1.3,2.6,1.7,1.6,2.2,0.8,2.8,3.1,1.4,1.7,47,59,47,59,47,120,59,59,176,176
2507,1.2,2.6,1.8,1.7,2.5,0.8,2.9,2.7,1.3,1.7,47,59,47,59,47,120,59,59,176,176
2508,1.3,2.6,1.8,1.8,2.5,0.8,3.1,3.4,1.5,1.8,47,59,47,59,47,120,59,59,120,176
2509,1.3,2.5,1.8,1.8,2.4,0.8,2.9,3,1.5,1.7,47,59,47,59,47,120,59,59,120,176
2510,1.3,2.6,1.8,1.6,2.4,0.7,2.9,3,1.2,1.7,47,59,47,59,47,120,59,59,176,176
2511,1.3,2.5,1.6,1.7,2.4,0.8,2.8,2.9,1.6,1.8,47,59,47,59,47,120,59,59,176,176
2512,1.2,2.6,1.6,1.7,2.4,0.7,2.9,3,1.4,1.7,47,59,47,59,47,360,59,59,176,176
2513,1.4,2.5,1.5,1.7,2.3,0.7,2.8,2.8,1.3,1.7,47,59,47,59,47,360,59,59,120,176
2514,1.2,2.4,1.6,1.9,2.3,0.7,2.8,2.7,1.4,1.8,47,59,47,59,47,360,59,59,120,176
2515,1.2,2.7,1.9,1.8,2.3,0.7,3,2.8,1.4,1.8,47,59,47,59,47,360,59,59,120,176
2516,1.2,2.8,1.7,1.6,2.4,0.8,2.8,2.8,1.3,1.8,47,59,47,59,47,120,59,59,120,176
2517,1.2,2.3,1.8,1.8,2.3,0.7,2.8,2.9,1.3,1.6,47,59,47,59,47,120,59,59,120,120
2518,1.4,2.5,1.8,2,2.4,0.7,3,3.1,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2519,1.3,2.6,1.8,1.8,2.6,0.8,2.8,2.9,1.4,1.8,47,59,47,59,47,120,59,59,120,120
2520,1.3,2.6,1.8,1.8,2.4,0.8,2.8,3,1.3,1.8,47,59,47,59,47,120,59,59,120,120
2521,1.2,2.5,1.8,1.6,2.5,0.8,2.9,3,1.4,1.6,47,59,47,59,47,120,59,59,120,120
2522,1.5,2.5,1.7,1.7,2.3,0.8,3,3,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2523,1.1,2.3,1.8,1.6,2.3,0.7,2.9,3.1,1.2,1.6,47,59,47,59,47,120,59,59,120,120
2524,1.2,2.6,1.9,1.7,2.6,0.8,2.9,3.1,1.3,1.6,47,59,47,59,47,120,59,59,120,120
2525,1.3,2.7,1.9,1.7,2.5,0.9,3,3,1.4,1.7,47,59,47,59,47,120,59,59,120,120
2526,1.2,2.5,1.8,1.8,2.3,0.8,2.7,3,1.5,1.6,47,59,47,59,47,120,59,59,120,120
2527,1.2,2.4,1.9,1.7,2.4,0.8,2.9,3,1.2,1.4,47,59,47,59,47,120,59,59,120,120
2528,1.3,2.4,1.9,1.8,2.4,0.8,3.1,3.1,1.3,1.6,47,59,47,59,47,120,59,59,120,176
2529,1.3,2.5,1.9,1.8,2.4,0.7,2.9,3,1.3,1.7,47,59,47,59,47,120,59,59,120,176
2530,1.1,2.6,1.7,1.8,2.4,0.8,3.2,3,1.4,1.8,47,59,47,59,47,120,59,59,120,59
2531,1,1.8,1.7,1.3,2,0.6,2.2,2.3,0.9,1.2,47,60,47,60,60,240,60,60,120,60
2532,1,2,1.9,1.4,2,0.9,3.1,2.6,1.4,2,47,61,47,61,47,240,61,61,120,182
2533,1.1,2.3,2,1.6,2,0.7,3.2,2.9,1.2,1.9,47,61,47,61,47,330,61,61,120,182
2534,1.2,2.1,1.8,1.4,2.1,0.7,3.1,2.9,1.4,1.6,47,61,47,61,47,240,61,61,120,182
2535,1.2,2.4,1.9,1.4,2.2,0.8,3.1,2.4,1.2,1.7,47,61,47,61,47,240,61,61,120,120
2536,1.1,2.3,1.8,1.6,2,1,3.2,2.5,1.3,1.7,47,61,47,61,47,360,61,61,120,120
2537,1.1,2.3,1.7,1.4,2,0.8,3.2,2.6,1.4,1.9,47,61,47,61,47,120,61,61,120,120
2538,1,2.1,1.8,1.5,2,0.7,3,2.7,1.3,1.6,47,61,47,61,47,120,61,61,120,120
2539,1.1,2.3,1.9,1.5,2,0.8,3.1,2.7,1.5,1.9,47,61,47,61,47,120,61,61,120,120
2540,1.1,2.4,1.9,1.5,2.2,0.8,3,2.8,1.3,1.9,47,61,47,61,47,120,61,61,120,120
2541,1.2,2.2,1.9,1.5,2.1,0.9,3,2.7,1.4,1.6,47,61,47,61,47,120,61,61,120,120
2542,1.3,2.3,2,1.4,2.3,0.8,3.2,2.6,1.3,1.9,47,61,47,61,47,120,61,61,120,120
2543,1.3,2.1,2,1.5,2.2,0.8,2.8,2.7,1.2,1.5,47,61,47,61,47,120,61,61,120,120
2544,1.2,2.6,1.9,1.4,2,0.8,2.9,2.6,1.1,1.7,47,61,47,61,47,120,61,61,120,61
2545,1.3,2.2,2,1.5,2.4,0.9,2.8,2.9,1.3,1.5,47,61,47,61,47,120,61,61,120,61
2546,1.2,2.5,2,1.6,2.2,0.9,3,2.7,1.1,1.7,47,61,47,61,47,120,61,61,120,61
2547,1.2,2.3,1.9,1.5,2.1,0.9,3,2.7,1.2,1.5,47,61,47,61,47,120,61,61,120,61
2548,1.1,2.3,1.9,1.4,2,0.8,3,2.5,1,1.6,47,61,47,61,47,120,61,61,182,61
2549,1.2,2.2,1.8,1.5,2.2,0.7,3,2.7,1.3,1.6,47,61,47,61,47,120,61,61,120,61
2550,1.2,2.2,2,1.5,2.1,0.7,2.9,2.4,1.1,1.5,47,61,47,61,47,120,61,61,182,61
2551,1.2,2.2,1.9,1.5,2.3,0.9,2.9,2.8,1.1,1.5,47,61,47,61,47,120,61,61,120,61
2552,1.2,2.4,1.9,1.3,2,0.7,2.9,2.6,1.2,1.5,47,61,47,61,47,120,61,61,182,61
2553,1.1,2.1,1.8,1.6,2,0.7,2.9,2.7,1.1,1.4,47,61,47,61,47,240,61,61,120,61
2554,1,2,1.8,1.4,2.1,0.7,3,2.4,1.1,1.5,47,61,47,61,47,60,61,61,120,61
2555,0.9,2.2,1.9,1.3,2.1,0.8,2.8,2.3,1.1,1.4,47,61,47,61,47,240,61,61,120,61
2556,1,2.4,2,1.4,2.1,0.7,2.9,2.4,1,1.6,47,61,47,61,47,240,61,61,120,61
2557,1.1,2.4,1.9,1.3,2.3,0.8,3,2.4,1.1,1.7,47,61,47,61,47,240,61,61,120,61
2558,1,2.3,1.8,1.3,2.3,0.7,2.8,2.7,1.2,1.6,47,61,47,61,47,120,61,61,120,61
2559,1.1,2.2,1.8,1.4,2,0.7,2.8,2.5,1.2,1.6,47,61,47,61,47,240,61,61,120,182
2560,1.2,2,1.8,1.4,2.3,0.8,2.9,2.5,1.1,1.6,47,61,47,61,47,120,61,61,120,61
2561,1,2.3,1.9,1.5,2.4,0.7,2.9,2.6,1.3,1.7,47,61,47,61,47,120,61,61,182,182
2562,1,2.4,1.8,1.5,2,0.7,2.8,2.5,1.2,1.6,47,61,47,61,47,360,61,61,182,182
2563,1.1,2.1,1.8,1.6,2.1,0.7,2.8,2.5,1.3,1.8,47,61,47,61,47,360,61,61,182,182
2564,1.1,2.2,1.7,1.5,1.9,0.7,2.9,2.8,1.3,1.5,47,61,47,61,47,120,61,61,182,182
2565,1.1,2.1,1.8,1.5,2.1,0.8,2.9,2.5,1.1,1.6,47,61,47,61,47,360,61,61,182,182
2566,1.2,2.3,1.9,1.7,2,0.9,2.9,2.7,1.3,2,47,61,47,61,47,360,61,61,182,182
2567,1.3,2.2,1.8,1.5,2.2,0.9,3,2.8,1.1,1.6,47,61,47,61,47,360,61,61,182,182
2568,1.2,2,1.8,1.4,2.2,0.7,2.9,2.6,1.2,1.8,47,61,47,61,47,360,61,61,182,182
2569,1.1,2.3,2,1.5,2.2,0.7,3.1,2.5,1.2,1.7,47,61,47,61,47,360,61,61,120,182
2570,1.1,2.1,1.7,1.3,2.1,0.7,3,2.5,1.2,1.5,47,61,47,61,47,360,61,61,120,182
2571,1,2,1.8,1.4,1.8,0.8,3.4,2.3,1.2,1.8,47,61,47,61,47,360,61,61,120,182
2572,1,1.9,1.8,1.6,2.1,0.7,3.1,2.6,1.3,1.6,47,61,47,61,47,360,61,61,120,182
2573,1.1,2,1.6,1.5,2.3,0.7,2.9,2.6,1.3,1.9,47,61,47,61,47,360,61,61,120,182
2574,1.1,2.4,1.7,1.4,2.2,0.8,3,2.6,1.4,1.9,47,61,47,61,47,360,61,61,120,120
2575,1.1,2.1,2,1.4,2.2,0.7,3,2.5,1.2,1.6,47,61,47,61,47,120,61,61,120,120
2576,1.1,2.3,1.8,1.4,2,0.8,3.1,2.7,1.3,1.7,47,61,47,61,47,120,61,61,120,120
2577,1.1,2.1,1.9,1.5,2.2,0.9,3,2.9,1.3,1.7,47,61,47,61,47,120,61,61,120,120
2578,1.2,2.3,1.8,1.5,2.2,0.8,3.2,2.8,1.2,1.7,47,61,47,61,47,120,61,61,120,120
2579,1.2,2.4,1.9,1.5,2.1,0.8,3.1,2.4,1.3,1.8,47,61,47,61,47,120,61,61,120,120
2580,1.1,2.1,1.9,1.4,2,0.8,3.1,2.7,1.2,1.7,47,61,120,61,47,120,61,61,120,182
2581,1.2,2.6,1.9,1.7,2,0.8,3.6,2.8,1.2,1.6,47,61,47,61,47,120,61,61,120,61
2582,1.3,3.2,2.4,2.3,2.2,0.9,4.4,3.3,1.4,1.5,47,62,47,62,47,120,62,62,120,62
2583,1.6,3.5,2.5,2.1,2.3,0.8,4.6,3.4,1.6,1.6,47,63,47,63,47,120,63,63,63,63
2584,1.3,3.2,2.7,1.8,2.4,0.8,4.6,3.3,1.4,1.5,47,63,47,63,47,120,63,63,63,63
2585,1.4,2.9,2.4,1.9,2.2,0.8,4.4,3.2,1.3,1.4,47,63,47,63,47,120,63,63,63,63
2586,1.3,3.1,2.3,1.8,2.1,0.8,4.5,3.5,1.4,1.4,47,63,47,63,47,120,63,63,63,63
2587,1.2,3.2,2.2,2.1,2.2,0.8,4.4,3.6,1.2,1.4,47,63,47,63,47,120,63,63,63,63
2588,1.5,3.4,2.4,1.8,2.1,0.8,4.3,3.3,1.2,1.3,47,63,47,63,47,120,63,63,63,63
2589,1.2,3.1,2.3,1.9,2.2,0.8,4.5,3.1,1.1,1.3,47,63,47,63,47,120,63,63,63,63
2590,1.2,2.8,2.4,2.1,2.3,0.8,4.3,3.2,1.3,1.5,47,63,125,63,47,120,63,63,63,63
2591,1.3,2.8,2.2,1.8,2.2,0.8,4.4,3.1,1.3,1.5,47,63,47,63,47,240,63,63,63,63
2592,1.2,3,2.3,1.8,2.2,0.9,4.4,3.2,1.1,1.5,47,63,47,63,47,240,63,63,63,63
2593,1.4,3,2.2,1.8,2.3,0.8,4.3,3.1,1.5,1.6,47,63,47,63,47,240,63,63,120,63
2594,1.4,3.2,2.4,1.9,2.3,0.9,4.6,3.2,1.6,1.6,47,63,47,63,47,240,63,63,120,63
2595,1.2,3.1,2.3,1.8,2.2,0.7,4.6,3.2,1.7,1.6,47,63,47,63,47,240,63,63,120,63
2596,1.3,3,2.3,2.1,2.1,0.8,4.2,3.4,1.5,1.5,47,63,125,63,47,240,63,63,120,63
2597,1.3,3.1,2.5,1.9,2.1,0.8,4.6,3.3,1.4,1.6,47,63,47,63,47,240,63,63,120,120
2598,1.2,3.3,2.2,2,2.1,1,4.3,3.3,1.6,1.6,47,63,125,63,47,240,63,63,120,63
2599,1.4,3.2,2.1,2.1,2.3,0.8,4.4,3.4,1.3,1.7,47,63,47,63,47,240,63,63,120,63
2600,1.3,3.1,2.5,1.9,2.2,0.7,4.8,3.3,1.4,1.6,47,63,47,63,47,240,63,63,120,63
2601,1.3,3.4,2.2,1.9,2.2,0.9,4.6,3.3,1.5,1.6,47,63,125,63,47,240,63,63,120,120
2602,1.3,2.9,2,1.8,2,0.8,4.3,3.2,1.6,1.7,47,63,125,63,47,240,63,63,120,120
2603,1.3,3.1,2.2,2,2.1,0.8,4.5,3,1.5,1.6,47,63,47,63,47,240,63,63,120,120
2604,1.3,3.1,2.6,2,2.3,0.8,4.4,3.3,1.5,1.5,47,63,47,63,47,120,63,63,120,120
2605,1.3,3.1,2.1,2,2.2,0.7,4.5,3.4,1.5,1.7,47,63,47,63,47,120,63,63,120,120
2606,1.2,2.7,2.2,2,2,0.7,4.6,3.1,1.7,1.7,47,63,47,63,47,120,63,63,120,120
2607,1.4,3.2,2.1,2,2.2,0.8,4.3,3.4,1.5,1.7,47,63,125,63,47,360,63,63,120,120
2608,1.4,2.9,2.2,1.8,2.2,0.9,4.4,3.1,1.5,1.7,47,63,125,63,47,360,63,63,120,120
2609,1.4,2.8,2.3,2,2.3,0.7,4.5,3.1,1.6,1.6,47,63,47,63,47,120,63,63,120,120
2610,1.3,2.8,2.3,1.8,2.3,0.9,4.5,3.3,1.5,1.7,47,63,47,63,47,120,63,63,120,120
2611,1.2,2.9,2.3,1.8,2.3,0.7,4.4,3.3,1.4,1.7,47,63,47,63,47,360,63,63,120,120
2612,1.3,2.8,2.3,1.7,2.3,0.8,4.4,3.1,1.5,1.7,47,63,47,63,47,360,63,63,120,120
2613,1.4,3.1,2.4,1.8,2,0.7,4.3,3,1.5,1.8,47,63,47,63,47,360,63,63,120,120
2614,1.3,2.8,2.2,1.9,2.3,0.7,4.5,3.4,1.4,1.6,47,63,47,63,47,120,63,63,120,120
2615,1.2,3.1,2.5,2,2.2,0.9,4.8,3.1,1.7,1.7,47,63,47,63,47,120,63,63,120,120
2616,1.3,2.8,2.4,2.2,2.2,0.9,4.3,3.2,1.7,1.8,47,63,47,63,47,120,63,63,120,120
2617,1.3,3.2,2.3,1.9,2.2,1,4.5,3.3,1.5,1.6,47,63,47,63,47,120,63,63,120,120
2618,1.3,3.5,2.5,1.8,2.3,0.9,4.6,3.1,1.4,1.7,47,63,47,63,47,120,63,63,120,120
2619,1.3,3.1,2.2,1.9,2.2,0.8,4.4,3.2,1.4,1.6,47,63,47,63,47,120,63,63,120,120
2620,1.3,3.3,2.2,2,2.1,0.7,4.8,3.5,1.6,1.7,47,63,125,63,47,120,63,63,120,120
2621,1.2,3.1,2.5,1.7,2,0.9,4.4,3.3,1.5,1.6,47,63,47,63,47,120,63,63,120,120
2622,1.3,3.2,2.4,1.8,2.2,0.8,4.4,3.3,1.6,1.7,47,63,47,63,47,120,63,63,120,63
2623,1.2,3.3,2.4,2.1,2.2,0.9,4.7,3.2,1.4,1.6,47,63,120,63,47,120,63,63,120,63
2624,1.1,2.9,2.4,2,2.2,0.9,4.8,3.5,1.6,1.6,47,63,125,63,47,120,63,63,120,63
2625,1.4,3.4,2.3,1.9,2,0.8,4.7,3.5,1.4,1.5,47,63,47,63,47,120,63,63,120,63
2626,1.3,3.2,2.3,2,2.3,0.9,4.4,3.1,1.4,1.5,47,63,47,63,47,120,63,63,63,63
2627,1.2,2.9,2.5,1.9,2.5,0.9,4.5,3.3,1.5,1.5,47,63,47,63,47,120,63,63,63,63
2628,1.4,3.1,2.8,2,2.1,0.9,4.6,3.4,1.4,1.6,47,63,47,63,47,120,63,63,63,63
2629,1.3,3.1,2.5,1.8,2.2,0.8,4.4,3.4,1.3,1.5,47,63,125,63,47,120,63,63,63,63
2630,1.2,3,2.4,1.9,2.3,0.8,4.7,3.4,1.3,1.7,47,63,47,63,47,120,63,63,63,63
2631,1.5,3.4,2.4,2.3,2.1,0.8,4.8,3.4,1.4,1.7,47,63,47,63,47,120,63,63,63,63
2632,1.2,3.3,2.3,1.7,2.3,0.8,5.1,3.4,1.4,1.5,47,64,47,64,47,120,64,64,64,64
2633,1.3,3.5,2.4,1.4,2.3,0.8,5.8,3.1,1.6,1.6,47,65,129,65,47,120,65,65,65,65
2634,1.4,3.5,2.2,1.3,2.2,0.8,6.1,3.3,1.5,1.4,47,65,47,65,47,120,65,65,65,65
