CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
1313,1.9,3.0,2.6,4.5,2.5,1.1,2.5,3.5,2.3,1.8,53,53,53,53,47,120,53,53,53,120
1314,1.9,3.4,2.9,4.7,2.3,1.1,2.4,3.2,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1315,1.9,2.9,2.7,4.3,2.4,1.1,2.2,3.0,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1316,2.0,2.9,2.6,4.5,2.3,1.1,2.2,3.2,2.2,1.7,53,53,53,53,47,360,53,53,53,120
1317,1.8,2.8,2.6,4.4,2.2,1.2,2.3,3.3,2.2,1.9,53,53,53,53,47,360,53,53,53,120
1318,1.8,2.8,2.7,4.4,2.5,1.2,2.4,3.4,2.4,1.8,53,53,53,53,47,360,53,53,53,120
1319,1.9,3.0,2.8,4.4,2.6,1.2,2.3,3.2,2.4,1.8,53,53,53,53,47,360,53,53,53,120
1320,1.8,3.0,2.7,4.5,2.5,1.1,2.5,3.1,2.4,1.8,53,53,53,53,47,360,53,53,53,120
1321,2.0,3.2,2.7,4.2,2.8,1.2,2.3,3.3,2.1,1.8,53,53,53,53,47,120,53,53,53,120
1322,1.8,3.1,2.9,4.3,2.3,1.1,2.5,3.2,2.3,1.7,53,53,53,53,47,120,53,53,53,120
1323,1.8,2.9,2.7,4.4,2.5,1.2,2.5,3.1,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1324,2.0,3.1,3.1,4.3,2.5,1.2,2.4,3.1,2.3,1.7,53,53,53,53,47,360,53,53,53,120
1325,1.9,3.0,2.8,4.5,2.6,1.2,2.4,3.1,2.3,1.8,53,53,53,53,47,360,53,53,53,120
1326,1.9,2.9,2.5,4.5,2.3,1.1,2.5,3.2,2.3,1.6,53,53,53,53,47,360,53,53,53,120
1327,1.9,2.8,2.9,4.4,2.3,1.2,2.4,3.3,2.3,1.4,53,53,53,53,47,360,53,53,53,120
1328,1.8,2.9,2.7,4.5,2.3,1.0,2.4,3.2,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1329,1.8,3.0,2.9,4.4,2.9,1.1,2.5,3.3,2.4,1.6,53,53,53,53,47,120,53,53,53,120
1330,2.0,2.9,2.8,4.4,2.8,1.1,2.7,3.4,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1331,2.1,3.0,2.6,4.3,2.5,1.2,2.3,3.2,2.0,1.6,53,53,53,53,47,120,53,53,53,120
1332,1.8,2.9,2.7,4.5,2.5,1.2,2.5,3.4,2.1,1.5,53,53,53,53,47,120,53,53,53,120
1333,1.9,3.2,2.6,4.4,2.2,1.2,2.6,3.1,2.1,1.8,53,53,53,53,47,120,53,53,53,120
1334,1.9,3.1,2.7,4.2,2.3,1.1,2.4,3.1,2.1,1.6,53,53,53,53,47,360,53,53,53,120
1335,2.0,2.9,2.7,4.3,2.9,1.1,2.4,3.2,2.1,1.6,53,53,53,53,47,360,53,53,53,120
1336,2.0,3.0,2.6,4.9,2.2,1.0,2.4,3.2,2.2,1.9,53,53,53,53,47,360,53,53,53,120
1337,2.0,2.9,2.3,4.6,2.1,1.1,2.4,3.2,2.2,1.9,54,54,54,54,47,110,54,54,54,120
1338,1.8,3.0,2.5,4.4,2.2,1.0,2.4,3.1,2.1,1.7,54,54,54,54,47,360,54,54,54,120
1339,1.8,2.9,2.4,4.4,2.4,1.0,2.4,3.3,2.1,1.7,54,54,54,54,47,360,54,54,54,120
1340,2.0,2.9,2.4,4.5,2.3,1.2,2.3,3.1,2.0,1.9,54,54,54,54,47,360,54,54,54,120
1341,1.8,3.1,2.5,4.3,2.2,1.2,2.2,3.1,2.1,1.8,54,54,54,54,47,110,54,54,54,120
1342,1.8,2.9,2.7,4.6,2.4,1.2,2.4,3.2,2.3,1.7,54,54,54,54,47,360,54,54,54,120
1343,1.9,2.8,2.5,4.2,2.3,1.0,2.3,3.2,2.2,1.7,54,54,54,54,47,360,54,54,54,120
1344,1.9,2.8,2.6,4.4,2.4,1.2,2.6,3.2,2.2,1.8,54,54,54,54,47,360,54,54,54,120
1345,1.9,3.0,2.7,4.2,2.3,1.2,2.5,3.3,2.3,1.7,54,54,54,54,47,360,54,54,54,120
1346,1.8,2.9,2.5,4.4,2.5,1.1,2.3,3.4,2.1,1.8,54,54,54,54,47,120,54,54,54,120
1347,1.9,2.8,2.6,4.0,2.3,1.1,2.3,3.2,2.0,1.9,54,54,54,54,47,120,54,54,54,120
1348,2.1,3.0,2.8,4.4,2.3,1.3,2.4,3.3,2.3,1.9,54,54,54,54,47,120,54,54,54,120
1349,1.8,2.8,2.3,4.1,2.3,1.1,2.2,3.2,2.2,1.9,54,54,54,54,47,360,54,54,54,120
1350,1.8,2.8,2.4,4.2,2.2,1.2,2.4,3.3,2.3,1.7,54,54,54,54,47,120,54,54,54,120
1351,1.9,3.2,2.5,4.4,2.1,1.2,2.6,3.5,2.3,1.9,54,54,54,54,47,120,54,54,54,120
1352,2.0,3.2,2.6,4.5,2.5,1.3,2.7,3.5,2.3,1.7,54,54,54,54,47,120,54,54,54,120
1353,1.9,3.1,2.5,4.2,2.3,1.2,2.5,3.5,2.2,1.8,54,54,54,54,47,120,54,54,54,120
1354,1.9,3.0,2.5,4.2,2.0,1.1,2.5,3.1,2.2,1.8,54,54,54,54,47,360,54,54,54,120
1355,1.9,2.8,2.3,4.5,2.1,1.2,2.5,3.2,2.3,1.6,54,54,54,54,47,120,54,54,54,120
1356,1.8,3.1,2.3,4.0,2.1,1.1,2.4,3.0,2.0,1.5,54,54,54,54,47,360,54,54,54,120
1357,1.7,2.7,2.6,4.0,2.1,1.3,2.4,3.2,2.2,1.7,54,54,54,54,47,360,54,54,54,120
1358,1.5,2.7,2.8,4.1,2.3,1.0,2.5,3.3,2.1,1.9,55,55,55,55,47,360,55,55,55,120
1359,1.6,3.0,2.7,3.8,2.1,1.2,2.5,3.3,2.2,1.6,55,55,55,55,47,120,55,55,55,120
1360,1.5,2.9,2.7,4.0,2.3,1.3,2.5,3.3,2.2,1.7,55,55,55,55,47,110,55,55,55,120
1361,1.5,2.8,2.8,3.9,2.3,1.1,2.3,3.1,2.0,1.8,55,55,55,55,47,360,55,55,55,120
1362,1.5,2.8,2.5,3.8,2.1,1.0,2.4,3.1,2.0,1.8,55,55,55,55,47,360,55,55,55,120
1363,1.7,2.8,2.6,4.1,2.3,1.2,2.3,3.5,2.1,2.1,55,55,55,55,47,360,55,55,55,120
1364,1.6,2.9,2.7,3.8,2.3,1.1,2.4,3.5,2.3,1.6,55,55,55,55,47,360,55,55,55,120
1365,1.6,2.8,2.5,3.9,2.3,1.2,2.4,3.3,2.1,1.6,55,55,55,55,47,360,55,55,55,120
1366,1.6,3.1,2.7,4.0,2.1,1.1,2.5,3.3,2.2,2.1,55,55,55,55,47,360,55,55,55,120
1367,1.6,3.1,2.7,4.1,2.3,1.1,2.5,3.4,2.0,1.8,55,55,55,55,47,360,55,55,55,120
1368,1.6,3.0,2.8,3.9,2.2,1.1,2.4,3.2,2.1,1.5,55,55,55,55,47,120,55,55,55,120
1369,1.7,3.0,2.6,3.8,2.1,1.2,2.3,3.4,2.2,1.7,55,55,55,55,47,120,55,55,55,120
1370,1.6,2.8,3.0,3.9,2.2,1.2,2.4,3.1,2.0,1.6,55,55,55,55,47,120,55,55,55,120
1371,1.6,2.9,2.9,3.8,2.1,1.2,2.6,3.3,2.1,1.7,55,55,55,55,47,120,55,55,55,120
1372,1.6,3.1,2.8,4.3,2.2,1.3,2.4,3.4,2.3,1.8,55,55,55,55,47,120,55,55,55,120
1373,1.8,2.9,2.7,3.8,2.1,1.1,2.5,3.2,2.1,1.6,55,55,55,55,47,120,55,55,55,120
1374,1.7,3.0,3.0,4.0,2.1,1.2,2.5,3.5,2.1,1.5,55,55,55,55,47,120,55,55,55,120
1375,1.8,3.1,2.7,4.2,2.1,1.3,2.7,3.5,2.3,1.8,55,55,55,55,47,120,55,55,55,120
1376,1.6,3.1,2.8,3.9,2.1,1.2,2.5,3.4,2.0,1.6,55,55,55,55,47,120,55,55,55,120
1377,1.9,3.0,2.9,4.5,2.3,1.3,2.6,3.4,2.1,1.8,55,55,55,55,47,120,55,55,55,120
1378,1.7,3.1,2.7,3.8,2.3,1.4,2.6,3.4,2.0,1.6,55,55,55,55,47,120,55,55,55,120
1379,1.6,3.1,2.7,3.9,2.2,1.2,2.7,3.6,2.2,1.6,55,55,55,55,47,120,55,55,55,120
1380,1.7,3.1,2.9,3.9,2.4,1.1,2.6,3.3,2.1,1.7,55,55,55,55,47,120,55,55,55,120
1381,1.6,2.9,2.7,4.0,2.2,1.2,2.8,3.7,2.3,1.9,55,55,55,55,47,360,55,55,55,120
1382,1.7,2.9,2.7,3.8,2.1,1.1,2.4,3.4,1.9,1.5,55,55,55,55,47,120,55,55,55,120
1383,1.8,3.2,2.8,4.3,2.3,1.2,2.8,3.7,2.2,1.8,55,55,55,55,47,120,55,55,55,120
1384,1.6,2.9,2.8,4.0,2.3,1.1,2.5,3.4,2.2,1.5,55,55,55,55,47,120,55,55,55,120
1385,1.6,2.8,2.6,4.0,2.2,1.4,2.6,3.2,2.2,1.7,55,55,55,55,47,120,55,55,55,120
1386,1.6,3.1,2.9,4.0,2.2,1.1,2.7,3.3,2.2,1.5,55,55,55,55,47,360,55,55,55,120
1387,1.6,3.0,2.6,4.0,2.5,1.1,2.7,3.3,2.2,1.6,55,55,55,55,47,120,55,55,55,120
1388,1.6,3.0,2.6,3.7,3.2,1.3,2.6,3.8,2.2,1.6,56,56,56,56,55,120,56,56,56,120
1389,1.6,2.9,2.7,4.0,3.0,1.1,2.6,3.5,2.2,1.5,56,56,56,56,56,120,56,56,56,120
1390,1.7,2.8,2.6,4.0,3.3,1.3,2.8,3.9,2.2,1.5,56,56,56,56,56,120,56,56,56,120
1391,1.7,3.0,2.4,3.7,3.1,1.1,2.6,3.7,2.0,1.8,56,56,56,56,56,120,56,56,56,120
1392,1.6,2.8,2.4,4.0,3.0,1.2,2.4,3.4,2.0,1.9,56,56,56,56,56,120,56,56,56,120
1393,1.7,3.0,2.3,4.1,3.2,1.1,2.6,3.6,2.1,1.6,56,56,56,56,56,120,56,56,56,120
1394,1.5,3.0,2.4,4.0,3.0,1.0,2.6,3.7,2.2,1.7,56,56,56,56,56,360,56,56,56,120
1395,1.8,2.8,2.5,3.8,3.0,1.2,2.6,3.4,2.1,1.7,56,56,56,56,56,120,56,56,56,240
1396,1.8,3.1,2.8,4.0,3.2,1.1,2.7,3.6,2.1,1.6,56,56,56,56,56,120,56,56,56,120
1397,1.7,2.9,2.4,3.9,3.4,1.2,2.5,3.4,2.2,1.8,56,56,56,56,56,360,56,56,56,120
1398,1.7,2.9,2.5,3.9,3.1,1.2,2.6,3.6,2.2,1.6,56,56,56,56,56,120,56,56,56,120
1399,1.8,2.9,2.4,3.8,3.1,1.1,2.6,3.6,2.1,1.5,56,56,56,56,56,120,56,56,56,120
1400,1.6,2.9,2.8,3.7,3.3,1.1,2.3,3.5,2.1,1.6,56,56,56,56,56,360,56,56,56,120
1401,1.8,2.8,2.7,3.9,3.1,1.0,2.4,3.4,2.3,2.1,56,56,56,56,56,360,56,56,56,120
1402,1.6,2.9,2.4,3.9,3.0,1.1,2.8,3.6,2.4,1.7,56,56,56,56,56,120,56,56,56,120
1403,1.6,2.9,2.4,4.0,3.1,1.0,2.3,3.5,2.0,2.1,56,56,56,56,56,360,56,56,56,120
1404,1.7,2.7,2.5,4.0,3.3,1.0,2.4,3.4,2.2,1.8,56,56,56,56,56,110,56,56,56,120
1405,1.7,2.7,2.3,4.0,3.5,1.0,2.5,3.6,2.2,1.8,56,56,56,56,56,360,56,56,56,120
1406,1.8,2.9,2.4,4.1,3.3,1.1,2.7,3.9,2.5,2.1,56,56,56,56,56,360,56,56,56,120
1407,1.8,2.8,2.5,4.0,3.3,1.1,2.5,3.4,2.1,1.8,56,56,56,56,56,360,56,56,56,120
1408,1.7,2.7,2.2,3.7,3.4,1.0,2.5,3.4,2.2,1.7,56,56,56,56,56,120,56,56,56,120
1409,1.9,2.8,2.2,3.9,3.1,1.2,2.4,3.5,2.1,2.1,56,56,56,56,56,120,56,56,56,120
1410,1.7,2.8,2.4,3.8,3.3,1.2,2.4,3.5,2.2,2.0,56,56,56,56,56,120,56,56,56,120
1411,1.6,3.0,2.4,4.0,3.3,1.1,2.5,3.5,2.3,1.6,56,56,56,56,56,120,56,56,56,120
1412,1.7,2.9,2.3,3.9,3.1,1.1,2.4,3.5,2.1,1.7,56,56,56,56,56,120,56,56,56,120
1413,1.7,2.9,2.4,4.1,3.0,1.3,2.5,3.3,2.2,1.7,56,56,56,56,56,360,56,56,56,120
1414,1.7,2.9,2.4,3.7,2.9,1.4,2.6,3.5,2.3,2.0,56,56,56,56,56,360,56,56,56,120
1415,1.8,2.8,2.4,3.7,3.3,1.2,2.7,3.4,2.0,1.7,56,56,56,56,56,120,56,56,56,120
1416,1.7,2.8,2.4,4.0,3.2,1.1,2.7,3.5,2.2,1.7,56,56,56,56,56,120,56,56,56,120
1417,1.9,3.0,2.4,3.8,3.0,1.1,2.5,3.6,2.2,1.7,56,56,56,56,56,120,56,56,56,120
1418,1.6,2.6,2.0,3.9,2.7,1.0,2.6,3.7,2.1,1.7,56,56,56,56,56,360,56,56,56,120
1419,1.7,2.6,2.2,3.7,2.9,1.0,2.5,3.8,2.1,1.6,57,57,57,57,57,120,57,57,57,120
1420,1.7,2.8,2.3,3.7,2.5,1.0,2.5,3.6,2.1,1.9,57,57,57,57,47,360,57,57,57,120
1421,1.7,2.7,2.0,3.8,2.7,1.1,2.5,3.9,2.0,1.9,57,57,57,57,47,360,57,57,57,120
1422,1.7,2.9,2.1,4.3,2.6,1.0,2.4,3.7,1.9,1.8,57,57,57,57,47,110,57,57,57,120
1423,1.7,2.9,2.2,3.7,2.9,1.1,2.6,3.8,2.3,1.7,57,57,57,57,47,110,57,57,57,120
1424,1.6,2.6,1.9,3.8,2.6,0.9,2.4,3.6,2.3,1.8,57,57,57,57,57,360,57,57,57,120
1425,1.6,2.7,2.0,3.9,2.7,1.2,2.4,3.5,2.0,1.9,57,57,57,57,47,360,57,57,57,120
1426,1.7,2.7,2.2,3.7,2.7,1.1,2.6,3.9,2.2,1.8,57,57,57,57,47,360,57,57,57,120
1427,1.7,2.7,2.0,3.7,2.7,1.1,2.6,3.5,2.1,2.0,57,57,57,57,47,120,57,57,57,120
1428,1.7,2.9,2.1,3.8,2.9,1.1,2.6,3.8,2.2,1.8,57,57,57,57,47,120,57,57,57,120
1429,1.7,2.7,2.5,3.9,2.7,1.1,2.7,4.0,2.1,1.9,57,57,120,57,57,120,57,57,57,120
1430,1.6,2.7,2.4,3.6,2.6,1.1,2.7,3.7,2.0,1.6,57,57,57,57,57,120,57,57,57,120
1431,1.6,3.1,2.1,3.6,2.3,1.3,2.5,3.7,2.0,1.6,57,57,57,57,57,120,57,57,57,120
1432,1.7,2.9,2.2,3.7,2.7,1.3,2.5,3.9,2.0,1.7,57,57,57,57,47,120,57,57,57,57
1433,1.7,2.9,2.1,3.7,2.4,1.1,2.8,3.8,2.1,1.7,57,57,57,57,57,120,57,57,57,57
1434,1.6,3.0,2.4,3.5,2.5,1.2,2.8,3.7,2.1,1.5,57,57,57,57,57,120,57,57,57,57
1435,1.7,2.8,2.0,3.6,2.5,1.1,2.7,3.9,2.2,1.6,57,57,57,57,57,120,57,57,57,57
1436,1.7,2.6,2.1,3.6,3.0,1.2,2.8,3.7,2.1,1.5,57,57,57,57,47,120,57,57,57,120
1437,1.7,2.6,2.1,3.8,2.8,1.0,2.7,4.0,2.0,1.6,57,57,57,57,47,120,57,57,57,120
1438,1.7,2.7,2.3,3.6,3.0,1.2,2.7,3.7,2.4,1.7,57,57,57,57,47,110,57,57,57,120
1439,1.6,2.7,2.1,3.5,2.6,1.0,2.6,3.8,2.2,1.8,57,57,57,57,47,110,57,57,57,120
1440,1.5,2.7,2.1,3.7,2.6,1.1,2.5,3.9,2.0,1.9,57,57,57,57,47,120,57,57,57,120
1441,1.6,2.7,2.2,3.7,2.5,1.2,2.5,3.6,2.1,1.9,57,57,57,57,57,360,57,57,57,120
1442,1.5,2.6,2.2,3.6,2.5,1.2,2.7,4.0,2.4,2.3,57,57,57,57,47,360,57,57,57,120
1443,1.7,2.4,2.2,3.6,2.5,1.2,2.5,3.6,2.2,1.8,57,57,57,57,47,120,57,57,57,120
1444,1.7,2.8,2.1,3.8,2.7,1.1,2.5,3.6,2.1,1.8,57,57,57,57,47,120,57,57,57,120
1445,1.7,2.6,2.2,3.6,2.5,1.1,2.5,3.6,2.0,1.6,57,57,57,57,47,360,57,57,57,120
1446,1.6,3.0,2.1,3.5,2.5,1.0,2.6,3.8,2.0,1.5,57,57,57,57,47,360,57,57,57,120
1447,1.7,2.7,2.0,3.6,2.5,1.1,2.6,3.9,2.2,1.8,57,57,57,57,47,360,57,57,57,120
1448,1.8,2.7,2.1,3.5,2.8,1.3,2.7,4.0,2.1,1.7,57,57,57,57,57,120,57,57,57,57
1449,1.5,3.0,2.4,3.4,2.6,1.3,2.9,4.3,2.1,1.9,58,58,58,58,47,360,58,58,58,58
1450,1.8,2.6,2.1,3.9,2.4,1.2,2.6,4.1,2.0,1.6,58,58,58,58,47,360,58,58,58,58
1451,1.6,2.8,2.3,3.4,2.5,1.2,2.7,4.0,1.9,1.7,58,58,58,58,47,120,58,58,58,58
1452,1.4,2.7,2.2,3.4,2.5,1.1,2.8,4.2,1.9,2.0,58,58,58,58,47,110,58,58,58,58
1453,1.5,2.6,2.2,3.6,2.3,1.2,2.7,3.8,2.1,1.9,58,58,58,58,58,360,58,58,58,120
1454,1.5,2.7,2.3,3.7,2.4,1.1,2.8,4.0,1.9,2.0,58,58,58,58,47,360,58,58,58,120
1455,1.6,2.7,2.0,3.5,2.3,1.1,2.6,3.9,1.9,2.0,58,58,58,58,47,360,58,58,58,120
1456,1.6,2.8,2.2,3.4,2.3,1.1,2.7,4.1,2.0,1.8,58,58,58,58,58,360,58,58,58,120
1457,1.5,2.7,2.1,3.5,2.6,1.1,3.1,4.0,2.2,2.0,58,58,58,58,47,120,58,58,58,120
1458,1.9,2.7,2.2,3.5,2.5,1.1,2.6,4.0,2.1,1.9,58,58,58,58,47,120,58,58,58,120
1459,1.7,3.0,2.5,3.4,2.6,1.2,3.0,4.4,2.2,2.0,58,58,58,58,47,120,58,58,58,120
1460,1.6,2.8,2.4,3.6,2.6,1.0,3.0,3.8,2.1,1.9,58,58,58,58,47,360,58,58,58,120
1461,1.6,2.8,2.0,3.4,2.7,1.2,2.7,4.1,1.9,2.0,58,58,58,58,47,120,58,58,58,58
1462,1.7,2.8,2.4,3.4,2.5,1.1,2.6,4.2,1.8,1.9,58,58,58,58,47,120,58,58,58,58
1463,1.6,2.7,2.3,3.6,2.6,1.1,2.8,4.1,2.1,1.8,58,58,58,58,47,120,58,58,58,58
1464,1.6,3.1,2.2,3.6,2.5,1.0,2.9,4.1,2.0,1.7,58,58,58,58,47,120,58,58,58,58
1465,1.7,2.9,2.3,3.5,2.4,1.0,3.0,4.4,2.0,1.7,58,58,58,58,47,360,58,58,58,58
1466,1.4,2.8,2.1,3.4,2.4,1.1,2.7,3.9,2.0,1.7,58,58,58,58,47,120,58,58,58,58
1467,1.5,2.7,2.4,3.6,2.4,1.1,2.7,3.8,1.8,1.9,58,58,58,58,47,120,58,58,58,58
1468,1.7,2.7,2.3,3.7,2.6,1.1,2.8,3.8,1.9,1.9,58,58,58,58,47,360,58,58,58,58
1469,1.6,2.8,2.3,3.6,2.6,1.1,2.6,4.0,2.0,1.9,58,58,58,58,47,360,58,58,58,120
1470,1.5,2.5,2.0,3.5,2.4,1.1,2.8,4.1,2.0,1.9,58,58,58,58,47,360,58,58,58,120
1471,1.5,3.1,2.1,3.7,2.6,1.1,2.6,4.1,2.0,2.1,58,58,58,58,47,360,58,58,58,120
1472,1.5,2.6,2.2,3.6,2.7,1.2,3.0,4.0,2.2,2.0,58,58,58,58,58,120,58,58,58,120
1473,1.5,2.9,2.1,3.6,2.7,1.4,2.9,3.9,2.1,2.3,58,58,58,58,58,360,58,58,58,120
1474,1.7,2.9,2.1,3.5,2.4,1.1,2.7,4.0,2.1,1.9,58,58,58,58,47,360,58,58,58,120
1475,1.6,2.8,2.3,3.8,2.5,1.2,2.9,4.3,1.9,1.8,58,58,58,58,47,360,58,58,58,120
1476,1.5,2.8,2.1,3.7,2.6,1.2,2.8,4.3,1.9,1.9,58,58,58,58,47,120,58,58,58,120
1477,1.6,2.8,2.2,3.6,2.7,1.3,2.9,4.4,2.1,1.9,58,58,58,58,58,120,58,58,58,120
1478,1.5,2.7,2.3,3.6,2.6,1.2,3.1,4.0,2.1,1.9,58,58,58,58,47,120,58,58,58,120
1479,1.7,3.1,2.5,3.3,2.7,1.6,3.1,4.3,2.0,2.1,58,58,120,58,47,120,58,58,58,58
1480,1.5,2.9,2.1,3.3,2.7,1.1,3.1,4.5,1.6,1.9,59,59,120,59,47,120,59,59,59,59
1481,1.5,2.8,2.2,3.4,2.4,1.1,3.1,4.7,1.9,1.7,59,59,120,59,59,120,59,59,59,59
1482,1.5,2.8,2.1,3.2,2.6,1.3,3.1,4.2,1.7,1.8,59,59,120,59,59,120,59,59,59,59
1483,1.9,2.8,2.0,3.4,2.5,1.3,3.0,4.3,1.9,1.9,59,59,59,59,59,120,59,59,59,59
1484,1.5,2.6,2.1,3.3,2.6,1.1,3.0,4.3,1.7,1.9,59,59,59,59,59,360,59,59,59,59
1485,1.5,2.9,2.0,3.5,2.9,1.0,3.1,4.2,1.8,1.8,59,59,59,59,59,360,59,59,59,59
1486,1.6,2.8,2.0,3.4,2.7,1.1,2.8,4.0,1.7,1.9,59,59,59,59,47,360,59,59,59,59
1487,1.6,2.7,1.8,3.2,2.7,0.9,2.9,4.1,1.9,1.8,59,59,59,59,59,360,59,59,59,59
1488,1.4,2.9,2.0,3.4,2.5,0.9,3.0,4.0,1.8,1.8,59,59,59,59,59,360,59,59,59,59
1489,1.5,2.7,2.1,3.5,2.7,1.2,3.2,4.2,1.8,1.7,59,59,59,59,59,360,59,59,59,59
1490,1.5,2.8,2.0,3.5,2.7,1.0,3.2,4.2,1.8,2.0,59,59,59,59,59,120,59,59,59,59
1491,1.4,2.7,1.8,3.3,2.6,1.1,2.9,4.2,1.7,2.0,59,59,59,59,59,360,59,59,59,59
1492,1.4,2.8,1.9,3.4,2.8,1.0,3.1,4.5,2.0,2.0,59,59,59,59,59,360,59,59,59,120
1493,1.5,2.9,1.8,3.3,2.8,1.2,3.1,4.2,1.8,1.9,59,59,59,59,59,240,59,59,59,120
1494,1.3,2.7,2.0,3.3,2.6,1.0,3.0,4.1,1.8,2.4,59,59,59,59,59,360,59,59,59,120
1495,1.6,2.7,2.1,3.4,2.7,1.0,2.9,4.1,1.8,2.1,59,59,59,59,59,360,59,59,120,120
1496,1.5,2.7,2.2,3.4,2.7,1.0,3.1,4.2,1.9,2.2,59,59,59,59,47,360,59,59,120,120
1497,1.5,2.6,1.9,3.3,2.6,1.3,2.9,4.2,1.8,2.4,59,59,59,59,59,360,59,59,120,120
1498,1.5,2.8,1.9,3.2,2.6,1.0,3.0,4.2,1.7,2.3,59,59,59,59,59,360,59,59,120,120
1499,1.5,2.7,2.3,3.5,2.9,1.3,2.9,4.3,1.7,2.2,59,59,59,59,59,360,59,59,120,120
1500,1.6,2.7,1.9,3.5,2.7,1.1,3.0,3.9,1.9,2.1,59,59,59,59,59,360,59,59,120,120
1501,1.5,2.6,2.1,3.4,2.5,1.0,2.8,4.2,1.7,2.3,59,59,59,59,47,360,59,59,120,120
1502,1.7,2.6,1.9,3.2,2.7,1.0,2.8,4.1,1.8,2.2,59,59,59,59,59,360,59,59,120,120
1503,1.4,3.0,2.0,3.3,2.8,1.1,2.8,4.3,1.8,2.2,59,59,59,59,59,120,59,59,59,120
1504,1.5,2.7,2.0,3.4,2.9,1.1,2.9,4.5,1.8,2.3,59,59,59,59,59,120,59,59,120,120
1505,1.4,2.7,2.1,3.5,2.5,1.0,3.0,4.2,1.7,2.2,59,59,59,59,59,360,59,59,120,120
1506,1.4,2.8,2.1,3.4,2.7,1.0,3.1,4.1,1.7,2.5,59,59,59,59,59,360,59,59,120,120
1507,1.4,2.6,1.9,3.4,2.6,1.0,3.0,4.2,1.9,2.3,59,59,59,59,59,360,59,59,59,120
1508,1.7,2.9,2.1,3.5,2.7,1.3,3.2,4.3,1.8,2.2,59,59,59,59,59,360,59,59,59,59
1509,1.5,2.8,2.0,3.5,2.8,1.4,3.0,4.2,1.8,2.2,59,59,59,59,59,360,59,59,59,59
1510,1.2,2.6,1.8,2.8,2.2,1.2,2.8,3.5,1.5,1.6,60,60,120,60,60,120,60,60,60,60
1511,1.4,2.5,1.9,2.9,2.4,1.2,2.8,3.6,1.5,2.0,60,60,120,60,60,360,60,60,60,60
1512,1.3,2.6,1.8,2.8,2.3,1.0,2.9,3.9,1.3,1.5,60,60,60,60,47,120,60,60,60,60
1513,1.3,2.4,1.7,2.9,2.2,1.2,3.2,4.1,1.4,1.9,60,60,120,60,60,360,60,60,60,60
1514,1.3,2.7,1.7,3.0,2.3,1.2,2.8,3.5,1.6,1.9,60,60,60,60,60,120,60,60,60,60
1515,1.4,2.5,1.7,2.8,2.5,1.1,2.7,3.5,1.5,1.7,60,60,120,60,60,120,60,60,60,60
1516,1.3,2.3,1.6,2.8,2.3,1.0,2.8,3.5,1.4,2.2,60,60,360,60,60,360,60,60,60,60
1517,1.3,2.4,1.6,3.1,2.4,1.2,3.1,3.9,2.0,2.0,60,60,60,60,47,360,60,60,60,60
1518,1.2,2.4,1.8,3.1,2.2,1.0,2.9,3.8,1.5,2.1,60,60,47,60,60,360,60,60,120,120
1519,1.3,2.2,1.5,3.1,2.5,1.0,2.8,3.5,1.5,1.8,60,60,60,60,60,360,60,60,120,60
1520,1.3,2.8,1.7,2.9,2.1,1.2,2.8,3.4,1.6,2.0,60,60,360,60,60,360,60,60,60,120
1521,1.4,2.4,1.6,3.3,2.4,1.0,2.9,3.7,1.7,2.0,60,60,60,60,60,360,60,60,120,120
1522,1.4,2.5,1.9,3.0,2.3,1.0,2.8,3.3,1.8,2.0,60,60,60,60,60,360,60,60,120,60
1523,1.4,2.5,1.7,3.1,2.2,1.0,2.8,3.6,1.8,1.9,60,60,360,60,60,360,60,60,120,120
1524,1.4,2.3,1.8,3.4,2.3,1.1,2.8,3.6,1.6,2.3,60,60,360,60,60,360,60,60,120,120
1525,1.3,2.3,1.8,2.9,2.1,1.1,3.0,3.3,1.5,2.3,60,60,360,60,60,360,60,60,120,120
1526,1.4,2.3,1.8,2.9,2.3,1.0,2.9,3.5,1.6,2.2,60,60,120,60,60,360,60,60,120,120
1527,1.3,2.7,1.8,3.2,2.3,1.1,2.8,3.4,1.5,2.0,60,60,120,60,60,360,60,60,120,60
1528,1.5,2.5,1.7,3.2,2.4,1.1,2.8,3.6,1.5,1.9,60,60,120,60,47,360,60,60,120,120
1529,1.4,2.5,1.7,2.9,2.4,1.1,3.1,3.5,1.6,2.0,60,60,120,60,47,120,60,60,120,60
1530,1.4,2.7,1.8,3.0,2.4,1.1,2.8,3.6,1.4,2.3,60,60,120,60,60,120,60,60,60,60
1531,1.2,2.3,1.7,2.9,2.2,1.1,2.8,3.5,1.6,2.6,60,60,120,60,60,120,60,60,120,60
