CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
174,1.3,2.5,1.3,1.1,0.6,0.7,1.3,1.6,1.5,0.7,0.8,1.5,99,197,49,49,99,120,120,120,49,120,49,49
175,1.3,2.6,1.1,1.2,0.7,0.7,1.1,1.6,1.5,0.7,0.8,1.4,99,197,49,49,99,120,120,120,49,120,49,49
176,1.2,2.4,1.3,1.1,0.7,0.7,1.1,1.6,1.6,0.7,0.7,1.5,99,197,49,49,99,120,120,120,49,120,49,49
177,1.3,2.5,1.3,1.2,0.6,0.7,1.2,1.6,1.5,0.7,0.8,1.5,99,197,49,49,99,120,120,120,49,120,49,49
178,1.3,2.6,1.3,1.2,0.7,0.7,1.1,1.6,1.6,0.7,0.8,1.4,99,197,49,49,99,120,120,120,49,120,49,49
179,1.3,2.6,1.1,1.1,0.6,0.7,1.1,1.6,1.5,0.7,0.8,1.5,99,197,49,49,99,120,120,120,49,120,49,49
180,1.3,2.6,1.2,1.2,0.6,0.7,1.1,1.5,1.6,0.7,0.7,1.5,99,197,49,49,99,120,120,120,49,120,49,49
181,1.3,2.7,1.1,1.1,0.6,0.7,1.1,1.5,1.5,0.7,0.7,1.5,99,198,49,99,99,120,120,120,99,120,99,49
182,1,2.1,1,0.9,0.5,0.7,0.9,1.2,1.2,0.6,0.5,1.1,101,202,50,101,101,120,120,120,50,120,101,50
183,1.4,1.8,1,1.1,0.6,0.8,0.9,1.3,1.3,0.8,0.7,1.3,103,205,51,103,103,51,120,120,51,120,103,51
184,1.5,1.9,1,1.1,0.7,0.8,0.9,1.4,1.4,0.7,0.7,1.2,105,52,52,105,105,52,120,120,105,120,105,105
185,1.6,2.2,1.1,1.3,0.7,0.7,1,1.5,1.3,0.8,0.7,1.3,107,53,53,107,107,53,120,120,107,120,107,107
186,1.9,1.9,1,1.3,0.7,0.7,1,1.4,1.2,0.8,0.7,1.2,109,109,54,109,109,54,120,120,109,120,109,109
187,2.4,2.1,1,1.8,0.6,0.8,1,1.4,1.2,0.7,0.7,1.1,111,111,55,111,111,55,120,120,111,120,111,111
188,3,2,1.1,2.2,0.6,0.9,1,1.5,1.1,0.8,0.8,1.1,113,113,56,113,113,113,120,120,113,120,113,113
189,3.3,2,1.1,2.6,0.6,1,1,1.5,1.1,0.8,0.9,1.2,115,115,57,115,115,115,120,120,57,120,115,115
190,3,1.9,1.1,2.4,0.5,0.9,1.1,1.7,1.1,1,1,1.4,117,58,58,117,117,117,120,120,58,120,117,117
191,2.2,1.8,1,1.8,0.5,0.9,1.1,1.4,1,0.9,0.9,1.3,119,60,60,119,120,119,120,120,60,120,119,119
192,1.1,1.9,0.7,1,0.4,0.6,0.8,1.4,0.9,0.9,0.7,1.1,121,60,60,121,120,121,120,120,60,120,121,121
193,1.5,2.6,0.9,1.4,0.5,0.9,1,1.5,1,0.9,1,1.5,123,61,61,123,61,123,120,120,61,120,123,123
194,1.5,2.2,0.9,1.3,0.6,0.9,1.1,1.5,1,0.9,1,1.4,123,61,61,123,123,123,120,120,61,120,123,123
195,1.5,2.2,0.8,1.3,0.5,0.9,1,1.4,1,0.9,1,1.6,123,61,61,123,123,123,120,120,61,120,123,123
196,1.6,2.3,1,1.3,0.5,1,1,1.5,1,1,1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
197,1.6,2.3,0.9,1.4,0.5,1,1,1.5,1.1,1,1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
198,1.6,2.3,0.9,1.5,0.5,1,1.1,1.5,1.2,0.9,1.1,1.7,123,61,61,123,123,123,120,120,61,120,123,123
199,1.6,2.3,0.9,1.3,0.5,0.9,1.1,1.4,1.1,0.9,1.1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
200,1.5,2.5,0.9,1.3,0.5,0.9,1.1,1.5,1,0.9,1,1.6,123,61,61,123,123,123,120,120,61,120,123,123
201,1.6,2.2,1,1.3,0.5,0.9,1.1,1.5,1.1,1,1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
202,1.5,2.4,0.9,1.3,0.6,1,1.1,1.6,1,0.9,1,1.6,123,61,61,123,123,123,120,120,61,120,123,123
203,1.6,2.2,1,1.3,0.6,0.9,1.2,1.5,1,0.9,1.1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
204,1.5,2.4,0.9,1.5,0.6,1,1.2,1.6,1,1,1.1,1.6,123,61,61,123,123,123,120,120,61,120,123,123
205,1.5,2.4,0.9,1.4,0.6,1,1.2,1.5,1.1,0.9,1.1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
206,1.6,2.2,1,1.4,0.5,1,1.1,1.6,1.1,1,1,1.6,123,61,61,123,123,123,120,120,61,120,123,123
207,1.5,2.3,1,1.4,0.6,1,1.2,1.5,1,1,1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
208,1.6,2.4,1.1,1.3,0.6,1,1.1,1.6,1.1,1,1,1.5,123,61,61,123,123,123,120,120,61,120,123,123
209,1.6,2.3,1,1.4,0.5,1,1.1,1.4,1,0.9,1.1,1.5,123,61,120,123,123,123,120,120,61,123,123,123
210,1.6,2.3,1.1,1.3,0.6,1,1.2,1.5,1,1,1.1,1.6,123,61,120,123,123,123,120,120,61,120,123,123
211,1.6,2.4,1.1,1.3,0.6,1,1.1,1.7,1.2,1,1.1,1.6,123,62,120,123,123,123,120,120,62,120,123,123
212,1.4,2.5,1.1,1.3,0.6,0.9,1.1,1.6,1.2,1.1,1.2,1.7,125,63,120,125,125,125,120,120,63,125,125,125
213,1.3,2.7,1.1,1.3,0.6,1,1.1,1.8,1.3,1.1,1.2,1.7,127,64,120,127,127,127,120,120,64,127,127,127
214,1.3,2.6,1.1,1.3,0.7,1.1,1.2,1.8,1.2,1.2,1.2,1.7,129,65,120,129,129,129,120,120,65,129,129,129
215,1.3,2.5,1.2,1.2,0.8,1.2,1.2,2,1.3,1.1,1.2,1.7,131,66,120,131,131,131,120,120,66,131,131,131
216,1.4,2.6,1,1.2,0.8,1.2,1.1,2,1.3,1.1,1.2,1.6,133,67,120,133,133,133,120,67,67,133,133,133
217,1.2,2.7,1,1.1,0.7,1.3,1.2,2.2,1.3,1.2,1.2,1.5,135,68,120,135,135,135,120,68,68,135,135,135
218,1.2,2.8,1,1,0.8,1.2,1.2,2.4,1.4,1.2,1.2,1.6,137,69,120,137,69,137,120,69,69,137,137,137
219,1.2,2.8,1.1,1,0.8,1.2,1.1,2.2,1.4,1.2,1.1,1.5,70,70,120,139,70,139,120,70,70,139,139,139
220,1.1,2.9,1,1,0.8,1.4,1.1,2.3,1.3,1.2,1.1,1.4,71,71,71,141,71,141,120,71,71,120,141,141
221,1,3,1,1,0.8,1.5,1.1,2.4,1.2,1.2,1,1.4,72,72,120,143,72,143,120,72,72,120,143,120
222,1,3.2,1,1,0.9,1.5,1.2,2.5,1.4,1.2,1,1.5,73,145,120,145,145,145,120,73,145,145,145,145
223,1,3.2,0.9,1.2,0.9,1.5,1.3,2.5,1.4,1.1,1,1.4,73,73,73,146,73,146,73,73,73,146,146,146
224,1,3.2,1,0.9,0.8,1.4,1.1,2.4,1.2,1.1,0.9,1.5,74,147,120,147,147,147,120,74,147,147,147,147
225,1,3.3,1,0.9,0.8,1.4,1.1,2.6,1.3,1.2,0.9,1.5,74,147,120,147,147,147,120,74,147,147,147,147
226,1,3.2,0.9,0.8,0.8,1.4,1.1,2.6,1.2,1.1,0.9,1.4,74,147,120,147,147,147,120,74,147,147,147,147
227,1,3.1,1,0.8,0.8,1.4,1.1,2.6,1.2,1.2,0.9,1.4,74,147,120,147,147,147,120,74,147,147,147,147
228,1,3.2,0.9,0.9,0.9,1.5,1.2,2.6,1.4,1.2,0.9,1.6,74,147,120,147,147,147,120,74,147,147,147,147
229,1,3.1,0.9,0.8,0.9,1.5,1.1,2.8,1.2,1.1,0.9,1.3,74,147,74,147,147,147,120,74,147,147,147,147
230,1,3,0.9,1,0.8,1.4,1.1,2.6,1.2,1.2,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
231,0.9,3.1,0.9,0.8,0.8,1.5,1.1,2.6,1.2,1.1,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
232,1,3.2,0.8,0.8,0.8,1.6,1,2.6,1.2,1.1,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
233,0.9,3,0.9,0.8,0.8,1.6,1.2,2.5,1.2,1.2,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
234,0.9,3.2,0.9,1,0.8,1.4,1.1,2.6,1.2,1.1,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
235,0.9,3,0.9,0.9,0.8,1.5,1.1,2.7,1.2,1.1,0.9,1.3,74,147,74,147,147,147,120,74,147,147,147,147
236,0.9,3.1,0.9,0.9,0.8,1.5,1.1,2.6,1.3,1.1,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
237,0.9,3,0.9,0.9,0.8,1.5,1.1,2.6,1.2,1.2,0.9,1.3,74,147,74,147,147,147,120,74,147,147,147,147
238,0.9,2.9,0.9,1,0.8,1.5,1.1,2.5,1.3,1.1,0.9,1.4,74,147,74,147,147,147,120,74,147,147,147,147
239,0.9,3,0.8,0.9,0.8,1.5,1.1,2.5,1.2,1.1,0.9,1.3,74,147,74,147,147,147,120,74,147,147,147,147
240,0.9,3,0.9,0.8,0.8,1.5,1.1,2.5,1.1,1.1,0.9,1.3,74,147,74,147,147,147,120,74,147,147,147,147
241,0.9,3.2,0.8,0.8,0.8,1.6,1.1,2.5,1.3,1.2,0.8,1.3,74,74,74,147,74,147,120,74,74,120,147,74
242,0.8,3.1,0.9,0.8,0.8,1.4,1,2.5,1.1,1.1,0.9,1.3,74,74,74,148,74,148,74,74,74,120,148,74
243,0.8,3.2,0.8,0.7,0.8,1.3,1.1,2.6,1.2,1.1,0.8,1.3,75,75,75,224,75,149,120,75,75,120,149,75
244,0.8,3,0.9,0.8,0.7,1,1,2.3,1.1,0.9,0.7,1.3,75,75,75,150,75,150,75,75,75,120,150,75
245,0.8,3.2,1,0.7,0.6,0.9,1.1,2.5,1.2,1,0.7,1.2,76,76,76,227,76,151,120,76,76,120,151,76
246,0.8,3.2,0.9,0.7,0.6,0.9,1,2.5,1.1,1,0.8,1.3,76,76,76,229,76,152,76,76,76,120,152,76
247,0.8,3.3,0.9,0.9,0.6,0.9,1,2.5,1.1,1.1,0.7,1.3,77,77,77,230,77,153,120,77,77,120,153,77
248,0.9,3.3,1,0.7,0.6,0.9,1.1,2.6,1.1,1.1,0.7,1.3,77,77,77,232,77,154,120,77,77,120,154,77
249,0.8,3.4,1,0.7,0.7,1,1.1,2.7,1.1,1.1,0.7,1.3,78,78,78,233,78,155,120,78,78,120,155,78
250,0.9,3.4,1,0.8,0.7,1,1.1,2.9,1.1,1.1,0.8,1.4,78,78,78,235,78,78,120,78,78,120,157,78
251,0.9,3.7,1,0.8,0.7,1.1,1.2,2.9,1,1.1,0.7,1.5,79,79,79,236,79,79,120,79,79,120,158,79
252,1,3.6,1,0.8,0.7,1,1.1,3.2,1.1,1.1,0.7,1.6,79,79,120,238,79,79,120,79,79,120,159,79
253,1,3.7,1,0.8,0.7,1,1.1,3.4,1.1,1.1,0.7,1.8,80,80,120,239,80,80,120,80,80,120,160,80
254,1,3.8,1,0.8,0.7,0.9,1.2,3.3,1.1,1.1,0.7,1.9,80,80,120,241,80,80,120,80,80,120,161,80
255,1.1,4,1,0.9,0.7,0.9,1.1,3.6,1.1,1,0.7,1.8,81,81,120,242,81,81,120,81,81,81,162,81
256,1,4.1,1,0.8,0.7,0.9,1.2,3.4,1.2,1.1,0.7,1.8,81,81,120,244,81,81,120,81,81,81,163,81
257,1.1,4.2,1,0.8,0.7,1,1.2,3.6,1.2,1.1,0.7,1.9,82,82,120,245,82,82,120,82,82,82,164,82
258,1.1,4.4,1,0.8,0.7,1,1.1,3.5,1.2,1.1,0.7,1.9,82,82,120,247,82,82,120,82,82,120,120,82
259,1.2,4.4,1,0.9,0.7,1.1,1.2,3.5,1.3,1.1,0.7,1.8,83,83,83,248,83,83,120,83,83,83,166,83
260,1.1,4.5,1,0.7,0.7,1.2,1.1,3.5,1.2,1.1,0.7,1.7,83,83,120,250,83,83,120,83,83,120,167,83
261,1.1,4.4,1,0.8,0.7,1.3,1.1,3.5,1.2,1.2,0.7,1.7,84,84,84,251,84,84,120,84,84,84,168,84
262,1.1,4.4,1,0.8,0.6,1.3,1.2,3.5,1.2,1.2,0.7,1.7,84,169,120,253,84,84,120,84,84,84,169,84
263,1.1,4.3,1,0.8,0.7,1.3,1.2,3.4,1.3,1.3,0.7,1.7,85,170,85,255,85,85,85,85,85,85,170,85
264,1.1,4.2,1,0.9,0.6,1.3,1.2,3.5,1.2,1.2,0.7,2,85,171,85,256,85,85,120,85,85,85,171,85
265,1.2,4.2,1,0.9,0.6,1.3,1.1,3.6,1.3,1.3,0.7,1.9,86,171,86,257,86,86,120,86,86,86,171,86
266,1.2,4.2,1,0.9,0.6,1.3,1.2,3.5,1.4,1.3,0.7,2,86,171,86,257,86,86,120,86,86,86,171,86
267,1.2,4.3,1,1,0.6,1.2,1.2,3.6,1.4,1.3,0.7,2,86,171,86,257,86,86,120,86,86,86,171,86
268,1.2,4.2,1,0.9,0.6,1.2,1.2,3.4,1.3,1.2,0.7,1.9,86,171,86,257,86,86,120,86,86,120,171,86
269,1.2,4.2,1,0.9,0.6,1.1,1.2,3.5,1.3,1.3,0.8,1.9,86,171,86,257,86,86,120,86,86,86,171,86
270,1.1,4.3,1.1,1,0.5,1.2,1.1,3.5,1.3,1.3,0.7,2,86,171,86,257,86,86,120,86,86,86,171,86
271,1.2,4.3,1,1,0.6,1.3,1.1,3.5,1.3,1.3,0.7,2.1,86,172,86,258,86,86,86,86,86,86,172,86
272,1.2,4.3,1,1.1,0.6,1.1,1.2,3.6,1.4,1.3,0.8,2.1,259,173,86,259,86,86,120,86,86,86,173,86
273,1.3,4.4,1,1.2,0.6,1,1.1,3.5,1.4,1.4,0.8,2.2,87,174,87,261,87,174,87,87,87,87,174,87
274,1.4,4.5,1.1,1.3,0.7,0.8,1.2,3.4,1.4,1.3,0.7,2.1,262,175,87,262,87,175,120,87,87,87,175,87
275,1.4,4.8,1.1,1.4,0.7,0.9,1.2,3.3,1.4,1.2,0.7,2,88,176,88,264,88,176,88,88,88,88,176,88
276,1.5,4.9,1.1,1.3,0.8,1,1.2,3.2,1.4,1.2,0.7,1.9,265,177,88,265,88,177,120,88,88,120,177,88
277,1.5,5.2,1.1,1.4,0.9,1,1.3,3.1,1.4,1.2,0.8,2,89,178,89,267,89,178,89,89,89,89,178,89
278,1.5,5.4,1.2,1.4,0.9,1.3,1.2,3,1.4,1.2,0.8,1.8,268,179,89,268,89,179,120,89,89,179,179,89
279,1.5,4.3,1.1,1.3,0.8,1.1,1.1,2.8,1.3,1,0.7,1.8,90,180,90,270,90,180,90,90,90,90,180,90
280,1.5,4.5,1.1,1.2,0.9,1.2,1.2,2.8,1.3,1.1,0.6,1.8,90,181,120,181,90,181,120,90,90,181,181,90
281,1.5,4.9,1,1.3,1,1.3,1.2,2.8,1.3,1.1,0.6,1.8,91,181,91,272,91,181,120,91,91,181,181,91
282,1.5,4.9,1.1,1.3,0.9,1.3,1.2,2.8,1.3,1,0.6,1.8,91,181,91,272,91,181,120,91,91,181,181,91
283,1.6,4.7,1.1,1.3,0.9,1.2,1.2,3.1,1.3,1.2,0.7,1.8,91,181,91,272,91,181,120,91,91,181,181,91
284,1.5,4.5,1.1,1.4,0.9,1.3,1.2,2.9,1.3,1.1,0.7,1.7,91,181,91,272,91,181,120,91,91,120,181,91
285,1.5,4.5,1.1,1.4,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.9,91,181,91,272,91,181,120,91,91,181,181,91
286,1.5,5.3,1,1.4,0.9,1.3,1.2,3,1.4,1.1,0.6,1.8,91,181,91,272,91,181,120,91,91,120,181,91
287,1.6,4.7,1.1,1.3,0.9,1.2,1.1,2.8,1.3,1.2,0.6,1.9,91,181,91,272,91,181,120,91,91,120,181,91
288,1.5,4.5,1,1.3,0.9,1.2,1.2,2.8,1.3,1.1,0.6,1.8,91,181,91,272,91,181,120,91,91,181,181,91
289,1.5,4.6,1.1,1.4,0.9,1.2,1.2,2.8,1.2,1.1,0.6,1.8,91,181,91,272,91,181,120,91,91,120,181,91
290,1.5,5.1,1,1.4,0.9,1.4,1.1,2.9,1.3,1.1,0.7,1.7,91,181,91,272,91,181,120,91,91,120,181,91
291,1.5,4.7,1,1.4,0.9,1.3,1.2,2.9,1.4,1.1,0.6,1.9,91,181,91,272,91,181,120,91,91,120,181,91
292,1.5,4.7,1.1,1.4,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.8,91,181,91,272,91,181,120,91,91,120,181,91
293,1.5,4.6,1,1.4,0.9,1.3,1.2,2.8,1.3,1.1,0.6,1.7,91,181,91,272,91,181,120,91,91,120,181,91
294,1.5,4.8,1,1.5,0.9,1.3,1.1,2.9,1.4,1.2,0.6,1.7,91,181,91,272,91,181,91,91,91,120,181,91
295,1.5,4.8,1,1.4,1,1.2,1.1,2.8,1.4,1,0.6,1.7,91,181,91,272,91,181,91,91,91,120,181,91
296,1.5,4.7,1,1.4,0.9,1.3,1.1,2.8,1.2,1.1,0.6,1.7,91,181,91,272,91,181,91,91,91,181,181,91
297,1.5,4.7,1,1.5,0.9,1.3,1.1,3,1.3,1.1,0.6,1.8,91,181,91,272,91,181,91,91,91,181,181,91
298,1.6,4.7,1,1.5,0.9,1.2,1.2,3,1.3,1.2,0.6,1.7,91,181,91,272,91,181,91,91,91,181,181,91
299,1.6,4.9,1.1,1.4,1,1.2,1.2,3,1.3,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
300,1.6,4.6,1.1,1.5,1,1.3,1.1,2.8,1.3,1,0.7,1.8,272,181,91,272,91,181,120,91,91,181,181,91
301,1.7,5,1.1,1.6,1,1.2,1.3,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
302,1.7,4.9,1.2,1.5,0.9,1.1,1.2,3.1,1.3,1.2,0.7,1.9,272,181,91,272,91,181,120,91,91,181,181,91
303,1.6,4.7,1.1,1.5,0.9,1.2,1.3,2.8,1.4,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
304,1.7,4.6,1.2,1.4,1,1.3,1.2,3.1,1.3,1.1,0.7,1.9,272,181,120,272,91,181,120,91,91,181,181,91
305,1.6,4.9,1.1,1.4,1,1.2,1.2,2.8,1.3,1.1,0.6,1.8,272,181,120,272,91,181,120,91,91,181,181,91
306,1.7,4.6,1.1,1.5,1,1.2,1.2,2.9,1.3,1.2,0.7,1.9,272,181,120,272,91,181,120,91,91,181,181,91
307,1.6,4.9,1.1,1.4,1,1.3,1.1,2.9,1.3,1.1,0.7,1.9,272,181,120,272,91,181,120,91,91,181,181,91
308,1.6,4.5,1.1,1.5,1,1.3,1.2,2.9,1.3,1.2,0.6,1.9,272,181,91,272,91,181,120,91,91,181,181,91
309,1.6,4.5,1.1,1.6,0.9,1.3,1.2,2.8,1.3,1.1,0.7,1.8,272,181,91,272,91,181,120,91,91,181,181,91
310,1.6,4.6,1,1.5,1,1.2,1.2,3,1.4,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
311,1.6,5,1.1,1.5,1,1.3,1.2,2.8,1.3,1.1,0.7,1.9,272,181,91,272,91,181,120,91,91,120,181,91
312,1.5,4.6,1,1.7,0.9,1.3,1.2,2.9,1.3,1.2,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
313,1.6,4.7,1.1,1.5,0.9,1.3,1.1,2.9,1.4,1.1,0.7,1.7,272,181,91,272,91,181,120,91,91,181,181,91
314,1.5,4.4,1.1,1.5,1,1.4,1.2,2.9,1.3,1.2,0.6,1.9,272,181,91,272,91,181,120,91,91,120,181,91
315,1.6,5,1,1.5,0.9,1.4,1.2,2.9,1.3,1.1,0.7,1.8,272,181,91,272,91,181,120,91,91,120,181,91
316,1.6,4.7,1.1,1.5,0.9,1.2,1.2,2.9,1.3,1.2,0.6,1.8,272,181,91,272,91,181,120,91,91,120,181,91
317,1.5,4.5,1,1.5,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.7,272,181,91,272,91,181,91,91,91,181,181,91
318,1.5,4.5,1.1,1.6,1,1.3,1.3,2.9,1.3,1.1,0.6,1.9,272,181,91,272,91,181,120,91,91,120,181,91
319,1.7,4.8,1.1,1.4,0.9,1.3,1.2,2.9,1.4,1.1,0.7,1.7,272,181,91,272,91,181,120,91,91,120,181,91
320,1.5,4.7,1.1,1.5,0.9,1.2,1.2,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,120,181,91
321,1.6,5.1,1.2,1.5,0.9,1.3,1.1,2.9,1.4,1.1,0.7,1.7,272,181,91,272,91,181,120,91,91,120,181,91
322,1.6,4.6,1,1.5,0.9,1.2,1.1,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,181,91,91,91,120,181,91
323,1.6,4.6,1.1,1.5,1,1.2,1.2,2.9,1.3,1.1,0.7,1.8,272,181,91,272,91,181,120,91,91,120,181,91
324,1.6,4.8,1,1.7,0.9,1.4,1.1,2.9,1.3,1.2,0.6,1.8,272,181,91,272,91,181,120,91,91,120,181,91
325,1.7,5,1.1,1.5,0.9,1.3,1.1,2.9,1.5,1.1,0.7,1.9,272,181,91,272,91,181,91,91,91,120,181,91
326,1.6,4.8,1,1.5,0.9,1.2,1.2,2.9,1.4,1.2,0.6,1.8,272,181,91,272,91,181,91,91,91,120,181,91
327,1.6,4.5,1,1.5,0.9,1.3,1.2,3.1,1.3,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,120,181,91
328,1.6,4.8,1.1,1.6,0.9,1.4,1.2,2.9,1.4,1.1,0.7,1.7,272,181,91,272,91,181,91,91,91,120,181,91
329,1.6,5,1,1.5,1,1.2,1.2,2.9,1.4,1.1,0.6,1.8,272,181,91,272,91,181,91,91,91,120,181,91
330,1.6,4.9,1.1,1.6,1,1.2,1.2,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,120,181,91
331,1.6,4.6,1,1.5,0.9,1.3,1.1,2.9,1.3,1.1,0.6,1.9,272,181,91,272,91,181,120,91,91,181,181,91
332,1.6,4.5,1,1.5,1,1.3,1.1,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,181,91,91,91,181,181,91
333,1.6,4.7,1.1,1.6,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.9,272,181,91,272,91,181,120,91,91,120,181,91
334,1.6,4.9,1.1,1.6,1,1.3,1.2,2.9,1.3,1.2,0.7,1.7,272,181,91,272,91,91,91,91,91,181,181,91
335,1.6,4.7,1.1,1.5,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.9,272,181,91,272,91,181,120,91,91,181,181,91
336,1.6,4.7,1.1,1.6,0.9,1.4,1.2,2.9,1.3,1.1,0.6,1.7,272,181,91,272,91,181,120,91,91,120,181,91
337,1.6,4.9,1,1.6,1,1.3,1.2,2.9,1.4,1.3,0.7,1.8,272,181,91,272,91,181,120,91,91,120,181,91
338,1.6,4.8,1.1,1.5,0.9,1.4,1.1,2.8,1.3,1.1,0.7,1.8,272,181,91,272,91,181,120,91,91,181,181,91
339,1.6,4.7,1.1,1.6,0.9,1.3,1.2,2.8,1.4,1.1,0.6,1.8,272,181,91,272,91,181,120,91,91,181,181,91
340,1.6,4.8,1.1,1.6,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,91,120,91,91,181,181,91
341,1.6,4.7,1,1.5,0.9,1.3,1.1,2.9,1.3,1.1,0.7,1.8,272,181,91,272,91,91,120,91,91,181,181,91
342,1.6,4.9,1.1,1.5,1,1.4,1.2,2.9,1.3,1.2,0.7,1.7,272,181,91,272,91,91,120,91,91,181,181,91
343,1.6,4.8,1,1.6,0.9,1.3,1.1,3,1.4,1,0.6,1.8,272,181,91,272,91,91,120,91,91,181,181,91
344,1.6,4.7,1,1.6,0.9,1.3,1.2,2.9,1.3,1.1,0.6,2,272,181,91,272,91,91,120,91,91,181,181,91
345,1.6,4.7,1,1.7,0.9,1.3,1.2,2.9,1.3,1.1,0.6,1.8,272,181,91,272,91,91,120,91,91,181,181,91
346,1.6,4.9,1,1.5,0.9,1.3,1.2,2.9,1.3,1.2,0.7,1.8,272,181,91,272,91,91,120,91,91,181,181,91
347,1.6,4.6,1.1,1.5,1,1.5,1.2,3,1.4,1.1,0.8,2,272,181,91,272,91,91,120,91,91,181,181,91
348,1.6,4.7,1,1.7,0.9,1.4,1.1,2.9,1.3,1.1,0.7,1.9,272,181,91,272,91,91,120,91,91,181,181,91
349,1.6,4.7,1.1,1.6,0.9,1.3,1.2,3,1.3,1.2,0.7,1.8,272,181,91,272,91,91,120,91,91,181,181,91
350,1.6,4.8,1,1.6,1,1.3,1.1,2.8,1.4,1.1,0.6,1.9,272,181,91,272,91,91,120,91,91,181,181,91
351,1.6,4.6,1,1.5,1,1.3,1.1,3.1,1.3,1.2,0.7,1.8,272,181,91,272,91,91,120,91,91,181,181,91
352,1.6,4.6,1,1.7,1,1.5,1.1,3,1.3,1.1,0.7,1.9,272,181,91,272,91,91,120,91,91,181,181,91
353,1.6,4.7,1,1.6,0.9,1.4,1.2,2.8,1.3,1.1,0.6,2,272,181,91,272,91,181,120,91,91,181,181,91
354,1.6,4.7,1.1,1.6,1,1.3,1.3,2.9,1.3,1.2,0.7,1.9,272,181,91,272,91,91,120,91,91,181,181,91
355,1.6,4.7,1.1,1.6,0.9,1.2,1.1,3.1,1.4,1.1,0.6,1.8,272,181,91,272,91,91,120,91,91,181,181,91
356,1.6,4.6,1,1.6,0.9,1.3,1.3,2.8,1.3,1,0.6,1.9,272,181,91,272,91,91,120,91,91,181,181,91
357,1.6,4.6,1.1,1.7,0.9,1.3,1.2,2.9,1.3,1.1,0.6,2,272,181,91,272,91,91,120,91,91,181,181,91
358,1.6,4.8,1,1.6,0.9,1.3,1.1,3,1.3,1.1,0.7,1.9,272,181,91,272,91,91,120,91,91,181,181,91
359,1.6,4.7,1,1.5,0.9,1.3,1.2,3,1.4,1.1,0.7,1.9,272,181,91,272,91,91,91,91,91,181,181,91
360,1.6,4.6,1.2,1.6,1,1.2,1.3,3.1,1.4,1.2,0.6,1.9,272,181,91,272,91,91,120,91,91,181,181,91
361,1.6,4.6,1.1,1.5,1,1.3,1.1,2.9,1.4,1.2,0.6,1.8,272,181,91,272,91,91,91,91,91,181,181,91
362,1.6,4.5,1,1.5,0.9,1.4,1.1,2.9,1.3,1.2,0.7,1.8,272,181,91,272,91,91,91,91,91,181,181,91
363,1.6,4.7,0.9,1.5,0.9,1.3,1.1,2.9,1.3,1.1,0.7,1.8,272,181,91,272,91,91,91,91,91,181,181,91
364,1.6,4.7,1.1,1.6,1,1.3,1.2,2.9,1.4,1.1,0.6,1.8,272,181,91,272,91,91,91,91,91,181,181,91
365,1.6,4.6,0.9,1.6,0.9,1.2,1.2,3,1.3,1.1,0.6,1.8,272,181,91,272,91,91,91,91,91,181,181,91
366,1.6,4.6,0.9,1.5,0.9,1.3,1.1,2.9,1.3,1.2,0.6,1.8,272,181,91,272,91,91,91,91,91,181,181,91
