Micom ODU2 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,,,,,,,,,,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,,,,
5648,11:34:46,1,,,5.4,175,60,0.96,295,310,6.2,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5649,11:34:48,1,,,5.4,175,60,0.96,295,310,6.2,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5650,11:34:50,1,,,5.4,175,60,0.96,310,305,6.4,6.2,6.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5651,11:34:52,1,,,5.4,175,60,0.96,310,305,6.4,6.2,6.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5652,11:34:54,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5653,11:34:56,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.0,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5654,11:34:58,1,,,5.4,175,60,0.96,310,310,6.2,6.0,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5655,11:35:00,1,,,5.4,176,60,0.96,300,310,6.2,6.0,6.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5656,11:35:02,1,,,5.4,176,60,0.96,300,310,6.2,6.0,6.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5657,11:35:04,1,,,5.4,175,60,0.96,300,310,6.4,6.2,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5658,11:35:06,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5659,11:35:08,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5660,11:35:10,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5661,11:35:12,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5662,11:35:14,1,,,5.4,175,60,0.96,310,305,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5663,11:35:16,1,,,5.6,175,60,0.96,300,310,6.2,6.0,5.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5664,11:35:18,1,,,5.6,175,60,0.96,300,310,6.2,6.0,5.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5665,11:35:20,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5666,11:35:22,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5667,11:35:24,1,,,5.6,175,60,0.96,305,310,6.4,6.2,5.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5668,11:35:26,1,,,5.6,175,60,0.96,305,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5669,11:35:28,1,,,5.6,175,60,1.00,305,310,6.2,6.0,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5670,11:35:30,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5671,11:35:32,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5672,11:35:34,1,,,5.4,175,60,0.96,305,305,6.2,6.2,6.2,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5673,11:35:36,1,,,5.4,175,60,0.96,305,305,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5674,11:35:38,1,,,5.4,175,60,0.96,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5675,11:35:40,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5676,11:35:42,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5677,11:35:44,1,,,5.6,175,60,0.96,305,305,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5678,11:35:46,1,,,5.6,175,60,0.96,295,305,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5679,11:35:48,1,,,5.6,175,60,0.96,295,305,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5680,11:35:50,1,,,5.6,176,60,0.96,300,305,6.2,6.2,6.0,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5681,11:35:52,1,,,5.6,176,60,0.96,300,305,6.2,6.2,6.0,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5682,11:35:54,1,,,5.6,175,60,0.96,300,305,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5683,11:35:56,1,,,5.6,175,60,0.96,300,305,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5684,11:35:58,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5685,11:36:00,1,,,5.6,175,60,0.96,300,305,6.2,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5686,11:36:02,1,,,5.6,175,60,0.96,300,305,6.2,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5687,11:36:04,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.6,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5688,11:36:06,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5689,11:36:08,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5690,11:36:10,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5691,11:36:12,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5692,11:36:14,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5693,11:36:17,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5694,11:36:19,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5695,11:36:21,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5696,11:36:23,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5697,11:36:25,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5698,11:36:27,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5699,11:36:29,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5700,11:36:31,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5701,11:36:33,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5702,11:36:35,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5703,11:36:37,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.0,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5704,11:36:39,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.0,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5705,11:36:41,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5706,11:36:43,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5707,11:36:45,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5708,11:36:47,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5709,11:36:49,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5710,11:36:51,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5711,11:36:53,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5712,11:36:55,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5713,11:36:57,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5714,11:36:59,1,,,5.6,175,60,0.96,300,310,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5715,11:37:01,1,,,5.6,175,60,0.96,310,305,6.4,6.2,6.6,1.4,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5716,11:37:03,1,,,5.6,175,60,0.96,310,305,6.4,6.2,6.6,1.4,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5717,11:37:05,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.0,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5718,11:37:07,1,,,5.6,175,60,0.96,305,305,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5719,11:37:09,1,,,5.6,175,60,0.96,305,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5720,11:37:11,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5721,11:37:13,1,,,5.6,175,60,0.96,300,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5722,11:37:15,1,,,5.8,175,60,1.00,300,305,6.6,6.4,5.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5723,11:37:17,1,,,5.6,175,60,1.00,300,310,6.2,6.2,5.8,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5724,11:37:19,1,,,5.6,175,60,1.00,300,310,6.2,6.2,5.8,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5725,11:37:21,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5726,11:37:23,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5727,11:37:25,1,,,5.8,175,60,1.00,300,305,6.2,6.2,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5728,11:37:27,1,,,5.8,175,60,1.00,300,305,6.2,6.2,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5729,11:37:29,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.2,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5730,11:37:31,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5731,11:37:33,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5732,11:37:35,1,,,5.6,175,60,1.00,305,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5733,11:37:37,1,,,5.6,175,60,1.00,305,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5734,11:37:39,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5735,11:37:41,1,,,5.8,175,60,1.00,310,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5736,11:37:43,1,,,5.8,175,60,1.00,310,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5737,11:37:45,1,,,5.8,175,60,1.00,305,310,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5738,11:37:47,1,,,5.8,175,60,1.00,305,310,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5739,11:37:49,1,,,5.6,175,60,1.00,310,305,6.4,6.2,7.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5740,11:37:51,1,,,5.8,175,60,1.00,305,310,6.4,6.4,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5741,11:37:53,1,,,5.8,175,60,1.00,305,310,6.4,6.4,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5742,11:37:55,1,,,5.6,175,60,1.00,305,305,6.4,6.4,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5743,11:37:57,1,,,5.6,175,60,1.00,305,305,6.4,6.4,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5744,11:37:59,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5745,11:38:01,1,,,5.6,175,60,1.00,310,305,6.4,6.2,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5746,11:38:03,1,,,5.6,175,60,1.00,310,305,6.4,6.2,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5747,11:38:05,1,,,5.8,175,60,1.00,300,310,6.4,6.2,6.4,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5748,11:38:07,1,,,5.8,175,60,1.00,300,310,6.4,6.4,6.2,1.2,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5749,11:38:09,1,,,5.8,175,60,1.00,300,305,6.4,6.4,6.2,1.2,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5750,11:38:11,1,,,5.8,175,60,1.00,300,305,6.4,6.2,5.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5751,11:38:13,1,,,5.8,175,60,1.00,300,305,6.4,6.2,5.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5752,11:38:15,1,,,5.8,175,60,1.00,300,305,6.4,6.2,5.8,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5753,11:38:17,1,,,5.8,175,60,1.00,300,305,6.4,6.2,5.8,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5754,11:38:19,1,,,5.6,175,60,1.00,300,305,6.2,6.2,5.6,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5755,11:38:21,1,,,5.8,175,60,1.00,300,305,6.2,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5756,11:38:23,1,,,5.8,175,60,1.00,300,305,6.2,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5757,11:38:25,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5758,11:38:27,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5759,11:38:29,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5760,11:38:31,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.0,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5761,11:38:33,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.0,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5762,11:38:35,1,,,5.8,175,60,1.00,310,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5763,11:38:37,1,,,5.8,175,60,1.00,310,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5764,11:38:39,1,,,5.6,175,60,1.00,305,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5765,11:38:41,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5766,11:38:43,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5767,11:38:45,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5768,11:38:47,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5769,11:38:49,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5770,11:38:51,1,,,5.6,175,60,1.00,305,305,6.4,6.4,6.8,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5771,11:38:53,1,,,5.6,175,60,1.00,305,305,6.4,6.4,6.8,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5772,11:38:55,1,,,5.8,175,60,1.00,305,305,6.4,6.4,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5773,11:38:57,1,,,5.8,175,60,1.00,305,305,6.4,6.4,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5774,11:39:00,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5775,11:39:02,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5776,11:39:04,1,,,5.6,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5777,11:39:06,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5778,11:39:08,1,,,5.8,175,60,1.00,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5779,11:39:10,1,,,5.8,175,60,1.00,305,305,6.4,6.4,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5780,11:39:12,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5781,11:39:14,1,,,5.8,175,60,1.00,300,305,6.4,6.2,6.4,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5782,11:39:16,1,,,5.8,175,60,1.04,310,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5783,11:39:18,1,,,5.8,175,60,1.04,310,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5784,11:39:20,1,,,5.8,175,60,1.04,300,305,6.6,6.4,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5785,11:39:22,1,,,5.8,175,60,1.04,295,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5786,11:39:24,1,,,5.8,175,60,1.04,295,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5787,11:39:26,1,,,6.0,175,60,1.04,305,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5788,11:39:28,1,,,6.0,175,60,1.04,305,305,6.4,6.2,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5789,11:39:30,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5790,11:39:32,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5791,11:39:34,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5792,11:39:36,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.6,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5793,11:39:38,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5794,11:39:40,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5795,11:39:42,1,,,6.0,175,60,1.04,300,305,6.4,6.2,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5796,11:39:44,1,,,6.0,175,60,1.04,300,305,6.4,6.2,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5797,11:39:46,1,,,5.8,175,60,1.04,300,305,6.6,6.4,6.0,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5798,11:39:48,1,,,5.8,175,60,1.04,300,305,6.6,6.4,6.0,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5799,11:39:50,1,,,6.0,175,60,1.04,300,305,6.4,6.2,6.4,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5800,11:39:52,1,,,5.8,175,60,1.04,305,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5801,11:39:54,1,,,5.8,175,60,1.04,305,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5802,11:39:56,1,,,6.0,175,60,1.04,305,305,6.4,6.2,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5803,11:39:58,1,,,6.0,175,60,1.04,305,305,6.4,6.2,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5804,11:40:00,1,,,5.8,175,60,1.04,310,305,6.6,6.4,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5805,11:40:02,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5806,11:40:04,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5807,11:40:06,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5808,11:40:08,1,,,5.8,175,60,1.04,300,305,6.4,6.4,6.6,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5809,11:40:10,1,,,5.8,175,60,1.04,300,305,6.4,6.4,6.6,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5810,11:40:12,1,,,6.0,175,60,1.04,300,305,6.4,6.4,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5811,11:40:14,1,,,6.0,175,60,1.04,300,305,6.4,6.4,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5812,11:40:16,1,,,6.0,175,60,1.04,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5813,11:40:18,1,,,6.0,175,60,1.04,300,305,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5814,11:40:20,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5815,11:40:22,1,,,5.8,175,60,1.04,300,305,6.6,6.4,5.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5816,11:40:24,1,,,5.8,175,60,1.04,300,305,6.6,6.4,5.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5817,11:40:26,1,,,5.8,175,60,1.04,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5818,11:40:28,1,,,5.8,175,60,1.04,305,305,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5819,11:40:30,1,,,5.8,175,60,1.04,310,305,6.4,6.2,6.4,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5820,11:40:32,1,,,6.0,175,60,1.04,300,305,6.6,6.4,6.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5821,11:40:34,1,,,6.0,175,60,1.04,300,305,6.6,6.4,6.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5822,11:40:36,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5823,11:40:38,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5824,11:40:40,1,,,6.0,175,60,1.04,300,305,6.4,6.2,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5825,11:40:42,1,,,5.8,175,60,1.04,300,305,6.4,6.2,5.8,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5826,11:40:44,1,,,5.8,175,60,1.04,300,305,6.4,6.2,5.8,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5827,11:40:46,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5828,11:40:48,1,,,5.8,175,60,1.04,300,305,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5829,11:40:50,1,,,5.8,175,60,1.04,305,305,6.6,6.4,7.2,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5830,11:40:52,1,,,5.8,175,60,1.04,300,305,6.6,6.4,6.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5831,11:40:54,1,,,5.8,175,60,1.04,300,305,6.6,6.4,6.8,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
