Micom EMCTL Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,,,
147,08:30:16,1,,,2,23,1,실외온도제한,3,0,58,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0,223,255,0,0,0,142,0,1,26,72,6,68,5,68,24,,,
148,08:30:18,1,,,2,23,1,실외온도제한,4,0,58,2,1,13,0,-8,0,1,0,0,0,0,0,0,0,0,225,255,0,0,0,142,0,1,26,72,6,68,5,68,24,,,
149,08:30:20,1,,,2,23,1,실외온도제한,4,0,2,2,1,13,0,-8,0,1,0,0,0,0,0,0,0,0,225,255,0,0,0,142,0,1,26,65,6,79,5,77,24,,,
150,08:30:22,1,,,2,23,1,실외온도제한,4,0,5,2,4,13,0,-8,0,1,0,0,0,0,0,0,0,0,227,255,0,0,0,143,0,1,26,87,6,101,5,79,24,,,
151,08:30:24,1,,,2,23,1,실외온도제한,4,0,5,2,4,13,0,-8,0,1,0,0,0,0,0,0,0,0,227,255,0,0,0,143,0,1,26,87,6,101,5,79,24,,,
152,08:30:26,1,,,2,23,1,실외온도제한,4,0,8,2,7,13,0,-8,0,1,0,0,0,0,0,0,0,0,229,255,0,0,0,144,0,1,27,8,6,135,5,90,24,,,
153,08:30:28,1,,,2,23,1,실외온도제한,4,0,8,2,11,13,0,-8,0,1,0,0,0,0,0,0,0,0,232,255,0,0,0,144,0,1,27,8,6,135,5,90,24,,,
154,08:30:30,1,,,2,23,1,실외온도제한,4,0,12,2,11,13,0,-8,0,1,0,0,0,0,0,0,0,0,232,255,0,0,0,145,0,1,27,3,6,163,5,95,24,,,
155,08:30:32,1,,,2,23,1,실외온도제한,4,0,15,2,14,13,0,-8,0,1,0,0,0,0,0,0,0,0,234,255,0,0,0,145,0,1,27,22,6,167,5,99,24,,,
156,08:30:34,1,,,2,23,1,실외온도제한,4,0,15,2,18,13,0,-8,0,1,0,0,0,0,0,0,0,0,234,255,0,0,0,145,0,1,27,22,6,167,5,99,24,,,
157,08:30:36,1,,,2,23,1,실외온도제한,4,0,19,2,18,13,0,-8,0,1,0,0,0,0,0,0,0,0,236,255,0,0,0,147,0,1,27,38,6,216,5,103,24,,,
158,08:30:38,1,,,2,23,1,실외온도제한,4,0,19,2,21,13,0,-8,0,1,0,0,0,0,0,0,0,0,239,255,0,0,0,147,0,1,27,38,6,216,5,103,24,,,
159,08:30:40,1,,,2,23,1,실외온도제한,4,0,22,2,21,13,0,-8,0,1,0,0,0,0,0,0,0,0,239,255,0,0,0,147,0,1,27,40,6,224,5,109,24,,,
160,08:30:42,1,,,2,23,1,실외온도제한,4,0,25,2,24,13,0,-8,0,1,0,0,0,0,0,0,0,0,241,255,0,0,0,148,0,1,27,69,6,238,5,102,24,,,
161,08:30:44,1,,,2,23,1,실외온도제한,4,0,25,2,28,13,0,-8,0,1,0,0,0,0,0,0,0,0,241,255,0,0,0,148,0,1,27,69,6,238,5,102,24,,,
162,08:30:46,1,,,2,23,1,실외온도제한,4,0,29,2,28,13,0,-8,0,1,0,0,0,0,0,0,0,0,243,255,0,0,0,148,0,1,27,77,6,251,5,112,24,,,
163,08:30:48,1,,,2,23,1,실외온도제한,4,0,29,2,31,13,0,-8,0,1,0,0,0,0,0,0,0,0,245,255,0,0,0,149,0,1,27,94,7,27,5,119,24,,,
164,08:30:50,1,,,2,23,1,CT Limit,4,0,32,2,31,13,0,-8,0,1,0,0,0,0,0,0,0,0,245,255,0,0,0,149,0,1,27,94,7,27,5,119,24,,,
165,08:30:52,1,,,2,23,1,CT Limit,4,0,36,2,34,13,0,-8,0,1,0,0,0,0,0,0,0,0,248,255,0,0,0,149,0,1,27,88,7,23,5,116,24,,,
166,08:30:54,1,,,2,23,1,CT Limit,4,0,36,2,34,13,0,-8,0,1,0,0,0,0,0,0,0,0,248,255,0,0,0,149,0,1,27,88,7,23,5,116,24,,,
167,08:30:56,1,,,2,23,1,CT Limit,4,0,39,2,38,13,0,-8,0,1,0,0,0,0,0,0,0,0,250,255,0,0,0,147,0,1,27,61,6,242,5,123,24,,,
168,08:30:58,1,,,2,23,1,CT Limit,4,0,39,2,1,13,0,-3,0,1,0,0,0,0,0,0,0,0,2,255,0,0,0,147,0,1,27,61,6,242,5,123,24,,,
169,08:31:00,1,,,2,23,1,CT Limit,4,0,42,2,1,13,0,-3,0,1,0,0,0,0,0,0,0,0,2,255,0,0,0,150,0,1,27,80,7,50,5,119,24,,,
170,08:31:02,1,,,2,23,1,CT Limit,4,0,46,2,5,13,0,-3,0,1,0,0,0,0,0,0,0,0,4,255,0,0,0,150,0,1,27,89,7,57,5,125,24,,,
171,08:31:04,1,,,2,23,1,CT Limit,4,0,46,2,5,13,0,-3,0,1,0,0,0,0,0,0,0,0,4,255,0,0,0,150,0,1,27,89,7,57,5,125,24,,,
172,08:31:06,1,,,2,23,1,CT Limit,4,0,49,2,8,13,0,-3,0,1,0,0,0,0,0,0,0,0,7,255,0,0,0,149,0,1,27,71,7,28,5,120,24,,,
173,08:31:08,1,,,2,23,1,CT Limit,4,0,49,2,11,13,0,-3,0,1,0,0,0,0,0,0,0,0,9,255,0,0,0,149,0,1,27,71,7,28,5,120,24,,,
174,08:31:10,1,,,2,23,1,CT Limit,4,0,52,2,11,13,0,-3,0,1,0,0,0,0,0,0,0,0,9,255,0,0,0,151,0,1,27,88,7,72,5,118,24,,,
175,08:31:12,1,,,2,23,1,CT Limit,4,0,56,2,15,13,0,-3,0,1,0,0,0,0,0,0,0,0,11,255,0,0,0,151,0,1,28,19,7,82,5,126,24,,,
176,08:31:14,1,,,2,23,1,CT Limit,4,0,56,2,18,13,0,-3,0,1,0,0,0,0,0,0,0,0,11,255,0,0,0,151,0,1,28,19,7,82,5,126,24,,,
177,08:31:16,1,,,2,23,1,CT Limit,4,0,59,2,18,13,0,-3,0,1,0,0,0,0,0,0,0,0,13,255,0,0,0,150,0,1,28,0,7,51,5,121,24,,,
178,08:31:18,1,,,2,23,1,CT Limit,4,0,59,1,22,13,0,-3,0,1,0,0,0,0,0,0,0,0,16,255,0,0,0,150,0,1,28,3,7,62,5,128,24,,,
179,08:31:20,1,,,2,23,1,CT Limit,4,0,3,1,22,13,0,-3,0,1,0,0,0,0,0,0,0,0,16,255,0,0,0,150,0,1,28,3,7,62,5,128,24,,,
180,08:31:23,1,,,2,23,1,CT Limit,4,0,6,1,25,13,0,-3,0,1,0,0,0,0,0,0,0,0,18,255,0,0,0,152,0,1,28,33,7,108,5,128,24,,,
181,08:31:25,1,,,2,23,1,CT Limit,4,0,6,1,25,13,0,-3,0,1,0,0,0,0,0,0,0,0,18,255,0,0,0,152,0,1,28,33,7,108,5,128,24,,,
182,08:31:27,1,,,2,23,1,CT Limit,4,0,9,1,28,13,0,-3,0,1,0,0,0,0,0,0,0,0,20,255,0,0,0,150,0,1,27,95,7,61,5,128,24,,,
183,08:31:29,1,,,2,23,1,CT Limit,4,0,9,1,32,13,0,-3,0,1,0,0,0,0,0,0,0,0,20,255,0,0,0,150,0,1,27,95,7,61,5,128,24,,,
184,08:31:31,1,,,2,23,1,CT Limit,4,0,13,1,32,13,0,-3,0,1,0,0,0,0,0,0,0,0,22,255,0,0,0,149,0,1,27,69,7,29,5,121,24,,,
185,08:31:33,1,,,2,23,1,CT Limit,4,0,16,1,35,13,0,-3,0,1,0,0,0,0,0,0,0,0,25,255,0,0,0,149,0,1,27,63,7,16,5,112,24,,,
186,08:31:35,1,,,2,23,1,CT Limit,4,0,16,1,35,13,0,-3,0,1,0,0,0,0,0,0,0,0,25,255,0,0,0,149,0,1,27,63,7,16,5,112,24,,,
187,08:31:37,1,,,2,23,1,CT Limit,4,0,20,1,39,13,0,-3,0,1,0,0,0,0,0,0,0,0,27,255,0,0,0,151,0,1,27,90,7,74,5,120,24,,,
188,08:31:39,1,,,2,23,1,CT Limit,4,0,20,1,2,13,0,-4,0,1,0,0,0,0,0,0,0,0,29,255,0,0,0,151,0,1,27,90,7,74,5,120,24,,,
189,08:31:41,1,,,2,23,1,CT Limit,4,0,23,1,2,13,0,-4,0,1,0,0,0,0,0,0,0,0,29,255,0,0,0,151,0,1,28,12,7,88,5,130,24,,,
190,08:31:43,1,,,2,23,1,CT Limit,4,0,26,1,5,13,0,-4,0,1,0,0,0,0,0,0,0,0,31,255,0,0,0,151,0,1,27,93,7,77,5,122,24,,,
191,08:31:45,1,,,2,23,1,CT Limit,4,0,26,1,5,13,0,-4,0,1,0,0,0,0,0,0,0,0,31,255,0,0,0,151,0,1,27,93,7,77,5,122,24,,,
192,08:31:47,1,,,2,23,1,CT Limit,4,0,30,1,9,13,0,-4,0,1,0,0,0,0,0,0,0,0,34,255,0,0,0,152,0,1,28,19,7,98,5,120,24,,,
193,08:31:49,1,,,2,23,1,CT Limit,4,0,30,1,12,13,0,-4,0,1,0,0,0,0,0,0,0,0,36,255,0,0,0,152,0,1,28,19,7,98,5,120,24,,,
194,08:31:51,1,,,2,23,1,CT Limit,4,0,33,1,12,13,0,-4,0,1,0,0,0,0,0,0,0,0,36,255,0,0,0,151,0,1,28,5,7,80,5,125,24,,,
195,08:31:53,1,,,2,23,1,CT Limit,4,0,36,1,15,13,0,-4,0,1,0,0,0,0,0,0,0,0,38,255,0,0,0,149,0,1,28,0,7,35,5,126,24,,,
196,08:31:55,1,,,2,23,1,CT Limit,4,0,36,1,15,13,0,-4,0,1,0,0,0,0,0,0,0,0,38,255,0,0,0,149,0,1,28,0,7,35,5,126,24,,,
197,08:31:57,1,,,2,23,1,CT Limit,4,0,40,1,19,13,0,-4,0,1,0,0,0,0,0,0,0,0,40,255,0,0,0,150,0,1,28,3,7,50,5,120,24,,,
198,08:31:59,1,,,2,23,1,CT Limit,4,0,40,1,22,13,0,-4,0,1,0,0,0,0,0,0,0,0,43,255,0,0,0,150,0,1,28,3,7,50,5,120,24,,,
199,08:32:01,1,,,2,23,1,CT Limit,4,0,43,1,22,13,0,-4,0,1,0,0,0,0,0,0,0,0,43,255,0,0,0,152,0,1,28,34,7,118,5,134,24,,,
200,08:32:03,1,,,2,23,1,CT Limit,4,0,47,1,26,13,0,-4,0,1,0,0,0,0,0,0,0,0,45,255,0,0,0,151,0,1,28,6,7,99,5,139,24,,,
201,08:32:05,1,,,2,23,1,CT Limit,4,0,47,1,29,13,0,-4,0,1,0,0,0,0,0,0,0,0,45,255,0,0,0,151,0,1,28,6,7,99,5,139,24,,,
202,08:32:07,1,,,2,23,1,CT Limit,4,0,50,1,29,13,0,-4,0,1,0,0,0,0,0,0,0,0,47,255,0,0,0,151,0,1,28,15,7,93,5,134,24,,,
203,08:32:09,1,,,2,23,1,CT Limit,4,0,50,1,32,13,0,-4,0,1,0,0,0,0,0,0,0,0,49,255,0,0,0,151,0,1,28,15,7,93,5,134,24,,,
204,08:32:11,1,,,2,23,1,CT Limit,4,0,53,1,32,13,0,-4,0,1,0,0,0,0,0,0,0,0,49,255,0,0,0,151,0,1,28,27,7,98,5,138,24,,,
205,08:32:13,1,,,2,23,1,CT Limit,4,0,57,1,36,13,0,-4,0,1,0,0,0,0,0,0,0,0,52,255,0,0,0,153,0,1,28,43,7,136,5,129,24,,,
206,08:32:15,1,,,2,23,1,CT Limit,4,0,57,1,39,13,0,-4,0,1,0,0,0,0,0,0,0,0,52,255,0,0,0,153,0,1,28,43,7,136,5,129,24,,,
207,08:32:17,1,,,2,23,1,CT Limit,4,0,0,1,39,13,0,-4,0,1,0,0,0,0,0,0,0,0,54,255,0,0,0,153,0,1,28,30,7,125,5,122,24,,,
208,08:32:19,1,,,2,23,1,CT Limit,4,0,0,2,3,13,0,-4,0,1,0,0,0,0,0,0,0,0,56,255,0,0,0,153,0,1,28,44,7,146,5,136,24,,,
209,08:32:21,1,,,2,23,1,CT Limit,4,0,4,2,3,13,0,-4,0,1,0,0,0,0,0,0,0,0,56,255,0,0,0,153,0,1,28,44,7,146,5,136,24,,,
210,08:32:23,1,,,2,23,1,CT Limit,4,0,7,2,6,13,0,-4,0,1,0,0,0,0,0,0,0,0,58,255,0,0,0,152,0,1,28,21,7,120,5,136,24,,,
211,08:32:25,1,,,2,23,1,CT Limit,4,0,7,2,6,13,0,-4,0,1,0,0,0,0,0,0,0,0,58,255,0,0,0,152,0,1,28,21,7,120,5,136,24,,,
212,08:32:27,1,,,2,23,1,CT Limit,4,0,10,2,9,13,0,-4,0,1,0,0,0,0,0,0,0,0,61,255,0,0,0,152,0,1,28,33,7,104,5,125,24,,,
213,08:32:29,1,,,2,23,1,CT Limit,4,0,10,2,13,13,0,-4,0,1,0,0,0,0,0,0,0,0,61,255,0,0,0,152,0,1,28,33,7,104,5,125,24,,,
214,08:32:31,1,,,2,23,1,CT Limit,4,0,14,2,13,13,0,-4,0,1,0,0,0,0,0,0,0,0,63,255,0,0,0,152,0,1,28,35,7,114,5,133,24,,,
215,08:32:33,1,,,2,23,1,CT Limit,4,0,17,2,16,13,0,-4,0,1,0,0,0,0,0,0,0,0,65,255,0,0,0,152,0,1,28,31,7,100,5,122,24,,,
216,08:32:35,1,,,2,23,1,CT Limit,4,0,17,2,16,13,0,-4,0,1,0,0,0,0,0,0,0,0,65,255,0,0,0,152,0,1,28,31,7,100,5,122,24,,,
217,08:32:37,1,,,2,23,1,CT Limit,4,0,21,2,19,13,0,-4,0,1,0,0,0,0,0,0,0,0,68,255,0,0,0,153,0,1,28,40,7,126,5,124,24,,,
218,08:32:39,1,,,2,23,1,CT Limit,4,0,21,2,23,13,0,-4,0,1,0,0,0,0,0,0,0,0,70,255,0,0,0,153,0,1,28,40,7,126,5,124,24,,,
219,08:32:41,1,,,2,23,1,CT Limit,4,0,24,2,23,13,0,-4,0,1,0,0,0,0,0,0,0,0,70,255,0,0,0,152,0,1,28,36,7,107,5,126,24,,,
220,08:32:43,1,,,2,23,1,CT Limit,4,0,27,2,26,13,0,-4,0,1,0,0,0,0,0,0,0,0,72,255,0,0,0,153,0,1,28,31,7,131,5,126,24,,,
221,08:32:45,1,,,2,23,1,CT Limit,4,0,27,2,30,13,0,-4,0,1,0,0,0,0,0,0,0,0,72,255,0,0,0,153,0,1,28,31,7,131,5,126,24,,,
222,08:32:47,1,,,2,23,1,CT Limit,4,0,31,2,30,13,0,-4,0,1,0,0,0,0,0,0,0,0,74,255,0,0,0,153,0,1,28,31,7,156,5,145,24,,,
223,08:32:49,1,,,2,23,1,CT Limit,4,0,31,2,33,13,0,-4,0,1,0,0,0,0,0,0,0,0,77,255,0,0,0,153,0,1,28,31,7,156,5,145,24,,,
224,08:32:51,1,,,2,23,1,CT Limit,4,0,34,2,33,13,0,-4,0,1,0,0,0,0,0,0,0,0,77,255,0,0,0,153,0,1,28,44,7,127,5,124,24,,,
225,08:32:53,1,,,2,23,1,CT Limit,4,0,34,2,36,13,0,-4,0,1,0,0,0,0,0,0,0,0,79,255,0,0,0,152,0,1,28,34,7,102,5,122,24,,,
226,08:32:55,1,,,2,23,1,CT Limit,4,0,37,2,36,13,0,-4,0,1,0,0,0,0,0,0,0,0,79,255,0,0,0,152,0,1,28,34,7,102,5,122,24,,,
227,08:32:57,1,,,2,23,1,CT Limit,4,0,41,2,0,13,0,-4,0,1,0,0,0,0,0,0,0,0,81,255,0,0,0,152,0,1,28,22,7,115,5,133,24,,,
228,08:32:59,1,,,2,23,1,CT Limit,4,0,41,2,3,13,0,-4,0,1,0,0,0,0,0,0,0,0,81,255,0,0,0,152,0,1,28,22,7,115,5,133,24,,,
229,08:33:01,1,,,2,23,1,CT Limit,4,0,44,2,3,13,0,-4,0,1,0,0,0,0,0,0,0,0,83,255,0,0,0,153,0,1,28,24,7,127,5,123,24,,,
230,08:33:03,1,,,2,23,1,CT Limit,4,0,48,2,7,13,0,-4,0,1,0,0,0,0,0,0,0,0,86,255,0,0,0,152,0,1,28,13,7,123,5,138,24,,,
231,08:33:05,1,,,2,23,1,CT Limit,4,0,48,2,7,13,0,-4,0,1,0,0,0,0,0,0,0,0,86,255,0,0,0,152,0,1,28,13,7,123,5,138,24,,,
232,08:33:07,1,,,2,23,1,CT Limit,4,0,51,2,10,13,0,-4,0,1,0,0,0,0,0,0,0,0,88,255,0,0,0,152,0,1,28,34,7,108,5,128,24,,,
233,08:33:09,1,,,2,23,1,CT Limit,4,0,51,2,13,13,0,-4,0,1,0,0,0,0,0,0,0,0,88,255,0,0,0,152,0,1,28,34,7,108,5,128,24,,,
234,08:33:11,1,,,2,23,1,CT Limit,4,0,54,2,13,13,0,-4,0,1,0,0,0,0,0,0,0,0,90,255,0,0,0,153,0,1,28,39,7,120,5,119,24,,,
235,08:33:13,1,,,2,23,1,CT Limit,4,0,58,2,17,13,0,-4,0,1,0,0,0,0,0,0,0,0,92,255,0,0,0,153,0,1,28,25,7,125,5,122,24,,,
236,08:33:15,1,,,2,23,1,CT Limit,4,0,58,2,17,13,0,-4,0,1,0,0,0,0,0,0,0,0,92,255,0,0,0,153,0,1,28,25,7,125,5,122,24,,,
237,08:33:17,1,,,2,23,1,Te Limit,4,0,1,2,20,13,0,-4,0,1,0,0,0,0,0,0,0,0,95,255,0,0,0,147,0,1,27,89,7,39,5,165,24,,,
238,08:33:19,1,,,2,23,1,Te Limit,4,0,1,2,23,13,0,-4,0,1,0,0,0,0,0,0,0,0,97,255,0,0,0,147,0,1,27,89,7,39,5,165,24,,,
239,08:33:21,1,,,2,23,1,Te Limit,4,0,5,2,23,13,0,-4,0,1,0,0,0,0,0,0,0,0,97,255,0,0,0,147,0,1,27,63,7,1,5,135,24,,,
240,08:33:23,1,,,2,23,1,Te Limit,4,0,8,2,27,13,0,-4,0,1,0,0,0,0,0,0,0,0,99,255,0,0,0,147,0,1,27,70,7,14,5,145,24,,,
241,08:33:25,1,,,2,23,1,Te Limit,4,0,8,2,30,13,0,-4,0,1,0,0,0,0,0,0,0,0,99,255,0,0,0,147,0,1,27,70,7,14,5,145,24,,,
242,08:33:27,1,,,2,23,1,Te Limit,4,0,11,2,30,13,0,-4,0,1,0,0,0,0,0,0,0,0,101,255,0,0,0,147,0,1,27,68,7,4,5,138,24,,,
243,08:33:29,1,,,2,23,1,Te Limit,4,0,11,2,34,13,0,-4,0,1,0,0,0,0,0,0,0,0,101,255,0,0,0,147,0,1,27,68,7,4,5,138,24,,,
244,08:33:31,1,,,2,22,1,CT Limit,4,0,15,2,34,13,0,-4,0,1,0,0,0,0,0,0,0,0,104,255,0,0,0,147,0,1,27,74,7,4,5,138,24,,,
245,08:33:33,1,,,2,22,1,CT Limit,4,0,18,2,37,13,0,-4,0,1,0,0,0,0,0,0,0,0,106,255,0,0,0,148,0,1,27,92,7,19,5,132,24,,,
246,08:33:35,1,,,2,22,1,CT Limit,4,0,18,2,37,13,0,-4,0,1,0,0,0,0,0,0,0,0,106,255,0,0,0,148,0,1,27,92,7,19,5,132,24,,,
247,08:33:37,1,,,2,22,1,CT Limit,4,0,21,2,0,13,0,-3,0,1,0,0,0,0,0,0,0,0,108,255,0,0,0,147,0,1,27,84,6,253,5,132,24,,,
248,08:33:39,1,,,2,22,1,CT Limit,4,0,21,2,4,13,0,-3,0,1,0,0,0,0,0,0,0,0,110,255,0,0,0,147,0,1,27,84,6,253,5,132,24,,,
249,08:33:41,1,,,2,22,1,CT Limit,4,0,25,2,4,13,0,-3,0,1,0,0,0,0,0,0,0,0,110,255,0,0,0,147,0,1,27,67,7,8,5,140,24,,,
250,08:33:43,1,,,2,22,1,CT Limit,4,0,28,2,7,13,0,-3,0,1,0,0,0,0,0,0,0,0,113,255,0,0,0,148,0,1,27,78,7,26,5,137,24,,,
251,08:33:45,1,,,2,22,1,CT Limit,4,0,28,2,7,13,0,-3,0,1,0,0,0,0,0,0,0,0,113,255,0,0,0,148,0,1,27,78,7,26,5,137,24,,,
252,08:33:47,1,,,2,22,1,CT Limit,4,0,32,2,11,13,0,-3,0,1,0,0,0,0,0,0,0,0,115,255,0,0,0,148,0,1,28,7,7,32,5,141,24,,,
253,08:33:49,1,,,2,22,1,CT Limit,4,0,32,2,14,13,0,-3,0,1,0,0,0,0,0,0,0,0,117,255,0,0,0,148,0,1,28,7,7,32,5,141,24,,,
254,08:33:51,1,,,2,22,1,CT Limit,4,0,35,2,14,13,0,-3,0,1,0,0,0,0,0,0,0,0,117,255,0,0,0,149,0,1,28,17,7,54,5,141,24,,,
255,08:33:53,1,,,2,22,1,CT Limit,4,0,35,2,17,13,0,-3,0,1,0,0,0,0,0,0,0,0,119,255,0,0,0,149,0,1,28,20,7,56,5,143,24,,,
256,08:33:55,1,,,2,22,1,CT Limit,4,0,38,2,17,13,0,-3,0,1,0,0,0,0,0,0,0,0,119,255,0,0,0,149,0,1,28,20,7,56,5,143,24,,,
257,08:33:57,1,,,2,22,1,CT Limit,4,0,42,2,21,13,0,-3,0,1,0,0,0,0,0,0,0,0,122,255,0,0,0,149,0,1,28,9,7,55,5,142,24,,,
258,08:33:59,1,,,2,22,1,CT Limit,4,0,42,2,24,13,0,-3,0,1,0,0,0,0,0,0,0,0,122,255,0,0,0,149,0,1,28,9,7,55,5,142,24,,,
259,08:34:01,1,,,2,22,1,CT Limit,4,0,45,2,24,13,0,-3,0,1,0,0,0,0,0,0,0,0,124,255,0,0,0,149,0,1,27,87,7,57,5,143,24,,,
260,08:34:03,1,,,2,22,1,CT Limit,4,0,49,2,28,13,0,-3,0,1,0,0,0,0,0,0,0,0,126,255,0,0,0,149,0,1,27,85,7,51,5,139,24,,,
261,08:34:05,1,,,2,22,1,CT Limit,4,0,49,2,28,13,0,-3,0,1,0,0,0,0,0,0,0,0,126,255,0,0,0,149,0,1,27,85,7,51,5,139,24,,,
262,08:34:07,1,,,2,22,1,CT Limit,4,0,52,2,31,13,0,-3,0,1,0,0,0,0,0,0,0,0,128,255,0,0,0,149,0,1,27,93,7,55,5,142,24,,,
263,08:34:09,1,,,2,22,1,CT Limit,4,0,52,2,34,13,0,-3,0,1,0,0,0,0,0,0,0,0,128,255,0,0,0,149,0,1,27,93,7,55,5,142,24,,,
264,08:34:11,1,,,2,22,1,CT Limit,4,0,55,2,34,13,0,-3,0,1,0,0,0,0,0,0,0,0,131,255,0,0,0,148,0,1,27,98,7,37,5,145,24,,,
265,08:34:13,1,,,2,22,1,CT Limit,4,0,59,2,38,13,0,-3,0,1,0,0,0,0,0,0,0,0,133,255,0,0,0,148,0,1,27,88,7,47,5,154,24,,,
266,08:34:15,1,,,2,22,1,CT Limit,4,0,59,2,38,13,0,-3,0,1,0,0,0,0,0,0,0,0,133,255,0,0,0,148,0,1,27,88,7,47,5,154,24,,,
267,08:34:17,1,,,2,22,1,CT Limit,4,0,2,2,1,13,0,-4,0,1,0,0,0,0,0,0,0,0,135,255,0,0,0,149,0,1,28,12,7,59,5,144,24,,,
268,08:34:19,1,,,2,22,1,CT Limit,4,0,2,2,4,13,0,-4,0,1,0,0,0,0,0,0,0,0,137,255,0,0,0,149,0,1,28,12,7,59,5,144,24,,,
269,08:34:21,1,,,2,22,1,CT Limit,4,0,5,2,4,13,0,-4,0,1,0,0,0,0,0,0,0,0,137,255,0,0,0,149,0,1,27,94,7,48,5,136,24,,,
270,08:34:23,1,,,2,22,1,CT Limit,4,0,9,2,8,13,0,-4,0,1,0,0,0,0,0,0,0,0,140,255,0,0,0,148,0,1,27,87,7,43,5,150,24,,,
271,08:34:25,1,,,2,22,1,CT Limit,4,0,9,2,8,13,0,-4,0,1,0,0,0,0,0,0,0,0,140,255,0,0,0,148,0,1,27,87,7,43,5,150,24,,,
272,08:34:27,1,,,2,22,1,CT Limit,4,0,12,2,11,13,0,-4,0,1,0,0,0,0,0,0,0,0,142,255,0,0,0,148,0,1,27,88,7,26,5,137,24,,,
273,08:34:30,1,,,2,22,1,CT Limit,4,0,12,2,15,13,0,-4,0,1,0,0,0,0,0,0,0,0,144,255,0,0,0,148,0,1,27,88,7,26,5,137,24,,,
274,08:34:32,1,,,2,22,1,CT Limit,4,0,16,2,15,13,0,-4,0,1,0,0,0,0,0,0,0,0,144,255,0,0,0,148,0,1,27,72,7,26,5,138,24,,,
275,08:34:34,1,,,2,22,1,CT Limit,4,0,19,2,18,13,0,-4,0,1,0,0,0,0,0,0,0,0,146,255,0,0,0,147,0,1,27,74,7,7,5,141,24,,,
276,08:34:36,1,,,2,22,1,CT Limit,4,0,19,2,21,13,0,-4,0,1,0,0,0,0,0,0,0,0,146,255,0,0,0,147,0,1,27,74,7,7,5,141,24,,,
277,08:34:38,1,,,2,22,1,CT Limit,4,0,22,2,21,13,0,-4,0,1,0,0,0,0,0,0,0,0,149,255,0,0,0,147,0,1,27,89,7,7,5,140,24,,,
278,08:34:40,1,,,2,22,1,CT Limit,4,0,22,2,25,13,0,-4,0,1,0,0,0,0,0,0,0,0,149,255,0,0,0,147,0,1,27,89,7,7,5,140,24,,,
279,08:34:42,1,,,2,22,1,CT Limit,4,0,26,2,25,13,0,-4,0,1,0,0,0,0,0,0,0,0,151,255,0,0,0,146,0,1,27,85,6,248,5,146,24,,,
280,08:34:44,1,,,2,22,1,CT Limit,4,0,26,2,28,13,0,-4,0,1,0,0,0,0,0,0,0,0,153,255,0,0,0,148,0,1,27,86,7,11,5,125,24,,,
281,08:34:46,1,,,2,22,1,CT Limit,4,0,29,2,28,13,0,-4,0,1,0,0,0,0,0,0,0,0,153,255,0,0,0,148,0,1,27,86,7,11,5,125,24,,,
282,08:34:48,1,,,2,22,1,CT Limit,4,0,33,2,32,13,0,-4,0,1,0,0,0,0,0,0,0,0,156,255,0,0,0,147,0,1,27,76,7,9,5,142,24,,,
283,08:34:50,1,,,2,22,1,CT Limit,4,0,33,2,35,13,0,-4,0,1,0,0,0,0,0,0,0,0,156,255,0,0,0,147,0,1,27,76,7,9,5,142,24,,,
284,08:34:52,1,,,2,22,1,CT Limit,4,0,36,2,35,13,0,-4,0,1,0,0,0,0,0,0,0,0,158,255,0,0,0,147,0,1,27,63,7,7,5,140,24,,,
285,08:34:54,1,,,2,22,1,CT Limit,4,0,36,2,38,13,0,-4,0,1,0,0,0,0,0,0,0,0,160,255,0,0,0,147,0,1,27,64,7,1,5,136,24,,,
286,08:34:56,1,,,2,22,1,CT Limit,4,0,39,2,38,13,0,-4,0,1,0,0,0,0,0,0,0,0,160,255,0,0,0,147,0,1,27,64,7,1,5,136,24,,,
287,08:34:58,1,,,2,22,1,CT Limit,4,0,43,2,2,13,0,-3,0,1,0,0,0,0,0,0,0,0,162,255,0,0,0,147,0,1,27,87,7,1,5,135,24,,,
