Micom IDU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,,,,,
271,08:34:25,1,,,24,5,3,163,27.22,5.19,3.78,-1.41,,99,0,0,220,,,,,
272,08:34:27,1,,,24,5,3,163,27.22,5.19,3.78,-1.41,,99,0,0,220,,,,,
273,08:34:30,1,,,24,5,3,163,27.22,5.19,3.78,-1.41,,100,0,0,220,,,,,
274,08:34:32,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,100,0,0,220,,,,,
275,08:34:34,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,100,0,0,220,,,,,
276,08:34:36,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,100,0,0,220,,,,,
277,08:34:38,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,99,0,0,220,,,,,
278,08:34:40,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,99,0,0,220,,,,,
279,08:34:42,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,99,0,0,220,,,,,
280,08:34:44,1,,,24,5,3,163,27.22,5.19,3.43,-1.76,,100,0,0,220,,,,,
281,08:34:46,1,,,24,5,3,163,27.22,4.84,3.43,-1.41,,100,0,0,220,,,,,
282,08:34:48,1,,,24,5,3,163,27.22,4.84,3.43,-1.41,,99,0,0,220,,,,,
283,08:34:50,1,,,24,5,3,163,27.22,4.84,3.43,-1.41,,99,0,0,220,,,,,
284,08:34:52,1,,,24,5,3,163,27.22,4.84,3.43,-1.41,,99,0,0,220,,,,,
285,08:34:54,1,,,24,5,3,163,27.22,4.84,3.43,-1.41,,99,0,0,220,,,,,
286,08:34:56,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
287,08:34:58,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,100,0,0,220,,,,,
288,08:35:00,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,100,0,0,220,,,,,
289,08:35:02,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
290,08:35:04,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
291,08:35:06,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
292,08:35:08,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
293,08:35:10,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,100,0,0,220,,,,,
294,08:35:12,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,100,0,0,220,,,,,
295,08:35:14,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
296,08:35:16,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
297,08:35:18,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
298,08:35:20,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
299,08:35:22,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,99,0,0,220,,,,,
300,08:35:24,1,,,24,5,3,158,27.57,4.84,3.43,-1.41,,100,0,0,220,,,,,
301,08:35:26,1,,,24,5,3,158,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
302,08:35:28,1,,,24,5,3,158,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
303,08:35:30,1,,,24,5,3,158,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
304,08:35:32,1,,,24,5,3,158,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
305,08:35:34,1,,,24,5,3,158,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
306,08:35:36,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
307,08:35:38,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
308,08:35:40,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
309,08:35:42,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
310,08:35:44,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
311,08:35:46,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
312,08:35:48,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
313,08:35:50,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
314,08:35:52,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
315,08:35:54,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
316,08:35:56,1,,,24,5,3,155,27.57,4.84,3.07,-1.77,,99,0,0,220,,,,,
317,08:35:58,1,,,24,5,3,155,27.57,4.84,3.07,-1.77,,99,0,0,220,,,,,
318,08:36:00,1,,,24,5,3,155,27.57,4.84,3.07,-1.77,,99,0,0,220,,,,,
319,08:36:02,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
320,08:36:04,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
321,08:36:06,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
322,08:36:08,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
323,08:36:10,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
324,08:36:12,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
325,08:36:14,1,,,24,5,3,155,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
326,08:36:16,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
327,08:36:18,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
328,08:36:20,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
329,08:36:22,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
330,08:36:24,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
331,08:36:26,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
332,08:36:28,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
333,08:36:30,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
334,08:36:32,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
335,08:36:34,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
336,08:36:36,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
337,08:36:38,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
338,08:36:40,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
339,08:36:42,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
340,08:36:44,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
341,08:36:46,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
342,08:36:48,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
343,08:36:50,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
344,08:36:52,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,99,0,0,220,,,,,
345,08:36:54,1,,,24,5,3,152,27.57,4.49,3.07,-1.42,,100,0,0,220,,,,,
346,08:36:56,1,,,24,5,3,151,27.57,4.14,2.71,-1.43,,100,0,0,220,,,,,
347,08:36:58,1,,,24,5,3,151,27.57,4.14,2.71,-1.43,,99,0,0,220,,,,,
348,08:37:00,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
349,08:37:02,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
350,08:37:04,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
351,08:37:06,1,,,24,5,3,151,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
352,08:37:08,1,,,24,5,3,151,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
353,08:37:10,1,,,24,5,3,151,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
354,08:37:12,1,,,24,5,3,151,27.57,4.14,2.71,-1.43,,66,0,0,220,,,,,
355,08:37:14,1,,,24,5,3,151,27.57,4.14,2.71,-1.43,,80,0,0,220,,,,,
356,08:37:16,1,,,24,5,3,151,27.57,4.14,2.71,-1.43,,80,0,0,220,,,,,
357,08:37:18,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,85,0,0,220,,,,,
358,08:37:20,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,85,0,0,220,,,,,
359,08:37:23,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
360,08:37:25,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,91,0,0,220,,,,,
361,08:37:27,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,91,0,0,220,,,,,
362,08:37:29,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,92,0,0,220,,,,,
363,08:37:31,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,92,0,0,220,,,,,
364,08:37:33,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,93,0,0,220,,,,,
365,08:37:35,1,,,24,5,3,151,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
366,08:37:37,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
367,08:37:39,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,95,0,0,220,,,,,
368,08:37:41,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,95,0,0,220,,,,,
369,08:37:43,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,95,0,0,220,,,,,
370,08:37:45,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,96,0,0,220,,,,,
371,08:37:47,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,96,0,0,220,,,,,
372,08:37:49,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
373,08:37:51,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
374,08:37:53,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,96,0,0,220,,,,,
375,08:37:55,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,96,0,0,220,,,,,
376,08:37:57,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,96,0,0,220,,,,,
377,08:37:59,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
378,08:38:01,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
379,08:38:03,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
380,08:38:05,1,,,24,5,3,150,27.93,4.14,2.71,-1.43,,97,0,0,220,,,,,
381,08:38:07,1,,,24,5,3,150,27.93,4.14,3.07,-1.07,,97,0,0,220,,,,,
382,08:38:09,1,,,24,5,3,150,27.93,4.14,3.07,-1.07,,97,0,0,220,,,,,
383,08:38:11,1,,,24,5,3,150,27.93,4.14,3.07,-1.07,,97,0,0,220,,,,,
384,08:38:13,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
385,08:38:15,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
386,08:38:17,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
387,08:38:19,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,97,0,0,220,,,,,
388,08:38:21,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,97,0,0,220,,,,,
389,08:38:23,1,,,24,5,3,149,27.93,4.14,3.07,-1.07,,98,0,0,220,,,,,
390,08:38:25,1,,,24,5,3,149,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
391,08:38:27,1,,,24,5,3,149,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
392,08:38:29,1,,,24,5,3,149,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
393,08:38:31,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
394,08:38:33,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,98,0,0,220,,,,,
395,08:38:35,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,98,0,0,220,,,,,
396,08:38:37,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,98,0,0,220,,,,,
397,08:38:39,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
398,08:38:41,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
399,08:38:43,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
400,08:38:45,1,,,24,5,3,149,27.93,4.14,2.71,-1.43,,98,0,0,220,,,,,
401,08:38:47,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
402,08:38:49,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
403,08:38:51,1,,,24,5,3,149,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
404,08:38:53,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
405,08:38:55,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
406,08:38:57,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
407,08:38:59,1,,,24,5,3,146,27.57,4.14,2.71,-1.43,,98,0,0,220,,,,,
408,08:39:01,1,,,24,5,3,146,27.57,4.14,2.71,-1.43,,98,0,0,220,,,,,
409,08:39:03,1,,,24,5,3,146,27.57,4.14,2.71,-1.43,,98,0,0,220,,,,,
410,08:39:05,1,,,24,5,3,146,27.57,4.14,2.71,-1.43,,100,0,0,220,,,,,
411,08:39:07,1,,,24,5,3,146,27.93,4.49,3.07,-1.42,,100,0,0,220,,,,,
412,08:39:09,1,,,24,5,3,146,27.93,4.49,3.07,-1.42,,98,0,0,220,,,,,
413,08:39:11,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,98,0,0,220,,,,,
414,08:39:13,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,98,0,0,220,,,,,
415,08:39:15,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,98,0,0,220,,,,,
416,08:39:17,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,98,0,0,220,,,,,
417,08:39:19,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
418,08:39:21,1,,,24,5,3,146,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
419,08:39:23,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
420,08:39:25,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
421,08:39:27,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
422,08:39:29,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
423,08:39:31,1,,,24,5,3,146,27.57,4.14,3.07,-1.07,,98,0,0,220,,,,,
424,08:39:33,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
425,08:39:35,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
426,08:39:37,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
427,08:39:39,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
428,08:39:41,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
429,08:39:43,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
430,08:39:45,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
431,08:39:47,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
432,08:39:49,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
433,08:39:51,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
434,08:39:53,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
435,08:39:55,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
436,08:39:57,1,,,24,5,3,145,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
437,08:39:59,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
438,08:40:01,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
439,08:40:03,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
440,08:40:05,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
441,08:40:07,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
442,08:40:09,1,,,24,5,3,145,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
443,08:40:12,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
444,08:40:14,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
445,08:40:16,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
446,08:40:18,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
447,08:40:20,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
448,08:40:22,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
449,08:40:24,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
450,08:40:26,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
451,08:40:28,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
452,08:40:30,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
453,08:40:32,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
454,08:40:34,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
455,08:40:36,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
456,08:40:38,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
457,08:40:40,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
458,08:40:42,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
459,08:40:44,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
460,08:40:46,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
461,08:40:48,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
462,08:40:50,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
463,08:40:52,1,,,24,5,3,145,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
464,08:40:54,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
465,08:40:56,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
466,08:40:58,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
467,08:41:00,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
468,08:41:02,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
469,08:41:04,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
470,08:41:06,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
471,08:41:08,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
472,08:41:10,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
473,08:41:12,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
474,08:41:14,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
475,08:41:16,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
476,08:41:18,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
477,08:41:20,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
478,08:41:22,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
479,08:41:24,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
480,08:41:26,1,,,24,5,3,144,27.93,3.78,2.71,-1.07,,99,0,0,220,,,,,
481,08:41:28,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
482,08:41:30,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
483,08:41:32,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
484,08:41:34,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
485,08:41:36,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
486,08:41:38,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
487,08:41:40,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
488,08:41:42,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
489,08:41:44,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
490,08:41:46,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
491,08:41:48,1,,,24,5,3,144,27.57,4.14,2.71,-1.43,,99,0,0,220,,,,,
492,08:41:50,1,,,24,5,3,144,27.57,4.14,2.71,-1.43,,99,0,0,220,,,,,
493,08:41:52,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
494,08:41:54,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
495,08:41:56,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
496,08:41:58,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
497,08:42:00,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
498,08:42:02,1,,,24,5,3,144,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
499,08:42:04,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
500,08:42:06,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
501,08:42:08,1,,,24,5,3,144,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
502,08:42:10,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
503,08:42:12,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
504,08:42:14,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
505,08:42:16,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
506,08:42:18,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
507,08:42:20,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
508,08:42:22,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
509,08:42:24,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,100,0,0,220,,,,,
510,08:42:26,1,,,24,5,3,143,27.93,4.14,3.07,-1.07,,99,0,0,220,,,,,
511,08:42:28,1,,,24,5,3,143,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
512,08:42:30,1,,,24,5,3,143,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
513,08:42:32,1,,,24,5,3,143,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
514,08:42:34,1,,,24,5,3,143,27.57,4.14,2.71,-1.43,,100,0,0,220,,,,,
515,08:42:36,1,,,24,5,3,143,27.57,4.14,2.71,-1.43,,100,0,0,220,,,,,
516,08:42:38,1,,,24,5,3,143,27.57,4.14,2.71,-1.43,,100,0,0,220,,,,,
517,08:42:40,1,,,24,5,3,143,27.57,4.14,2.71,-1.43,,99,0,0,220,,,,,
518,08:42:42,1,,,24,5,3,143,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
519,08:42:44,1,,,24,5,3,143,27.93,4.14,2.71,-1.43,,99,0,0,220,,,,,
520,08:42:46,1,,,24,5,3,143,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
521,08:42:48,1,,,24,5,3,143,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
522,08:42:50,1,,,24,5,3,143,27.93,4.14,2.71,-1.43,,100,0,0,220,,,,,
523,08:42:52,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
524,08:42:54,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
525,08:42:57,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
526,08:42:59,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
527,08:43:01,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
528,08:43:03,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
529,08:43:05,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
530,08:43:07,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
531,08:43:09,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
532,08:43:11,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
533,08:43:13,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,99,0,0,220,,,,,
534,08:43:15,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
535,08:43:17,1,,,24,5,3,142,27.57,4.14,3.07,-1.07,,100,0,0,220,,,,,
